wine_url,collected
https://www.vivino.com/GB/en/quintas-de-caiz-passeira/w/2206676,False
https://www.vivino.com/GB/en/conte-zandotti-castello-della-colonna-cannellino-di-frascati/w/2206677,False
https://www.vivino.com/GB/en/jean-jean-maison-du-sud-chardonnay/w/2206685,False
https://www.vivino.com/GB/en/vignerons-de-sain-bel-le-pot-des-voraces-coteaux-du-lyonnais/w/2206688,False
https://www.vivino.com/GB/en/du-landreau-rouge/w/2206691,False
https://www.vivino.com/GB/en/maran-bagratuni-reserve-rouge-sec/w/2206696,False
https://www.vivino.com/GB/en/joseph-schaffar-gewurztraminer-alsace-grand-cru-hengst/w/2206702,False
https://www.vivino.com/GB/en/hourcadet-madiran/w/2206703,False
https://www.vivino.com/GB/en/magpie-ridge-shiraz/w/2206704,False
https://www.vivino.com/GB/en/vazis-veli-vazis-veli-alazanskaia-dolina/w/2206709,False
https://www.vivino.com/GB/en/hofkellerei-des-fursten-von-liechtenstein-zweigelt-selektion-karlsberg-weinviertel/w/2206710,False
https://www.vivino.com/GB/en/tour-gessan-saint-emilion/w/2206715,False
https://www.vivino.com/GB/en/chateau-la-levrette-combe-des-dames-bordeaux-superieur/w/2206721,False
https://www.vivino.com/GB/en/saint-louis-fronton-odeec/w/2206724,False
https://www.vivino.com/GB/en/haut-fayan-cadillac/w/2206726,False
https://www.vivino.com/GB/en/dita-lychee/w/2206730,False
https://www.vivino.com/GB/en/castello-di-arcano-arcania-merlot-nonso/w/2206731,False
https://www.vivino.com/GB/en/bollenberg-vin-d-alsace-clos-saint-apolline-tokay-pinot-gris/w/2206733,False
https://www.vivino.com/GB/en/les-vignerons-de-sigoules-bergerac-cuvee-marie-therese/w/2206737,False
https://www.vivino.com/GB/en/donna-donella-purezza-di-sangiovese-tuscany/w/2206744,False
https://www.vivino.com/GB/en/georges-duboeuf-merlot-speciale-reserve-pays-d-oc/w/2206745,False
https://www.vivino.com/GB/en/goriska-brda-motnik/w/2206747,False
https://www.vivino.com/GB/en/strewn-cottage-block-riesling/w/2206752,False
https://www.vivino.com/GB/en/baron-creek-california-cabernet-sauvignon/w/2206753,False
https://www.vivino.com/GB/en/monte-da-penha-montefino-reserva-tinto/w/2206757,False
https://www.vivino.com/GB/en/weinhof-scharl-eruption-weiss-styria/w/2206760,False
https://www.vivino.com/GB/en/jean-marie-bandock-cuvee-elegance-brut-champagne-grand-cru-bouzy/w/2206761,False
