wine_url,collected
https://www.vivino.com/GB/en/arcadia-tr-thrace-fresh-sauvignon-gris/w/7022841,False
https://www.vivino.com/GB/en/azienda-agricola-driutti-san-san-lorenzo-spumante-extra-dry/w/7022844,False
https://www.vivino.com/GB/en/posthof-doll-goth-silvaner-feinherb/w/7022847,False
https://www.vivino.com/GB/en/vitifrades-twentyone-aniversario-vitifrades-vinho-de-talha/w/7022852,False
https://www.vivino.com/GB/en/grange-of-prince-edward-victoria-block-chardonnay/w/7022857,False
https://www.vivino.com/GB/en/grange-of-prince-edward-pinot-gris/w/7022859,False
https://www.vivino.com/GB/en/les-pierres-ecrites-sauvignon-touraine/w/7022861,False
https://www.vivino.com/GB/en/abrau-durso-abrau-diurso-abrau-ultra-light-semi-sweet/w/7022863,False
https://www.vivino.com/GB/en/chateau-la-grace-dieu-des-prieurs-art-russe-our-lady-kuzma-petrov-vodkin-saint-emilion-grand-cru/w/7022865,False
https://www.vivino.com/GB/en/risky-business-sangiovese-rose/w/7022866,False
https://www.vivino.com/GB/en/grange-of-prince-edward-spiced-red-prince-edward-county/w/7022869,False
https://www.vivino.com/GB/en/grange-of-prince-edward-spiced-white/w/7022870,False
https://www.vivino.com/GB/en/spinelli-pallano-montepulciano-d-abruzzo/w/7022873,False
https://www.vivino.com/GB/en/fitting-dornfelder-regent/w/7022874,False
https://www.vivino.com/GB/en/grange-of-prince-edward-bunny-wine/w/7022876,False
https://www.vivino.com/GB/en/grange-of-prince-edward-wild-ferment-chardonnay/w/7022877,False
https://www.vivino.com/GB/en/la-buca-sogno-rosato/w/7022880,False
https://www.vivino.com/GB/en/grange-of-prince-edward-northfield-cabernet-franc/w/7022886,False
https://www.vivino.com/GB/en/la-buca-monterosso-val-d-arda/w/7022888,False
https://www.vivino.com/GB/en/saint-desirat-cuvee-amendine-saint-joseph-blanc/w/7022890,False
https://www.vivino.com/GB/en/d-luisr-el-huerto-de-del-fraile/w/7022893,False
https://www.vivino.com/GB/en/eclectic-shiraz-mataro/w/7022894,False
https://www.vivino.com/GB/en/hans-eckelmann-alsheimer-goldberg-merlot-spatlese-trocken/w/7022895,False
https://www.vivino.com/GB/en/vitis-vinifera-malbec-cabernet-sauvignon/w/7022897,False
https://www.vivino.com/GB/en/doublet-hadot-demi-sec-champagne-premier-cru/w/7022899,False
https://www.vivino.com/GB/en/redoubt-hill-single-vineyard-vintage-riesling/w/7022902,False
https://www.vivino.com/GB/en/settlers-rise-chardonnay-south-eastern/w/7022909,False
https://www.vivino.com/GB/en/cantina-del-fucino-casanova-pecorino-spumante-brut/w/7022914,False
https://www.vivino.com/GB/en/feudo-irpino-aglianico/w/7022919,False
https://www.vivino.com/GB/en/montaro-rosso-di-montalcino/w/7022924,False
https://www.vivino.com/GB/en/montagna-lombardia-sopralerighe-gran-cuvee-brut/w/7022927,False
https://www.vivino.com/GB/en/la-buca-gutturnio-classico-superiore/w/7022930,False
https://www.vivino.com/GB/en/de-kasteelhoeve-portugieser/w/7022934,False
https://www.vivino.com/GB/en/reva-rakvice-rulandske-bile-ledove-vino/w/7022936,False
https://www.vivino.com/GB/en/mcguigan-the-brothers-pinot-grigio/w/7022937,False
https://www.vivino.com/GB/en/la-buca-monterosso-val-d-arda-frizzante/w/7022940,False
https://www.vivino.com/GB/en/santa-loreto-reserva-chardonnay-central-valley/w/7022942,False
https://www.vivino.com/GB/en/reva-rakvice-rulandske-modre-moravske-zemske-vino/w/7022943,False
https://www.vivino.com/GB/en/karri-oak-limited-release-cabernet-malbec-rose/w/7022944,False
https://www.vivino.com/GB/en/au-barton-sauvignon-blanc-semillon/w/7022945,False
https://www.vivino.com/GB/en/de-kasteelhoeve-silvaner-hildegard-trocken/w/7022951,False
https://www.vivino.com/GB/en/laugel-muscat/w/7022954,False
https://www.vivino.com/GB/en/reva-rakvice-rulandske-sede-vyber-z-hroznu/w/7022955,False
https://www.vivino.com/GB/en/reva-rakvice-rulandske-sede-moravske-zemske-vino/w/7022957,False
https://www.vivino.com/GB/en/mewstone-riesling/w/7022959,False
https://www.vivino.com/GB/en/reva-rakvice-ryzlink-rynsky-ledove-vino/w/7022960,False
https://www.vivino.com/GB/en/reva-rakvice-ryzlink-rynsky-pozdni-sber/w/7022966,False
https://www.vivino.com/GB/en/fr-rollan-de-by-le-blanc/w/7022971,False
https://www.vivino.com/GB/en/cricova-chardonnay-alb-demisec/w/7022979,False
https://www.vivino.com/GB/en/reva-rakvice-ryzlink-vlassky-ledove-vino/w/7022980,False
https://www.vivino.com/GB/en/reva-rakvice-ryzlink-vlassky-pozdni-sber/w/7022985,False
https://www.vivino.com/GB/en/reva-rakvice-ryzlink-vlassky-moravske-zemske-vino/w/7022989,False
https://www.vivino.com/GB/en/campion-veneto-essenza-valdobbiadene/w/7022991,False
https://www.vivino.com/GB/en/de-kasteelhoeve-sauvignon-blanc-trocken/w/7022992,False
