wine_url,collected
https://www.vivino.com/GB/en/melnikon-keratsuda-old-vines-kresna-canyon/w/5825965,False
https://www.vivino.com/GB/en/nuy-inspiration-mastery-legacy-calcareo/w/5825973,False
https://www.vivino.com/GB/en/vina-silvio-coleccion-clasico-chardonnay/w/5825978,False
https://www.vivino.com/GB/en/kamanterena-sodap-kamanterena-e-stroumpele-i-stroumpeli-chardonnay/w/5825984,False
https://www.vivino.com/GB/en/vinarstvi-pfeffer-dornfelder-pozdni-sber/w/5826000,False
https://www.vivino.com/GB/en/thia-okuzgozu/w/5826006,False
https://www.vivino.com/GB/en/collevite-zippo-cabernet-sauvignon-red-wine-v-ap1fc/w/5826011,False
https://www.vivino.com/GB/en/terracruda-spumante-brut-rosato/w/5826027,False
https://www.vivino.com/GB/en/klosterhof-luzern-prior-plazidus/w/5826047,False
https://www.vivino.com/GB/en/figueroa-blanco/w/5826070,False
https://www.vivino.com/GB/en/thia-misket-semi-sweet/w/5826102,False
https://www.vivino.com/GB/en/ernst-waltschek-syrah/w/5826120,False
https://www.vivino.com/GB/en/schloss-westerhaus-weiss-und-grauburgunder-trocken/w/5826160,False
https://www.vivino.com/GB/en/wackerbarth-seusslitzer-heinrichsburg-scheurebe-kabinett/w/5826200,False
https://www.vivino.com/GB/en/chateau-larroze-gaillac-rose/w/5826232,False
https://www.vivino.com/GB/en/llano-estacado-winery-pinot-noir/w/5826681,False
https://www.vivino.com/GB/en/saddlers-creek-wines-cabernet-sauvignon-q8f56/w/5826701,False
https://www.vivino.com/GB/en/tumblong-hills-table-of-plenty-sangiovese/w/5826731,False
https://www.vivino.com/GB/en/i-heart-i-love-moscato/w/5826736,False
https://www.vivino.com/GB/en/fermasa-jerarquia-malbec/w/5826754,False
https://www.vivino.com/GB/en/bertinelli-estates-moscato/w/5826757,False
https://www.vivino.com/GB/en/dr-scholl-riesling/w/5826765,False
https://www.vivino.com/GB/en/mundano-baja-tintos/w/5826769,False
https://www.vivino.com/GB/en/polz-morillon-grassnitzberg/w/5826770,False
https://www.vivino.com/GB/en/la-candelaria-senda-tempranillo-castilla-la-mancha/w/5826771,False
https://www.vivino.com/GB/en/niagara-college-teaching-winery-balance-chardonnay/w/5826773,False
https://www.vivino.com/GB/en/chateau-thomas-winery-moscato/w/5826777,False
https://www.vivino.com/GB/en/grape-vine-springs-three-of-a-kind/w/5826781,False
https://www.vivino.com/GB/en/wellton-michael-cabernet-sauvignon/w/5826782,False
https://www.vivino.com/GB/en/lignum-lignum-vitis-frappato-shiraz/w/5826783,False
https://www.vivino.com/GB/en/vignobles-compagnie-les-terrasses-du-lez-suze-la-rousse-cotes-du-rhone-villages/w/5826784,False
https://www.vivino.com/GB/en/baumberger-alte-reben-bacchus/w/5826792,False
https://www.vivino.com/GB/en/diemersdal-granger-bay-cabernet-sauvignon-merlot-coastal-region/w/5826793,False
https://www.vivino.com/GB/en/varvaglione-salice-salentino-salice-salentino/w/5826795,False
https://www.vivino.com/GB/en/guramishvili-s-marani-saguramo-dry-white/w/5826799,False
https://www.vivino.com/GB/en/winterberg-devin/w/5826801,False
https://www.vivino.com/GB/en/geneau-bordeaux-blanc-bordeaux-white-wine/w/5826803,False
https://www.vivino.com/GB/en/san-leonardo-riesling-trentino-alto-adige-white-wine/w/5826806,False
https://www.vivino.com/GB/en/giuseppe-savini-rondineto-cerasuolo-d-abruzzo/w/5826808,False
https://www.vivino.com/GB/en/za-testalonga-el-bandito-monkey-gone-to-heaven-swartland/w/5826809,False
https://www.vivino.com/GB/en/coquerel-le-petite-sirah/w/5826810,False
https://www.vivino.com/GB/en/riepl-traminer-spatlese/w/5826811,False
https://www.vivino.com/GB/en/viu-manent-rayuela-winemaker-s-selection-malbec-colchagua-valley/w/5826812,False
https://www.vivino.com/GB/en/it-papi-quattro-profeti-bianco-lazio/w/5826815,False
https://www.vivino.com/GB/en/dr-loosen-graacher-himmelreich-riesling-feinherb-mosel-saar-ruwer/w/5826818,False
https://www.vivino.com/GB/en/kuban-vino-kuban-vino-angely-i-demony-kaberne-krasnoe-angels-and-demons-cabernet-red-dry/w/5826820,False
https://www.vivino.com/GB/en/cantina-di-negrar-terre-dei-capitelli-valpolicella-classico-superiore-valpolicella-classico/w/5826821,False
https://www.vivino.com/GB/en/henrichs-roth-haus-liane-bacchus/w/5826824,False
https://www.vivino.com/GB/en/coquerel-cabernet-sauvignon/w/5826825,False
https://www.vivino.com/GB/en/fr-lauriers-baptiste/w/5826826,False
https://www.vivino.com/GB/en/de-bortoli-bambola-sangiovese-rose-king-valley/w/5826831,False
https://www.vivino.com/GB/en/unruly-rampant-chardonnay-california/w/5826834,False
https://www.vivino.com/GB/en/moffett-proprietary-red-napa-valley/w/5826836,False
https://www.vivino.com/GB/en/weingut-grans-fassian-hofberger-riesling-mosel-saar-ruwer/w/5826838,False
https://www.vivino.com/GB/en/coquerel-terroir-tempranillo/w/5826839,False
https://www.vivino.com/GB/en/les-vins-aujoux-chablis-premier-cru-les-fourneaux/w/5826841,False
https://www.vivino.com/GB/en/maison-vignes-et-mer-bandol-rose/w/5826844,False
https://www.vivino.com/GB/en/domaine-de-la-gagnerie-domaine-de-la-gagnerie-demi-sec-cabernet-rose/w/5826849,False
https://www.vivino.com/GB/en/flora-springs-all-hallows-eve-cabernet-franc-napa-valley/w/5826850,False
https://www.vivino.com/GB/en/psaroulis-wines-oinopoiia-psaroule-merlot/w/5826851,False
https://www.vivino.com/GB/en/etel-terra/w/5826857,False
https://www.vivino.com/GB/en/bosman-loose-cannon/w/5826864,False
https://www.vivino.com/GB/en/bosman-skin-contact-pinot-gris/w/5826866,False
https://www.vivino.com/GB/en/reichsgraf-von-ingelheim-niersteiner-findling-grauburgunder/w/5826881,False
https://www.vivino.com/GB/en/domaine-peiriere-maison-peiriere-syrah/w/5826893,False
https://www.vivino.com/GB/en/wolf-grand-grue-weissburgunder-pfalz/w/5826897,False
https://www.vivino.com/GB/en/staatskellerei-zurich-denuo-cuvee-blanc-zuerich/w/5826900,False
https://www.vivino.com/GB/en/di-filippo-umbria-sangiovese-umbria/w/5826913,False
https://www.vivino.com/GB/en/zacharias-lexis-nemea-nemea/w/5826914,False
https://www.vivino.com/GB/en/oconnie-estate-bin-803-shiraz-south-australia/w/5826921,False
https://www.vivino.com/GB/en/bauerlein-weine-nordheimer-vogelein-silvaner-kabinett-trocken/w/5826924,False
https://www.vivino.com/GB/en/marques-de-berol-syrah/w/5826929,False
https://www.vivino.com/GB/en/sevtap-grenache-blanc/w/5826935,False
https://www.vivino.com/GB/en/andreas-mazzei-conte-nero-nero-d-avola/w/5826951,False
https://www.vivino.com/GB/en/camille-cayran-cotes-du-rhone-villages-passion-blanc/w/5826952,False
https://www.vivino.com/GB/en/fleur-de-bernon-bordeaux/w/5826953,False
https://www.vivino.com/GB/en/sevtap-chenin-blanc/w/5826954,False
https://www.vivino.com/GB/en/barbeitos-collection-tinto/w/5826955,False
https://www.vivino.com/GB/en/sunkloof-cabernetsauvignon/w/5826960,False
https://www.vivino.com/GB/en/christophe-lapierre-pur-granit-moulin-a-vent/w/5826973,False
https://www.vivino.com/GB/en/meomari-ilori-chervone-napivsolodke-ilori-red-semisweet/w/5826977,False
https://www.vivino.com/GB/en/vinarstvi-pfeffer-muller-thurgau-pozdni-sber/w/5826980,False
https://www.vivino.com/GB/en/postage-stamp-wines-syrah/w/5826982,False
https://www.vivino.com/GB/en/bosman-semillon/w/5826983,False
https://www.vivino.com/GB/en/l-r-kox-remich-fels-privilege-auxerrois/w/5826987,False
https://www.vivino.com/GB/en/savas-bordeaux-sauvignon-blanc/w/5826988,False
https://www.vivino.com/GB/en/l-r-kox-remich-fels-privilege-pinot-gris/w/5826989,False
https://www.vivino.com/GB/en/the-ridge-terra-rossa-riesling/w/5826994,False
https://www.vivino.com/GB/en/wilton-farm-the-long-harvest-sauvignon-blanc/w/5826995,False
https://www.vivino.com/GB/en/uvmb-selva-casa/w/5827004,False
https://www.vivino.com/GB/en/kol-e-ekateriny-catherine-s-necklace-polusladkoe-semisweet/w/5827009,False
https://www.vivino.com/GB/en/rivus-single-vineyard-cabernet-franc/w/5827012,False
https://www.vivino.com/GB/en/scavi-ray-grappa-oro/w/5827013,False
https://www.vivino.com/GB/en/rivus-single-vineyard-sauvignon-blanc/w/5827016,False
https://www.vivino.com/GB/en/rivus-reserva-cabernet-sauvignon/w/5827022,False
https://www.vivino.com/GB/en/the-winery-at-bull-run-meritage-reserve/w/5827030,False
https://www.vivino.com/GB/en/stage-door-cabernet-sauvignon/w/5827034,False
https://www.vivino.com/GB/en/quaderna-crianza-cabernet-sauvignon/w/5827035,False
https://www.vivino.com/GB/en/the-homeplace-traminette/w/5827037,False
https://www.vivino.com/GB/en/cascina-massara-barbera-d-alba-riserva/w/5827040,False
https://www.vivino.com/GB/en/quinta-de-senhorim-branco/w/5827044,False
https://www.vivino.com/GB/en/bosman-soet-steen/w/5827050,False
https://www.vivino.com/GB/en/terreiro-two-pias-tinto/w/5827052,False
https://www.vivino.com/GB/en/bollig-lehnert-dhroner-hofberger-riesling-auslese/w/5827056,False
https://www.vivino.com/GB/en/vinarstvi-sv-tomase-pinot-blanc/w/5827057,False
https://www.vivino.com/GB/en/winberg-mikulov-exclusive-palava/w/5827067,False
https://www.vivino.com/GB/en/dows-port-no-1-tawny-port-porto/w/5827068,False
https://www.vivino.com/GB/en/martin-s-lane-simes-vineyard-pinot-noir/w/5827071,False
https://www.vivino.com/GB/en/pierre-yves-colin-morey-volnay-1er-cru-pitures-dessus/w/5827072,False
https://www.vivino.com/GB/en/vina-castellano-la-borracha-sierra-foothills/w/5827076,False
https://www.vivino.com/GB/en/francois-arnaud-grande-reserve-hermitage-hermitage/w/5827078,False
https://www.vivino.com/GB/en/maria-ana-vila-ruiva-premium-alentejano-red-wine-v/w/5827082,False
https://www.vivino.com/GB/en/miguel-torres-chile-bonanova-gran-reserva-carmenere-central-valley/w/5827084,False
https://www.vivino.com/GB/en/gianmarco-vino-t-t-primitivo-salento-limited-edition-red-wine-v-ets6n/w/5827086,False
https://www.vivino.com/GB/en/hatzfelder-hof-weisser-burgunder/w/5827088,False
https://www.vivino.com/GB/en/old-woodhouse-red-blend/w/5827090,False
https://www.vivino.com/GB/en/delogu-cagnulari/w/5827091,False
https://www.vivino.com/GB/en/rio-alto-gran-reserva-pinot-noir/w/5827092,False
https://www.vivino.com/GB/en/renaissance-bourdet-bordeaux-bordeaux/w/5827096,False
https://www.vivino.com/GB/en/terroir-daronton-rasteau/w/5827100,False
https://www.vivino.com/GB/en/bersan-chablis-premier-cru-beauroy/w/5827102,False
