wine_url,collected
https://www.vivino.com/GB/en/marc-chauvet-initiales-brut-champagne/w/4173468,False
https://www.vivino.com/GB/en/reynolds-cabernet-sauvignon/w/4173482,False
https://www.vivino.com/GB/en/pierre-vincent-moulin-a-vent/w/4173511,False
https://www.vivino.com/GB/en/tamarani-alazani-valley-white-alazanskaia-dolina-beloe/w/4173531,False
https://www.vivino.com/GB/en/lidl-comte-tolosan-malbec-merlot/w/4173542,False
https://www.vivino.com/GB/en/reserve-de-la-maison-cuvee-prestige-chardonnay-viognier/w/4173548,False
https://www.vivino.com/GB/en/assoviuno-maroggia-san-bello/w/4173554,False
https://www.vivino.com/GB/en/olivers-zinfandel/w/4173563,False
https://www.vivino.com/GB/en/becksteiner-winzer-muller-thurgau-kabinett-kirchberg/w/4173565,False
https://www.vivino.com/GB/en/andre-lauper-merlot/w/4173573,False
https://www.vivino.com/GB/en/casa-santos-lima-barricas-reserva-tinto/w/4173586,False
https://www.vivino.com/GB/en/david-ramnoux-lineau-des-charentes-organic/w/4173619,False
https://www.vivino.com/GB/en/les-vignerons-dige-bourgogne/w/4173623,False
https://www.vivino.com/GB/en/viteadovest-bianco/w/4173630,False
https://www.vivino.com/GB/en/domaine-de-combet-tradition-bergerac-rouge/w/4173636,False
https://www.vivino.com/GB/en/salavert-127474-chateauneuf-du-pape/w/4173638,False
https://www.vivino.com/GB/en/aci-urbajs-chardonnay/w/4173641,False
https://www.vivino.com/GB/en/sfogliata-ri-sorsi-bonarda-sfogliata-red-wine-v-z5pgu/w/4173642,False
https://www.vivino.com/GB/en/domaine-garnier-galvin-monthelie/w/4173643,False
https://www.vivino.com/GB/en/fr-maison-neuve-amandine-cahors/w/4173646,False
https://www.vivino.com/GB/en/ballast-stone-riesling/w/4173654,False
https://www.vivino.com/GB/en/kangarilla-road-pinot-grigio/w/4173660,False
https://www.vivino.com/GB/en/weingut-hagn-blauer-zweigelt/w/4173668,False
https://www.vivino.com/GB/en/poderi-salvarolo-rosso/w/4173673,False
https://www.vivino.com/GB/en/torr-na-lochs-mads/w/4173676,False
https://www.vivino.com/GB/en/brunck-spatburgunder/w/4173679,False
https://www.vivino.com/GB/en/heftner-blauer-zweigelt/w/4173680,False
https://www.vivino.com/GB/en/domaine-du-cassard-chateau-des-quatre-vents-bordeaux-rouge/w/4173686,False
https://www.vivino.com/GB/en/friedrich-fendel-rudesheimer-magdalenenkreuz/w/4173689,False
https://www.vivino.com/GB/en/il-nuraghe-cantina-di-mogoro-rose/w/4173721,False
https://www.vivino.com/GB/en/aleksandrovic-trijumf-chardonnay/w/4173726,False
https://www.vivino.com/GB/en/lyrarakis-vidiano-fourfouras-vineyard/w/4173743,False
https://www.vivino.com/GB/en/domaine-chanzy-echezeaux-grand-cru/w/4173768,False
https://www.vivino.com/GB/en/chateau-les-marceaux-cuvee-prestige-medoc/w/4173776,False
https://www.vivino.com/GB/en/domaine-armelle-et-bernard-rion-cuvee-fantaisie-vieilles-vignes-coteaux-bourguignons/w/4173779,False
https://www.vivino.com/GB/en/cozzo-mario-barbaresco-madonna-delle-rose/w/4173891,False
https://www.vivino.com/GB/en/k-bernardi-red-veneto/w/4174015,False
https://www.vivino.com/GB/en/tank-garage-tilt-red/w/4174210,False
https://www.vivino.com/GB/en/lavender-creek-lavender-creek-russian-river-valley-pinot-noir-red-wine-v-dcg5g/w/4174213,False
https://www.vivino.com/GB/en/domaine-baudouin-capmas-entre-nous/w/4174217,False
https://www.vivino.com/GB/en/ca-ernesto-rosato/w/4174220,False
https://www.vivino.com/GB/en/lizard-rose-light/w/4174225,False
https://www.vivino.com/GB/en/sinclair-of-scotsburn-wallijak-chardonnay/w/4174231,False
https://www.vivino.com/GB/en/qc-rich-ruby/w/4174234,False
https://www.vivino.com/GB/en/aleksander-estate-vidal-ice-ruthven-ontario/w/4174239,False
https://www.vivino.com/GB/en/babcock-winery-and-vineyards-theresa-noelle-vineyard-je-ne-sais-quoi-pinot-noir/w/4174255,False
https://www.vivino.com/GB/en/babcock-winery-and-vineyards-bright-fortune/w/4174259,False
https://www.vivino.com/GB/en/ca-oliver-cabernet-sauvignon-alexander-valley-private-reserve/w/4174262,False
https://www.vivino.com/GB/en/van-ruiten-family-winery-rose-of-cab-shiraz/w/4174266,False
https://www.vivino.com/GB/en/the-revolution-torrontes/w/4174269,False
https://www.vivino.com/GB/en/kloster-ebernach-riesling-the-answer/w/4174301,False
https://www.vivino.com/GB/en/arrowhead-spring-vineyards-unoaked-chardonnay/w/4174304,False
https://www.vivino.com/GB/en/spoiled-dog-deception-columbia-valley/w/4174313,False
https://www.vivino.com/GB/en/paiman-chardonnay-muyo/w/4174360,False
https://www.vivino.com/GB/en/craveyon-cabernet-sauvignon/w/4174361,False
