wine_url,collected
https://www.vivino.com/GB/en/cintokart-gran-reserva-syrah-petit-verdot/w/1645579,False
https://www.vivino.com/GB/en/m-luiz-michelon-cavaller-vinho-tinto-branco-seco-chardonnay/w/1645582,False
https://www.vivino.com/GB/en/zimmermann-baden-muller-thurgau/w/1645585,False
https://www.vivino.com/GB/en/us-paso-robles-central-coast-pimenteiro-trousseau-tempranillo/w/1645588,False
https://www.vivino.com/GB/en/silver-moon-cabernet-sauvignon/w/1645590,False
https://www.vivino.com/GB/en/tatachilla-mclaren-vale-fine-old-tawny-port/w/1645595,False
https://www.vivino.com/GB/en/haak-jacquez-port/w/1645597,False
https://www.vivino.com/GB/en/marques-de-requena-macabeo-chardonnay/w/1645598,False
https://www.vivino.com/GB/en/hookstone-panfish-port/w/1645600,False
https://www.vivino.com/GB/en/array-cellars-chardonnay/w/1645601,False
https://www.vivino.com/GB/en/knight-hill-rattlesnake-hills-riesling-dry-riesling/w/1645606,False
https://www.vivino.com/GB/en/knight-hill-yakima-valley-sauvignon-blanc/w/1645608,False
https://www.vivino.com/GB/en/cantina-gonella-roero-visagno/w/1645612,False
https://www.vivino.com/GB/en/san-pasqual-winery-first-blush-rose/w/1645628,False
https://www.vivino.com/GB/en/costa-alta-prosecco-treviso-millesimato/w/1645629,False
https://www.vivino.com/GB/en/reata-pinot-noir-rose/w/1645637,False
https://www.vivino.com/GB/en/chateau-faire-le-pont-tre-amori-us-columbia-valley/w/1645641,False
https://www.vivino.com/GB/en/foxen-foxen-7200-vogelzang-vineyard-sauvignon-blanc/w/1645643,False
https://www.vivino.com/GB/en/wyland-california-cabernet-sauvignon/w/1645653,False
https://www.vivino.com/GB/en/castillo-de-feliciana-albarino/w/1645654,False
https://www.vivino.com/GB/en/moulin-bergek-red/w/1645656,False
https://www.vivino.com/GB/en/spiess-bechtheimer-chardonnay/w/1645657,False
https://www.vivino.com/GB/en/labaume-macon-superieur/w/1645658,False
https://www.vivino.com/GB/en/bucharest-special-reserve-cabernet-sauvignon/w/1645662,False
https://www.vivino.com/GB/en/baldi-pierfranco-puro/w/1645668,False
https://www.vivino.com/GB/en/yves-lafoy-cuvee-rj-cote-rotie/w/1645669,False
https://www.vivino.com/GB/en/ferdinand-wohleber-kirchberg-alsace-riesling-grand-cru/w/1645672,False
https://www.vivino.com/GB/en/peju-province-winery-fifty-fifty/w/1645676,False
https://www.vivino.com/GB/en/ashton-hills-blanc-de-blancs/w/1645678,False
https://www.vivino.com/GB/en/befehlhof-blauburgunder/w/1645685,False
https://www.vivino.com/GB/en/torrevigne-colleantico-sannio-falanghina/w/1645686,False
https://www.vivino.com/GB/en/terres-de-loire-chinon/w/1645689,False
https://www.vivino.com/GB/en/bodegas-y-viedos-tierra-adentro-merlot/w/1645690,False
https://www.vivino.com/GB/en/epic-napa-valley-oakville-cabernet-sauvignon/w/1645695,False
https://www.vivino.com/GB/en/weingut-sonnenhof-pfalz-bockenheimer-heiligenkirche-st-laurent-trocken/w/1645698,False
https://www.vivino.com/GB/en/fr-chateau-des-seglady-la-croix-de-seglady-saint-emilion/w/1645706,False
https://www.vivino.com/GB/en/houdini-merlot/w/1645712,False
https://www.vivino.com/GB/en/abeja-us-columbia-valley-syrah/w/1645715,False
https://www.vivino.com/GB/en/cantina-santisidoro-montolmo-rosso/w/1645720,False
https://www.vivino.com/GB/en/prado-madera-red/w/1645730,False
https://www.vivino.com/GB/en/vignerons-de-la-colline-eternelle-cave-henry-de-vezelay-terroir-bourgogne-vezelay/w/1645731,False
https://www.vivino.com/GB/en/au-tscharke-eva-savagnin-frizzante/w/1645737,False
https://www.vivino.com/GB/en/caves-jamet-le-sang-du-peuple-signature-southern-rhone/w/1645739,False
https://www.vivino.com/GB/en/signore-riflessi-erbaluce-di-caluso/w/1645740,False
https://www.vivino.com/GB/en/chateau-charreau-premieres-cotes-de-bordeaux-rose/w/1645741,False
https://www.vivino.com/GB/en/leonardo-falcone-santa-cecilia-tannat/w/1645743,False
https://www.vivino.com/GB/en/autry-cellars-tertian-harmony-paso-robles/w/1645746,False
https://www.vivino.com/GB/en/zanotto-serra-gaucha-rio-grande-do-sul/w/1645753,False
https://www.vivino.com/GB/en/precedent-evangelho-vineyard-zinfandel/w/1645756,False
https://www.vivino.com/GB/en/terre-inconnue-guilhem/w/1645762,False
https://www.vivino.com/GB/en/haus-rothenberger-raphael-louie-cabernet-sauvignon-vin-de-pays-vignobles-de-france-red-wine/w/1645763,False
https://www.vivino.com/GB/en/l-inedit-pessac-leognan-rouge/w/1645764,False
https://www.vivino.com/GB/en/rancho-zabaco-zinfandel-monte-rosso-vineyards-toreador/w/1645766,False
https://www.vivino.com/GB/en/edel-wein-riesling-lion/w/1645767,False
