wine_url,collected
https://www.vivino.com/GB/en/monte-das-bagas-de-ouro-reserva/w/6945694,False
https://www.vivino.com/GB/en/butte-de-cazevert-bordeaux-bordeaux/w/6945698,False
https://www.vivino.com/GB/en/cortino-produttori-dianesi-dus-dus/w/6945706,False
https://www.vivino.com/GB/en/claude-duruz-chambolle-musigny-1er-cru-les-charmes/w/6945708,False
https://www.vivino.com/GB/en/jean-villatte-maranges-cote-de-beaune/w/6945709,False
https://www.vivino.com/GB/en/weinbau-andreas-markert-bacchus-kabinett/w/6945711,False
https://www.vivino.com/GB/en/cathcart-ridge-estate-reserve-riesling/w/6945717,False
https://www.vivino.com/GB/en/lorenzon-dino-prosecco-extra-dry-millesimato/w/6945722,False
https://www.vivino.com/GB/en/pierre-armand-julienas/w/6945725,False
https://www.vivino.com/GB/en/le-jardin-vin-de-pays-vignobles-de-france-merlot/w/6945726,False
https://www.vivino.com/GB/en/fr-saint-sauveur-le-clos-champagne/w/6945727,False
https://www.vivino.com/GB/en/de-wet-cellar-methode-cap-classique/w/6945729,False
https://www.vivino.com/GB/en/ranahan-s-the-pearl-sparkling-shiraz/w/6945733,False
https://www.vivino.com/GB/en/foxes-island-a-la-folie-rose/w/6945734,False
https://www.vivino.com/GB/en/regis-cesbron-domaine-de-l-abbaye-anjou/w/6945740,False
https://www.vivino.com/GB/en/knobloch-rubin-spatburgunder-trocken/w/6945741,False
https://www.vivino.com/GB/en/verrier-fils-extra-brut-champagne/w/6945742,False
https://www.vivino.com/GB/en/positive-wine-royal-spumante-natural-bruto/w/6945744,False
https://www.vivino.com/GB/en/cantina-aldeno-pinot-nero/w/6945745,False
https://www.vivino.com/GB/en/domaine-mas-dieu-doux/w/6945747,False
https://www.vivino.com/GB/en/nicosia-balanubi-malvasia/w/6945749,False
https://www.vivino.com/GB/en/vignerons-de-beaumes-de-venise-cuvee-noir-et-or-muscat-de-beaumes-de-venise/w/6945750,False
https://www.vivino.com/GB/en/bodegas-rebollar-ernesto-carcel-carcel-atienza/w/6945757,False
https://www.vivino.com/GB/en/randersacker-wurzburger-kirchberg-grauer-burgunder-kabinett-trocken/w/6945761,False
https://www.vivino.com/GB/en/roxane-cyrano-les-caves-de-peytirat-bergerac/w/6945762,False
https://www.vivino.com/GB/en/la-cabrerisse-domaine-la-grangette-corbieres/w/6945763,False
https://www.vivino.com/GB/en/gebruder-ludwig-st-laurent-trocken-mosel-saar-ruwer/w/6945765,False
https://www.vivino.com/GB/en/l-esprit-d-automne-gros-manseng-cotes-de-gascogne/w/6945766,False
https://www.vivino.com/GB/en/randersacker-winzerkeller-ewig-leben-gewurztraminer-kabinett/w/6945768,False
https://www.vivino.com/GB/en/sampers-demi-sec-tradition-champagne/w/6945769,False
https://www.vivino.com/GB/en/jean-villatte-aloxe-corton-aloxe-corton/w/6945771,False
https://www.vivino.com/GB/en/marti-grau-gran-reserva-brut-nature/w/6945772,False
https://www.vivino.com/GB/en/chateau-saint-pierre-les-vignes-cuvee-dionysos-corbieres/w/6945775,False
https://www.vivino.com/GB/en/varna-1444-semi-sweet-red/w/6945779,False
https://www.vivino.com/GB/en/domaine-des-caves-du-prieure-chene-marchand-sancerre/w/6945780,False
https://www.vivino.com/GB/en/berry-bros-rudd-bourgogne-cote-d-or-pinot-noir/w/6945783,False
https://www.vivino.com/GB/en/tre-mani-ettores-primitivo/w/6945786,False
https://www.vivino.com/GB/en/valdonica-rosso/w/6945787,False
