id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
6867168,Soquel Vineyards Lone Oak Vineyard Partners' Reserve Chardonnay,Lone Oak Vineyard Partners' Reserve Chardonnay,2,White Wine,Santa Lucia Highlands,Soquel Vineyards,California,United States,10,4.1,0.0,2.82,,4.83862,2.3693104,,https://www.vivino.com/GB/en/soquel-vineyards-lone-oak-vineyard-partners-reserve-chardonnay/w/6867168
6867174,Antica Premiere Napa Valley Cabernet Sauvignon,Premiere Napa Valley Cabernet Sauvignon,1,Red Wine,Atlas Peak,Antica,Napa Valley,United States,255,4.3,0.0,3.2031138,,4.3173003,1.4080367,3.3526685,https://www.vivino.com/GB/en/antica-napa-valley-premiere-napa-valley-cabernet-sauvignon/w/6867174
6867179,Verborgene Weingärten - Hidden Vineyards Zweigelt,Zweigelt,1,Red Wine,Niederösterreich,Verborgene Weingärten - Hidden Vineyards,Niederösterreich,Austria,52,3.4,0.0,4.0746665,,2.836,1.1773334,3.262,https://www.vivino.com/GB/en/verborgene-weingarten-hidden-vineyards-zweigelt/w/6867179
6867203,Haywire Secrest Mountain Chardonnay,Secrest Mountain Chardonnay,2,White Wine,Okanagan Valley,Haywire,Okanagan Valley,Canada,29,3.8,0.0,3.0774736,,3.4158947,2.0847368,,https://www.vivino.com/GB/en/haywire-secrest-mountain-chardonnay/w/6867203
6867204,G.H. Mumm Grand Cordon Rosé Brut Champagne,Grand Cordon Rosé Brut Champagne,3,Sparkling,Champagne,G.H. Mumm,Champagne,France,409,3.9,0.0,4.3999996,4.331583,4.064837,,,https://www.vivino.com/GB/en/g-h-mumm-grand-cordon-rose-brut-champagne/w/6867204
6867213,Domaine Nathalie et Gilles Fevre Vieilles Vignes Chablis,Vieilles Vignes Chablis,2,White Wine,Chablis,Domaine Nathalie et Gilles Fevre,Chablis,France,157,4.2,0.0,4.1089706,,2.9004414,1.4122058,,https://www.vivino.com/GB/en/fr-domaine-nathalie-et-gilles-fevre-vieilles-vignes-chablis/w/6867213
6867251,Il Pumo Sangiovese,Sangiovese,1,Red Wine,Puglia,Il Pumo,Puglia,Italy,106,4.0,13.5,2.227279,,4.9775505,2.4466667,2.682517,https://www.vivino.com/GB/en/il-pumo-sangiovese/w/6867251
6867272,Paciência Reserva Cabernet Sauvignon,Reserva Cabernet Sauvignon,1,Red Wine,Tejo,Paciência,Tejo,Portugal,47,3.8,0.0,2.777143,,3.90449,1.9630613,2.4269388,https://www.vivino.com/GB/en/paciencia-reserva-cabernet-sauvignon/w/6867272
6867274,Salton Frizz Prosecco,Frizz Prosecco,3,Sparkling,Serra Gaúcha,Salton,Rio Grande do Sul,Brazil,290,3.3,11.0,3.0896258,2.9094121,2.5060964,,,https://www.vivino.com/GB/en/salton-frizz-prosecco/w/6867274
6867279,Portal de S. Braz Syrah Superior,Syrah Superior,1,Red Wine,Alentejano,Portal de S. Braz,Alentejano,Portugal,897,3.6,0.0,2.8937786,,3.1929107,2.7997062,2.8677082,https://www.vivino.com/GB/en/portal-de-s-braz-syrah-superior/w/6867279
6867285,Château Salitis Vermentino,Vermentino,2,White Wine,Pays d'Oc,Château Salitis,Languedoc,France,15,3.0,0.0,2.5,,2.2,1.0,,https://www.vivino.com/GB/en/chateau-salitis-vermentino/w/6867285
6867296,Natalies Elephant Mountain Vineyard Cabernet Sauvignon,Elephant Mountain Vineyard Cabernet Sauvignon,1,Red Wine,Columbia Valley,Natalies,Oregon,United States,11,3.9,15.1,4.0,,4.0375,1.2125,4.5,https://www.vivino.com/GB/en/natalies-elephant-mountain-vineyard-cabernet-sauvignon/w/6867296
6867323,Excelsior The Comeback King Chardonnay,The Comeback King Chardonnay,2,White Wine,Robertson,Excelsior,Robertson,South Africa,153,3.6,14.0,3.80571,,3.8776233,1.7804011,,https://www.vivino.com/GB/en/excelsior-estate-the-comeback-king-chardonnay/w/6867323
6867353,Henri Champliau Crémant de Bourgogne Brut Rosé,Crémant de Bourgogne Brut Rosé,3,Sparkling,Crémant de Bourgogne,Henri Champliau,Crémant de Bourgogne,France,42,4.2,0.0,3.6654546,3.910909,3.270909,,,https://www.vivino.com/GB/en/henri-champliau-cremant-de-bourgogne-brut-rose/w/6867353
6867384,Prevoir Wines Brederode Cabernet Sauvignon,Brederode Cabernet Sauvignon,1,Red Wine,Robertson,Prevoir Wines,Robertson,South Africa,23,3.9,0.0,4.017059,,4.5426474,1.8444117,4.517059,https://www.vivino.com/GB/en/prevoir-wines-brederode-cabernet-sauvignon/w/6867384
6867408,Castello di Amorosa Morning Dew Ranch Pinot Noir,Morning Dew Ranch Pinot Noir,1,Red Wine,Anderson Valley,Castello di Amorosa,Calistoga,United States,140,4.4,13.9,3.5369065,,3.0445304,1.5581214,2.144862,https://www.vivino.com/GB/en/castello-di-amorosa-morning-dew-ranch-pinot-noir/w/6867408
6867432,Barbanera Passo Pietra Nero di Troia,Passo Pietra Nero di Troia,1,Red Wine,Puglia,Barbanera,Chianti,Italy,49,3.8,13.5,2.0285184,,5.0,2.0,2.7407408,https://www.vivino.com/GB/en/vartley-passo-pietra-nero-di-troia/w/6867432
6867442,First Cape Special Cuvée Shiraz,Special Cuvée Shiraz,1,Red Wine,Western Cape,First Cape,Breede River Valley,South Africa,224,3.2,13.0,3.4997294,,4.045946,1.6878378,3.0087388,https://www.vivino.com/GB/en/first-cape-special-cuvee-shiraz/w/6867442
6867448,Lisa Mcguigan Claudius Vegan Chardonnay,Claudius Vegan Chardonnay,2,White Wine,Hunter Valley,Lisa Mcguigan,South Australia,Australia,12,3.9,0.0,2.8955555,,3.5574076,1.7081482,,https://www.vivino.com/GB/en/lisa-mcguigan-claudius-vegan-chardonnay/w/6867448
6867451,Terre di Cerealto Binco,Binco,2,White Wine,Veneto,Terre di Cerealto,Veneto,Italy,28,3.3,12.4,3.291898,,3.0409489,2.5467153,,https://www.vivino.com/GB/en/terre-di-cerealto-binco/w/6867451
6867458,Crowe Shiraz,Shiraz,1,Red Wine,Canberra District,Crowe,Canberra District,Australia,12,3.9,0.0,3.0192857,,4.3185716,1.5,3.4228573,https://www.vivino.com/GB/en/crowe-shiraz/w/6867458
6867466,Domaine Cordier Père & Fils Vieilles Vignes Viré-Clessé,Vieilles Vignes Viré-Clessé,2,White Wine,Viré-Clessé,Domaine Cordier Père & Fils,Bourgogne,France,18,4.2,14.0,2.7222223,,3.1666667,1.0777777,,https://www.vivino.com/GB/en/fr-domaine-cordier-pere-fils-vieilles-vignes-vire-clesse-vire-clesse-white-wine/w/6867466
6867491,Adega Mayor Sercial,Sercial,2,White Wine,Alentejo,Adega Mayor,Alentejo,Portugal,36,3.9,13.5,2.4657059,,3.0800588,1.8203529,,https://www.vivino.com/GB/en/mayor-sercial/w/6867491
6867518,Atrivm Caccia Conti Merlot,Caccia Conti Merlot,1,Red Wine,Toscana,Atrivm,Orcia,Italy,12,3.6,0.0,3.125,,3.0,1.0,3.0,https://www.vivino.com/GB/en/atrivm-caccia-conti-merlot/w/6867518
6867519,Isole Venusa Rosso,Rosso,1,Red Wine,Veneto,Isole Venusa,Venezia,Italy,43,4.4,14.0,2.0169306,,3.939505,1.4213861,3.0,https://www.vivino.com/GB/en/isole-venusa-rosso/w/6867519
