year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2019,160394309,2722206,34,3.3
2018,158150286,2722206,86,3.5
2017,153263215,2722206,131,3.5
2016,121348326,2722206,813,3.6
2015,15208916,2722206,322,3.5
2014,11188233,2722206,157,3.3
2013,10554611,2722206,61,3.8
2012,10482122,2722206,40,4.0
2019,164481993,2722221,10,3.9
2018,160392308,2722221,11,4.1
2017,157079909,2722221,10,3.5
2016,156775419,2722221,10,3.6
2015,155991340,2722221,10,4.1
2014,19346201,2722226,133,3.6
2012,26486806,2722226,25,3.6
2010,10119204,2722226,38,3.3
2016,153010829,2722260,13,4.0
2015,145527477,2722260,25,4.0
2014,110613561,2722260,19,4.1
2013,22189979,2722260,25,4.0
2012,10119685,2722260,37,4.0
2016,152602751,2722308,13,4.0
2015,151419545,2722308,20,3.8
2015,71020676,2722328,22,3.3
2014,76280777,2722328,63,3.2
2013,10132153,2722328,84,2.9
2012,10223558,2722328,170,3.3
2011,23399346,2722328,31,3.7
2017,155566455,2722342,14,4.2
2016,155723153,2722342,35,4.3
2015,149046740,2722342,41,4.5
2014,63714969,2722342,52,4.3
2013,18870134,2722342,74,4.3
2012,10774553,2722342,36,4.5
2011,10120773,2722342,39,4.4
2010,10407014,2722342,33,3.9
2017,152731377,2722361,24,3.8
2016,143212908,2722361,38,4.1
2014,14469055,2722361,47,3.7
2013,11043187,2722361,16,3.7
2019,161754411,2722369,11,3.6
2018,160504238,2722369,38,3.8
2017,157411145,2722369,37,3.2
2016,148159975,2722369,33,3.7
2014,18997940,2722369,22,3.8
2013,10121120,2722369,35,3.2
2018,158200433,2722381,20,3.7
2017,152438208,2722381,34,3.9
2016,148650656,2722381,42,3.7
2015,146033361,2722381,30,3.8
2014,22354204,2722381,22,3.8
2013,10121464,2722381,18,3.7
2012,19462836,2722381,11,3.3
2017,152427454,2722412,14,4.0
2014,12095484,2722412,75,4.0
2013,10442543,2722412,33,4.0
2012,10121968,2722412,55,4.2
2016,156964599,2722416,12,4.1
2014,66651223,2722483,49,3.6
2012,66651253,2722483,48,3.5
2010,10123089,2722483,175,4.0
2017,158587416,2722500,14,4.0
2016,152831772,2722500,19,3.7
2015,143909881,2722500,25,3.8
2014,154954584,2722500,18,3.5
2016,143965983,2722658,11,3.5
2015,145393915,2722658,22,3.7
2014,141325862,2722658,17,3.8
2013,13823524,2722658,18,3.9
2012,10999135,2722658,19,3.6
2011,10125990,2722658,24,4.1
2018,162055948,2722659,29,3.3
2017,156334662,2722659,25,3.2
2016,152220436,2722659,14,3.4
2019,161746108,2722723,13,3.5
2018,157111074,2722723,33,3.6
2017,153031587,2722723,113,3.7
2016,145965365,2722723,108,3.6
2015,15058352,2722723,79,3.6
2014,14670515,2722723,89,3.7
2013,10847316,2722723,93,3.6
2012,10127173,2722723,39,3.3
2011,13733107,2722723,35,3.4
2010,20518742,2722723,45,3.5
2016,157873501,2722783,17,3.9
2015,155018979,2722783,20,4.1
2013,143977263,2722783,13,4.2
2015,142575294,2722850,77,3.3
2019,159695258,2722966,15,3.3
2018,160608789,2722966,27,3.6
2017,157114016,2722966,27,3.4
2016,152689926,2722966,32,3.6
2015,144736100,2722966,37,3.4
2014,20066381,2722966,10,3.3
2013,10132824,2722966,17,3.3
2015,148408707,2723014,12,3.7
2016,152247628,2723068,100,3.7
2015,141998409,2723068,112,3.7
2014,146346915,2723068,78,3.5
2013,21031179,2723068,49,3.5
2012,14746519,2723068,31,3.8
2011,10133844,2723068,12,4.0
