id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
2677609,Weinland Rheingau Erbacher Honigberg Riesling Halbtrocken,Erbacher Honigberg Riesling Halbtrocken,2,White Wine,Rheingau,Weinland Rheingau,Rheingau,Germany,11,3.6,11.5,5.0,,3.0,1.0,,https://www.vivino.com/GB/en/weinland-rheingau-erbacher-honigberg-riesling-halbtrocken/w/2677609
2677630,Bell Canyon Reserve,Reserve,1,Red Wine,Napa County,Bell Canyon,Napa Valley,United States,24,3.7,0.0,3.3939395,,4.6969695,1.6657577,4.082727,https://www.vivino.com/GB/en/bell-canyon-reserve/w/2677630
2677632,Vignamato Rosso Piceno,Rosso Piceno,1,Red Wine,Rosso Piceno,Vignamato,Marche,Italy,791,3.6,13.5,3.0445898,,2.8014874,1.6176667,3.0030768,https://www.vivino.com/GB/en/vignamato-rosso-piceno/w/2677632
2677640,Quinta de São Sebastião Mil Caminhos Tinto,Mil Caminhos Tinto,1,Red Wine,Lisboa,Quinta de São Sebastião,Lisboa,Portugal,452,3.3,0.0,3.0204434,,3.2530053,1.8704435,2.7506404,https://www.vivino.com/GB/en/quinta-de-sao-sebastiao-mil-caminhos-vinho-regional-lisboa/w/2677640
2677655,Drew Cabernet - Merlot,Cabernet - Merlot,1,Red Wine,Coal River Valley,Drew,Tasmania,Australia,17,3.4,0.0,4.0299997,,5.0,1.0,4.0950003,https://www.vivino.com/GB/en/au-drew-cabernet-merlot/w/2677655
2677656,Sebastiani Malbec,Malbec,1,Red Wine,Alexander Valley,Sebastiani,Sonoma County,United States,98,4.1,14.1,2.3767273,,4.0612726,1.9100001,2.4081817,https://www.vivino.com/GB/en/sebastiani-vineyards-malbec/w/2677656
2677657,Pirramimma War Horse Shiraz,War Horse Shiraz,1,Red Wine,Fleurieu,Pirramimma,Fleurieu,Australia,135,4.3,0.0,2.9429016,,4.8972898,2.4211512,3.3135972,https://www.vivino.com/GB/en/pirramimma-winery-war-horse-shiraz/w/2677657
2677671,Goss Creek Red Blend,Red Blend,1,Red Wine,Central Coast,Goss Creek,Central Coast,United States,124,3.4,0.0,3.9492307,,4.9661536,1.0,3.6973078,https://www.vivino.com/GB/en/goss-creek-red-blend/w/2677671
2677677,Doffo Paulina,Paulina,3,Sparkling,California,Doffo,South Coast,United States,46,3.7,0.0,3.3371186,4.0,4.3701696,,,https://www.vivino.com/GB/en/doffo-paulina-california/w/2677677
2677699,Woods Crampton The Big Show Shiraz - Mataro,The Big Show Shiraz - Mataro,1,Red Wine,Barossa Valley,Woods Crampton,Barossa,Australia,61,3.8,0.0,3.0319564,,4.8691306,1.8330435,3.5428262,https://www.vivino.com/GB/en/woods-crampton-the-big-show-shiraz-mataro/w/2677699
