year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2016,143915148,1480590,32,3.5
2015,152444617,1480590,38,3.5
2014,152273810,1480590,38,3.8
2013,101578790,1480590,48,3.7
2011,14593170,1480590,30,3.7
2010,6560618,1480590,12,3.0
2016,154407009,1480592,17,3.9
2015,19074375,1480592,12,4.0
2014,19074359,1480592,15,3.2
2013,13542814,1480592,14,3.6
2012,5968893,1480592,17,3.5
2018,156520283,1480615,24,3.3
2017,152863131,1480615,22,3.5
2016,146129641,1480615,16,3.1
2015,96823392,1480615,23,3.6
2013,11928009,1480615,63,3.2
2012,2974697,1480615,40,3.2
2011,2588177,1480615,17,3.1
2010,2072704,1480615,42,3.3
2008,2044371,1480615,20,3.4
2019,160101822,1480619,275,3.9
2018,156777119,1480619,515,3.9
2017,152690512,1480619,540,3.8
2016,145059530,1480619,407,3.8
2015,26726795,1480619,338,3.8
2014,11301205,1480619,369,3.8
2013,4321430,1480619,350,3.7
2012,2044373,1480619,162,3.8
2011,2174424,1480619,76,3.6
2010,2882159,1480619,13,3.1
2020,163939179,1480621,68,3.5
2019,161607758,1480621,108,3.7
2018,158979976,1480621,42,3.7
2017,155002995,1480621,26,3.4
2016,152301258,1480621,73,3.6
2015,106571268,1480621,25,3.3
2014,6388574,1480621,34,3.4
2013,4140492,1480621,34,3.2
2018,158426678,1480637,26,4.1
2017,158456202,1480637,39,4.1
2016,155760374,1480637,50,4.1
2015,14427584,1480637,42,3.7
2014,114768690,1480637,65,4.1
2013,12827806,1480637,49,4.0
2012,4454581,1480637,52,3.8
2011,2163613,1480637,33,4.0
2010,2154053,1480637,40,4.0
2009,2091325,1480637,20,3.5
2015,141881710,1480639,16,3.6
2012,3330278,1480639,26,3.8
2011,2060703,1480639,13,3.4
2019,160748431,1480647,106,3.7
2014,9373712,1480647,14,4.0
2010,4102134,1480647,14,3.2
2008,2772338,1480647,103,3.5
2013,9835499,1480652,11,4.1
2012,3449622,1480652,156,3.9
2011,2044437,1480652,95,3.8
2014,10311098,1480663,25,3.7
2013,5383508,1480663,83,3.8
2012,2362518,1480663,37,3.4
2008,2044454,1480663,20,3.2
2019,163808488,1480667,13,3.7
2018,156194932,1480667,78,3.5
2017,151119425,1480667,58,4.0
2016,154243693,1480667,62,3.8
2015,141621507,1480667,62,3.6
2014,19518719,1480667,80,3.6
2013,9989598,1480667,32,3.3
2012,3531814,1480667,54,3.6
2010,6236407,1480667,13,3.9
2008,2044460,1480667,41,3.7
2018,160645813,1480675,32,3.7
2017,157628120,1480675,15,4.0
2013,115716726,1480675,10,3.7
2009,15650288,1480677,17,4.5
2019,159509676,1480684,25,3.9
2018,156107115,1480684,4243,4.0
2017,150448087,1480684,7137,3.9
2016,91868695,1480684,8170,3.9
2015,14384714,1480684,7937,3.9
2014,4204662,1480684,6873,3.8
2013,3552776,1480684,5548,3.8
2012,2307929,1480684,5745,3.8
2011,2143511,1480684,3459,3.8
2010,2044489,1480684,2042,3.8
2009,2063228,1480684,697,3.9
2008,2407869,1480684,411,3.9
2007,2171752,1480684,235,3.9
2006,2407870,1480684,144,3.9
2005,5042476,1480684,110,4.0
2004,2281377,1480684,44,3.7
2003,3278500,1480684,24,3.9
2002,9800459,1480684,30,3.6
2001,9500819,1480684,27,3.8
2000,4663188,1480684,26,3.7
1999,2392626,1480684,24,3.7
2018,156183113,1480693,41,4.3
2017,150941559,1480693,47,4.1
2016,156874327,1480693,29,4.1
2015,144926349,1480693,69,4.0
2014,9892671,1480693,43,4.0
2013,21839871,1480693,97,4.1
2012,7069028,1480693,45,4.3
2011,2369048,1480693,39,4.1
2010,2044505,1480693,26,4.1
2017,154226254,1480695,29,4.1
2016,151946526,1480695,29,3.9
2015,122822814,1480695,29,3.8
2014,21046101,1480695,25,3.6
2013,11030316,1480695,22,4.0
2012,3823423,1480695,16,3.8
2011,3590961,1480695,22,4.0
2010,126926638,1480697,24,4.4
2009,3267413,1480697,23,4.6
2017,154669758,1480701,25,3.8
2016,149523665,1480701,37,3.6
2015,152599111,1480701,56,3.4
2014,58249617,1480701,114,3.5
2013,75601197,1480701,17,3.6
2012,21467332,1480701,43,3.5
2011,2044520,1480701,54,3.8
2017,158251092,1480704,21,4.1
2016,155480803,1480704,10,4.1
2015,144542785,1480704,19,4.0
2014,30304836,1480704,14,3.7
2012,28871736,1480704,15,4.1
2012,46948957,1480715,10,3.9
2015,149300110,1480716,12,4.1
2013,9867938,1480716,28,4.2
2011,2270674,1480716,14,3.9
2019,159556682,1480717,33,3.6
2018,160484952,1480717,40,3.3
2017,157502733,1480717,23,3.5
2016,145092327,1480717,31,3.5
2015,143206985,1480717,62,3.3
2014,13436079,1480717,56,3.4
2013,5206148,1480717,48,3.4
2008,2044547,1480717,11,3.1
2012,3880925,1480730,11,4.1
2015,14512067,1480739,19,3.6
2013,14753657,1480739,47,3.6
2012,7330674,1480739,99,3.5
2011,14512075,1480739,98,3.3
2010,5098641,1480739,55,3.5
2009,7000987,1480739,104,3.4
2008,2044601,1480739,117,3.6
2003,4056389,1480739,12,4.2
2017,153128790,1480744,34,3.3
2016,115677387,1480744,57,3.6
2015,141559924,1480744,47,3.7
2010,10661276,1480744,12,3.9
2009,11818005,1480744,140,3.8
2008,19636581,1480744,177,3.9
2007,2044608,1480744,91,3.6
2006,3938324,1480744,89,3.7
2004,2152997,1480744,61,3.6
2011,3883734,1480748,10,4.0
2008,2044613,1480748,34,3.8
2019,163985743,1480749,11,3.7
2018,157963686,1480749,19,3.5
2017,150815425,1480749,12,3.7
2016,143883505,1480749,37,3.9
2015,111834458,1480749,46,3.8
2014,24689102,1480749,17,4.1
2013,7479687,1480749,26,3.4
2012,2269945,1480749,21,3.7
2011,2312374,1480749,13,3.8
2017,157958518,1480750,11,4.2
2016,154373126,1480750,20,3.6
2015,68762553,1480750,72,3.6
2014,63080059,1480750,36,3.6
2013,8897464,1480750,41,3.5
