year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2017,154568021,1677287,36,3.5
2014,10483141,1677287,38,3.1
2018,156210702,1677290,16,3.3
2016,141232865,1677290,112,3.2
2015,16172527,1677290,79,2.7
2014,16172541,1677290,196,2.9
2013,10141750,1677290,72,2.7
2012,2850739,1677290,392,2.7
2011,2746048,1677290,37,3.1
2008,2614445,1677290,158,3.1
2006,3548084,1677290,44,2.8
1995,21155602,1677290,19,3.1
1991,16450087,1677290,18,3.8
2012,4141050,1677297,10,3.6
2017,152340979,1677301,20,3.7
2016,145824275,1677301,42,3.5
2015,33674753,1677301,75,3.8
2014,11453426,1677301,127,3.5
2013,6635357,1677301,117,3.5
2012,3632589,1677301,36,3.7
2008,2605032,1677301,20,3.5
2017,155555789,1677323,92,4.3
2015,67584804,1677323,78,4.4
2014,77370337,1677323,101,4.0
2013,15839525,1677323,35,3.7
2012,5139553,1677323,66,3.9
2011,3031757,1677323,146,3.9
2010,2856697,1677323,77,4.0
2009,2674297,1677323,120,4.3
2008,3106984,1677323,45,4.0
2007,3048305,1677323,62,3.9
2006,3229011,1677323,38,3.9
2005,2605059,1677323,99,3.9
2004,4612960,1677323,29,3.6
2003,4572116,1677323,38,3.7
2002,2794022,1677323,24,3.9
2001,4389089,1677323,19,3.8
2000,3920348,1677323,13,4.1
2015,155211552,1677331,16,3.8
2014,141226185,1677331,15,3.7
2012,145090357,1677331,13,3.3
2011,4391406,1677331,38,3.6
2015,148366800,1677332,19,4.0
2018,156575592,1677333,28,3.9
2017,154679458,1677333,53,4.0
2016,150554926,1677333,85,4.0
2015,14460135,1677333,54,4.0
2014,16254085,1677333,99,3.8
2013,6359664,1677333,66,3.7
2012,2605069,1677333,22,4.1
2019,163408668,1677342,50,3.7
2018,156577171,1677342,74,3.8
2017,156444552,1677342,136,4.0
2016,142140539,1677342,107,3.9
2015,142026556,1677342,112,3.9
2014,13125985,1677342,55,4.0
2013,5180631,1677342,17,3.9
2012,4420828,1677343,75,3.5
2013,113295415,1677350,12,4.3
2010,2605091,1677350,15,4.5
2014,4431124,1677351,23,3.1
2009,78182394,1677351,108,4.4
2015,24203947,1677365,16,3.9
2014,18132730,1677365,16,4.2
2012,3871740,1677365,13,3.6
2011,2605115,1677365,11,4.0
2016,155655588,1677376,19,4.3
2015,25369888,1677376,16,4.5
2014,143085347,1677376,17,3.9
2012,3786805,1677376,11,4.0
2011,4152594,1677376,24,3.8
2010,3481410,1677376,12,4.1
2018,157406338,1677377,27,3.7
2017,151836303,1677377,16,3.8
2016,151836315,1677377,36,3.8
2015,19862946,1677377,25,3.6
2014,22124416,1677377,32,3.8
2012,2605130,1677377,22,3.7
2012,4673719,1677391,27,4.3
2011,2841121,1677391,22,4.1
2010,5952199,1677391,92,4.4
2009,3410323,1677391,48,4.3
2007,2605150,1677391,57,4.4
2006,2605165,1677391,36,4.3
2004,2624116,1677391,54,4.7
2018,158406266,1677408,26,3.7
2017,155474655,1677408,18,3.6
2015,36021230,1677408,13,3.7
2014,25247174,1677408,24,3.4
2013,7676245,1677408,13,4.0
2012,2605178,1677408,23,3.5
2019,163920024,1677434,13,4.2
2017,157406234,1677434,22,4.0
2015,146451230,1677434,24,3.9
2013,14854116,1677434,21,3.6
2017,156456414,1677437,21,4.3
2015,146309975,1677437,34,4.3
2014,143443672,1677437,21,4.3
2019,164590072,1677443,30,3.8
2018,160177860,1677443,79,3.9
2017,153155470,1677443,91,3.8
2016,148237279,1677443,35,3.7
2015,26408460,1677443,48,3.8
2014,7992256,1677443,51,3.6
2013,7543175,1677443,33,3.2
2012,2605219,1677443,38,3.7
2010,5997049,1677443,15,3.3
2013,6534191,1677453,13,2.8
2018,159312514,1677465,14,4.3
2011,3593243,1677471,48,3.7
2010,13335015,1677471,13,3.9
2009,3991401,1677471,25,3.8
2008,2625774,1677471,28,3.8
2017,155579456,1677474,20,4.4
2016,150257483,1677474,34,4.0
2015,152940500,1677474,59,4.3
2014,12529714,1677474,51,4.0
2013,20779399,1677474,48,4.2
2012,8476705,1677474,29,4.2
2011,3841619,1677474,26,4.0
2010,3259088,1677474,16,4.1
2009,2744950,1677474,39,4.0
2008,2722969,1677474,22,3.6
2007,2722968,1677474,24,4.0
2006,2801941,1677474,14,4.4
2005,4554795,1677474,13,4.1
2017,156768824,1677475,14,3.9
2016,145143437,1677475,30,3.7
2015,18549555,1677475,43,3.8
2014,7846816,1677475,65,3.9
2013,4583958,1677475,31,3.7
2018,158142688,1677477,18,3.0
2017,151911884,1677477,89,3.6
2016,146413060,1677477,55,3.4
2015,21103045,1677477,219,3.3
2014,9276964,1677477,130,3.3
2013,3506302,1677477,201,3.3
2012,2605282,1677477,305,3.2
2011,2761514,1677477,46,3.2
2010,2756082,1677477,20,4.1
1875,3166556,1677477,67,3.5
2016,154353805,1677478,20,3.9
2015,147359159,1677478,19,3.8
2011,3387659,1677478,13,3.5
2019,160290096,1677479,26,4.0
2019,164650141,1677485,15,3.6
2018,162326286,1677485,14,3.6
2017,154357237,1677485,69,3.5
2016,152208740,1677485,107,3.3
2015,149892316,1677485,47,3.2
2014,27549564,1677485,32,3.4
2013,4511099,1677485,48,3.2
2017,152118192,1677490,36,3.7
2016,152801593,1677490,111,3.6
2015,143553380,1677490,137,3.7
2014,141696803,1677490,132,3.6
2013,9155853,1677490,231,3.7
2012,7856448,1677490,331,3.6
2011,2634711,1677490,198,3.5
2010,2605308,1677490,57,3.6
2009,2635752,1677490,60,3.9
2008,2626439,1677490,33,3.5
2018,156950579,1677492,15,4.1
2017,150576822,1677492,79,4.1
2016,140547821,1677492,80,3.7
2015,17691806,1677492,180,3.9
2014,12634868,1677492,832,3.7
2013,8471821,1677492,342,3.8
2012,5004838,1677492,277,3.8
2011,2635687,1677492,215,3.8
2010,2975339,1677492,32,3.6
2019,160978761,1677495,27,2.8
2018,157843741,1677495,17,3.4
2017,152608770,1677495,13,3.5
2016,126177172,1677495,14,3.0
2014,8781182,1677495,14,3.5
2013,4121587,1677495,12,3.5
2017,158317883,1677497,11,3.5
2016,148483282,1677497,42,3.9
2015,22594226,1677497,36,3.9
2014,17608120,1677497,15,3.1
2013,7178400,1677497,198,3.5
2012,4512055,1677497,134,3.1
2011,2605315,1677497,119,3.3
2009,1454721,1677497,20,3.3
2018,165415966,1677516,11,3.4
2017,159310238,1677516,15,3.5
2016,153027141,1677516,17,3.4
2015,142843232,1677516,11,3.4
2014,142831194,1677516,15,3.5
2018,158250059,1677522,25,4.3
2017,156898317,1677522,67,4.2
2016,147708953,1677522,95,3.9
2015,146591624,1677522,49,4.1
2014,21698734,1677522,33,3.8
2013,8784361,1677522,24,3.6
2011,4572043,1677522,13,3.9
2015,152147528,1677524,41,3.8
2014,150092350,1677524,20,3.3
2013,83477845,1677524,14,4.1
2011,7839584,1677524,17,4.1
2010,4466930,1677524,36,3.5
2018,156263070,1677528,691,3.9
2017,151020418,1677528,2070,3.8
2016,144324405,1677528,1392,3.6
2015,15308408,1677528,2217,3.6
2014,7117313,1677528,1164,3.5
2013,3104617,1677528,1691,3.3
2012,2634658,1677528,978,3.1
2011,2605359,1677528,1208,3.1
2010,2608416,1677528,343,3.3
2009,2618893,1677528,41,3.4
2008,2774168,1677528,41,3.1
2007,2758015,1677528,30,3.3
2006,3656092,1677528,11,3.5
2005,1423920,1677528,21,2.5
2001,3262139,1677528,18,3.3
1993,11337165,1677528,26,4.0
1973,5866472,1677528,26,3.3
2018,161472032,1677556,14,3.9
2017,157119491,1677556,49,3.6
2016,153118549,1677556,58,3.7
2015,145310140,1677556,26,4.0
2013,19899240,1677556,17,3.9
2010,2631641,1677563,31,3.4
2011,2626043,1677566,31,3.3
2018,156270875,1677583,31,4.5
2017,150563986,1677583,228,4.3
2016,116320019,1677583,509,4.4
2015,16064035,1677583,442,4.4
2014,7094146,1677583,586,4.4
2013,7094148,1677583,616,4.3
2012,4096628,1677583,483,4.3
2011,4602619,1677583,520,4.4
2010,2924316,1677583,394,4.4
2009,2648363,1677583,342,4.3
2008,2627172,1677583,244,4.3
2007,2718317,1677583,194,4.4
2006,2605442,1677583,167,4.2
2005,2808284,1677583,142,4.5
2004,2658553,1677583,96,4.3
2003,2808285,1677583,102,4.0
2002,3415576,1677583,39,4.2
2001,2879748,1677583,69,4.3
2000,2812252,1677583,40,4.2
1999,3325479,1677583,34,3.9
1998,6620831,1677583,26,4.5
1997,3344350,1677583,28,4.3
1996,6620834,1677583,11,4.0
1995,6620872,1677583,13,4.6
2013,5949845,1677591,10,3.8
2014,142256391,1677593,15,4.3
2013,3335710,1677593,28,4.1
2012,4499700,1677593,114,4.3
2011,3282204,1677593,97,4.0
2010,3569349,1677593,27,4.0
2009,2741145,1677593,34,4.2
2008,2605455,1677593,22,3.6
2019,159501202,1677610,135,3.8
2018,156121632,1677610,1348,3.9
2017,155692538,1677610,169,3.8
2016,87282904,1677610,75,3.5
2015,20775709,1677610,211,3.3
2014,10683825,1677610,129,3.5
2013,5049133,1677610,39,3.5
2012,2605488,1677610,31,3.4
2011,3496326,1677610,16,3.9
2014,154293689,1677614,22,4.4
2013,93571770,1677614,17,4.1
2012,15937722,1677614,15,3.9
2011,13999986,1677614,21,4.3
2010,10270932,1677614,23,3.8
2009,3619853,1677614,12,4.4
2008,3034945,1677614,13,4.7
2007,2852433,1677614,10,4.1
2006,2605491,1677614,14,4.6
2019,160111444,1677621,147,3.8
2018,160053999,1677621,248,3.9
2017,157114781,1677621,225,3.9
2016,127100588,1677621,128,3.9
2015,143792334,1677621,119,3.8
2014,25762725,1677621,48,3.8
2013,8339595,1677621,30,3.8
2012,3257798,1677621,19,3.7
2018,160119085,1677628,14,3.9
2017,156785652,1677628,26,3.8
2016,155433043,1677628,11,3.5
2015,22790706,1677628,44,3.6
2014,23072955,1677628,44,3.7
2013,5458950,1677628,42,3.9
2012,2605522,1677628,24,3.6
2011,2686253,1677628,19,3.7
2015,144087207,1677631,175,3.8
2013,76663685,1677631,306,3.4
2012,147823663,1677631,37,3.4
2010,4065437,1677631,40,3.9
2009,2605527,1677631,153,3.3
2006,5771360,1677631,23,3.5
2016,91019740,1677645,12,3.6
2015,17593305,1677645,13,3.7
2014,105761401,1677645,534,3.5
2013,7866148,1677645,41,3.5
2012,3912022,1677645,383,3.7
2011,2805764,1677645,144,3.5
