id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
6723563,Santolin Cosa Nostra Pinot Noir,Cosa Nostra Pinot Noir,1,Red Wine,Yarra Valley,Santolin,Yarra Valley,Australia,28,3.9,0.0,3.405306,,3.0,1.1716326,1.5828571,https://www.vivino.com/GB/en/santolin-cosa-nostra-pinot-noir/w/6723563
6723573,Valmarino Nature Branco Espumante,Nature Branco Espumante,3,Sparkling,Rio Grande do Sul,Valmarino,Serra Gaúcha,Brazil,273,3.8,12.5,3.5950232,3.246667,3.4022124,,,https://www.vivino.com/GB/en/valmarino-nature-branco-espumante/w/6723573
6723591,Bodegas Piqueras Marius Single Vineyard Cabernet Savingnon,Marius Single Vineyard Cabernet Savingnon,1,Red Wine,Almansa,Bodegas Piqueras,Almansa,Spain,80,3.8,0.0,3.2386274,,4.373922,1.0,3.732549,https://www.vivino.com/GB/en/bodegas-piqueras-sa-marius-single-vineyard-cabernet-savingnon-almansa/w/6723591
6723597,Vignoble Vallat Mas des Grillons Terrasses du Larzac Ténor,Mas des Grillons Terrasses du Larzac Ténor,1,Red Wine,Terrasses du Larzac,Vignoble Vallat,Pays d'Oc,France,41,3.8,0.0,3.0400002,,4.0,2.056,2.8770769,https://www.vivino.com/GB/en/vignoble-vallat-mas-des-grillons-terrasses-du-larzac-tenor/w/6723597
6723602,Spreitzer Winkeler Jesuitengarten Riesling Alte Reben Halbtrocken,Winkeler Jesuitengarten Riesling Alte Reben Halbtrocken,2,White Wine,Rheingau,Spreitzer,Rheingau,Germany,16,3.8,0.0,4.134146,,3.2975612,2.2658536,,https://www.vivino.com/GB/en/spreitzer-winkeler-jesuitengarten-riesling-alte-reben-halbtrocken/w/6723602
6723622,The Royal Monesuch Farm Red,Red,1,Red Wine,York Mountain,The Royal Monesuch Farm,York Mountain,United States,53,4.5,14.6,3.6242456,,4.4657545,1.7992926,3.413868,https://www.vivino.com/GB/en/the-royal-monesuch-farm-red/w/6723622
6723632,Fontanafredda Asti Secco,Asti Secco,3,Sparkling,Asti,Fontanafredda,Piemonte,Italy,18,3.3,11.0,2.0,2.5,1.5,,,https://www.vivino.com/GB/en/fontanafredda-asti-secco-asti/w/6723632
6723643,Cantina Canaio Chiorre Merlot,Chiorre Merlot,1,Red Wine,Toscana,Cantina Canaio,Cortona,Italy,36,4.1,14.0,3.371462,,3.316842,1.215614,3.1928654,https://www.vivino.com/GB/en/cantina-canaio-chiorre-merlot/w/6723643
6723645,Fado Reserva d’Amizade,Reserva d’Amizade,1,Red Wine,Lisboa,Fado,Alentejo,Portugal,1052,3.9,0.0,2.9515107,,3.9551356,1.5806797,2.668701,https://www.vivino.com/GB/en/terres-de-alter-reserva-d-amizade/w/6723645
6723702,Two Towns Shiraz,Shiraz,1,Red Wine,Barossa,Two Towns,Barossa,Australia,462,3.5,14.5,3.0315316,,4.5923166,1.9029343,3.1876903,https://www.vivino.com/GB/en/two-towns-shiraz/w/6723702
6723715,Clos du Val Estate Chardonnay Lot One,Estate Chardonnay Lot One,2,White Wine,Los Carneros,Clos du Val,Napa Valley,United States,26,3.8,14.1,2.5,,5.0,2.0,,https://www.vivino.com/GB/en/us-clos-du-val-estate-chardonnay-lot-one/w/6723715
6723721,Viña Mar Reserva Carménère,Reserva Carménère,1,Red Wine,Central Valley,Viña Mar,Casablanca Valley,Chile,20,3.6,0.0,3.0652175,,4.5,1.3043479,2.4673913,https://www.vivino.com/GB/en/vina-mar-reserva-carmenere/w/6723721
6723728,Nederburg Limited Edition Pinotage,Limited Edition Pinotage,1,Red Wine,Coastal Region,Nederburg,Coastal Region,South Africa,42,4.0,13.58,3.1667008,,3.769794,1.0635052,3.2856703,https://www.vivino.com/GB/en/nederburg-estate-limited-edition-pinotage/w/6723728
6723729,Nepos Villae Campo di Villa Amarone della Valpolicella Classico,Campo di Villa Amarone della Valpolicella Classico,1,Red Wine,Amarone della Valpolicella,Nepos Villae,Valpolicella Ripasso,Italy,23,4.5,0.0,1.9866666,,4.593333,3.0533333,2.1933334,https://www.vivino.com/GB/en/nepos-villae-campo-di-villa-amarone-della-valpolicella-classico/w/6723729
6723731,Marcel Cabelier 39 Esprit Savagnin Côtes du Jura,39 Esprit Savagnin Côtes du Jura,2,White Wine,Côtes du Jura,Marcel Cabelier,Jura,France,73,3.6,13.0,5.0,,2.0,1.0677419,,https://www.vivino.com/GB/en/marcel-cabelier-thirtynine-esprit-savagnin-cotes-du-jura/w/6723731
6723769,Señorio de Bocos Escudero de Bocos Crianza,Escudero de Bocos Crianza,1,Red Wine,Tierra del Vino de Zamora,Señorio de Bocos,Castilla y León,Spain,100,3.6,0.0,2.5815625,,4.339609,1.2225782,3.8526564,https://www.vivino.com/GB/en/senorio-de-bocos-escudero-de-bocos-crianza/w/6723769
6723771,Hancock & Hancock Home Vineyard Shiraz,Home Vineyard Shiraz,1,Red Wine,McLaren Vale,Hancock & Hancock,McLaren Vale,Australia,137,3.8,14.0,3.1139715,,4.2917376,2.0747163,2.8781915,https://www.vivino.com/GB/en/hancock-au-home-vineyard-shiraz/w/6723771
6723789,Treehaven Lane Zinfandel,Zinfandel,1,Red Wine,Paso Robles,Treehaven Lane,Central Coast,United States,69,4.1,0.0,1.5078948,,5.0,2.4026315,2.3578947,https://www.vivino.com/GB/en/treehaven-lane-zinfandel/w/6723789
6723815,Sommelier's Collection Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Marlborough,Sommelier's Collection,Puglia,Italy,3272,4.2,12.5,3.8359249,,2.2483974,1.8748168,,https://www.vivino.com/GB/en/sommelier-s-collection-sauvignon-blanc/w/6723815
6723832,Pago de Tharsys Reserva Brut Nature Millésime Barrica,Reserva Brut Nature Millésime Barrica,3,Sparkling,Cava,Pago de Tharsys,Valencia,Spain,54,4.0,0.0,3.1540625,3.8818748,3.421875,,,https://www.vivino.com/GB/en/pago-de-tharsys-reserva-brut-nature-millesime-barrica/w/6723832
6723919,Fincas Lignac Arena Bonarda,Arena Bonarda,1,Red Wine,Mendoza,Fincas Lignac,San Rafael,Argentina,13,3.7,0.0,4.417647,,3.3705883,1.5411766,2.0411763,https://www.vivino.com/GB/en/ar-lignac-arena-bonarda/w/6723919
6724049,Bernard Magrez Les Hauts de Bacchus Ventoux,Les Hauts de Bacchus Ventoux,1,Red Wine,Ventoux,Bernard Magrez,Bordeaux,France,142,3.7,0.0,3.4509552,,3.3401685,1.2956742,3.2837641,https://www.vivino.com/GB/en/bernard-magrez-les-hauts-de-bacchus-ventoux/w/6724049
6724134,Mochete Gran Reserva Carménère,Gran Reserva Carménère,1,Red Wine,Maule Valley,Mochete,Maule Valley,Chile,18,3.0,0.0,3.095,,4.185,1.385,2.01,https://www.vivino.com/GB/en/mochete-gran-reserva-carmenere/w/6724134
6724163,Nederburg The Manor Pinotage,The Manor Pinotage,1,Red Wine,Coastal Region,Nederburg,Coastal Region,South Africa,3182,3.5,0.0,2.6609907,,3.3349843,2.1361609,2.9230652,https://www.vivino.com/GB/en/nederburg-estate-the-manor-pinotage/w/6724163
6724322,Peter Flemming Estates Shiraz,Shiraz,1,Red Wine,California,Peter Flemming Estates,California,United States,183,3.9,0.0,3.174468,,4.5,1.441915,4.0,https://www.vivino.com/GB/en/peter-flemming-shiraz/w/6724322
