id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
6278984,Domeco de Jarauta Lar de Sotomayor Viña Montaña Cepas Viejas,Lar de Sotomayor Viña Montaña Cepas Viejas,1,Red Wine,Rioja,Domeco de Jarauta,Rioja,Spain,64,3.9,14.0,2.5,,4.5,1.0,3.684,https://www.vivino.com/GB/en/domeco-de-jarauta-lar-de-sotomayor-vina-montana-cepas-viejas-la-rioja/w/6278984
6278986,Les Caves Saint-Ronain Jacques Delorme Coteaux Bourguignos,Jacques Delorme Coteaux Bourguignos,1,Red Wine,Coteaux Bourguignons,Les Caves Saint-Ronain,Southern Rhône,France,23,3.6,0.0,4.0,,2.5,1.0,2.0,https://www.vivino.com/GB/en/les-caves-saint-ronain-jacques-delorme-coteaux-bourguignos/w/6278986
6278992,Cantine A.Sammarco L'Oro degli Dei Rosso,L'Oro degli Dei Rosso,1,Red Wine,Costa d'Amalfi,Cantine A.Sammarco,Campania,Italy,39,3.6,13.5,2.1041574,,3.740674,2.0579777,3.3573031,https://www.vivino.com/GB/en/cantine-a-sammarco-l-oro-degli-dei-rosso/w/6278992
6278998,Domaine des Escaravailles Argilla ad Argillam Rasteau,Argilla ad Argillam Rasteau,1,Red Wine,Rasteau,Domaine des Escaravailles,Southern Rhône,France,100,4.3,0.0,3.0256183,,3.6260426,1.921272,3.0693994,https://www.vivino.com/GB/en/domaine-des-escaravailles-argilla-ad-argillam-rasteau-rasteau/w/6278998
6279000,Cambridge Crossing Chardonnay,Chardonnay,2,White Wine,South Australia,Cambridge Crossing,South Australia,Australia,102,3.3,0.0,3.128205,,3.5,1.5,,https://www.vivino.com/GB/en/cambridge-crossing-chardonnay/w/6279000
6279010,Botter Governo Toscano,Governo Toscano,1,Red Wine,Toscana,Botter,Veneto,Italy,111,3.8,13.5,2.7051218,,3.2343903,1.612439,3.015122,https://www.vivino.com/GB/en/botter-governo-toscano-tuscany/w/6279010
6279024,S. Delafont Mosaique Blanc,Mosaique Blanc,2,White Wine,Languedoc,S. Delafont,Languedoc,France,54,3.6,13.0,2.5729268,,3.1382115,1.2824391,,https://www.vivino.com/GB/en/s-delafont-languedoc-mosaique-blanc/w/6279024
6279027,S. Delafont Mosaique Rosé,Mosaique Rosé,4,Rosé Wine,Languedoc,S. Delafont,Languedoc,France,43,3.5,13.0,3.5416667,,3.0,1.0,,https://www.vivino.com/GB/en/s-delafont-mosaique-rose/w/6279027
6279028,Domaine Deveney Mars Bourgogne Chardonnay,Bourgogne Chardonnay,2,White Wine,Bourgogne,Domaine Deveney Mars,Gevrey-Chambertin,France,42,3.8,0.0,3.6436539,,3.495577,1.4436538,,https://www.vivino.com/GB/en/domaine-deveney-mars-bourgogne-chardonnay/w/6279028
6279031,S. Delafont Rosé,Rosé,4,Rosé Wine,Languedoc,S. Delafont,Languedoc,France,11,3.8,13.0,3.5,,3.0,1.4399999,,https://www.vivino.com/GB/en/s-delafont-languedoc-rose/w/6279031
6279035,Perica Tempranillo Tinto,Tempranillo Tinto,1,Red Wine,Rioja,Perica,Rioja,Spain,103,3.4,0.0,3.4428854,,3.833508,1.7954426,3.9071145,https://www.vivino.com/GB/en/perica-tempranillo/w/6279035
6279063,Schmitges Erdener Treppchen Riesling Spätlese Trocken,Erdener Treppchen Riesling Spätlese Trocken,2,White Wine,Erden,Schmitges,Mosel,Germany,10,3.3,0.0,4.8692307,,3.325641,1.8051282,,https://www.vivino.com/GB/en/schmitges-erdener-treppchen-riesling-spatlese-trocken/w/6279063
6279068,Jules Desjourneys Mâcon-Verzé Blanc,Mâcon-Verzé Blanc,2,White Wine,Mâcon-Verzé,Jules Desjourneys,Beaujolais,France,157,4.0,0.0,3.5765026,,3.8385491,1.3445077,,https://www.vivino.com/GB/en/jules-desjourneys-macon-verze-blanc/w/6279068
