id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1677287,Villa Degli Olmi Prosecco,Prosecco,3,Sparkling,Prosecco,Villa Degli Olmi,Veneto,Italy,179,3.0,11.0,3.603978,3.4112706,2.0593371,,,https://www.vivino.com/GB/en/villa-degli-olmi-prosecco/w/1677287
1677290,Bodega Privada Cabernet Sauvignon,Cabernet Sauvignon,1,Red Wine,Mendoza,Bodega Privada,Mendoza,Argentina,1390,2.9,14.0,3.4472983,,3.756281,1.4010878,3.7964911,https://www.vivino.com/GB/en/privada-cabernet-sauvignon/w/1677290
1677297,Theo Meyer Pinot Gris Alsace Grand Cru 'Kaefferkopf',Pinot Gris Alsace Grand Cru 'Kaefferkopf',2,White Wine,Alsace Grand Cru 'Kaefferkopf',Theo Meyer,Alsace,France,26,3.8,0.0,2.5,,3.3939395,1.5,,https://www.vivino.com/GB/en/theo-meyer-pinot-gris-alsace-grand-cru-kaefferkopf-alsace-grand-cru-kaefferkopf/w/1677297
1677301,Ibidini Insolia,Insolia,2,White Wine,Sicilia,Ibidini,Terre Siciliane,Italy,502,3.6,0.0,2.516923,,3.7712746,1.440945,,https://www.vivino.com/GB/en/ibidini-insolia/w/1677301
1677308,Wandanna Montecarlo Bianco,Montecarlo Bianco,2,White Wine,Montecarlo,Wandanna,Toscana,Italy,32,2.6,0.0,4.0,,3.0,1.9942858,,https://www.vivino.com/GB/en/wandanna-montecarlo-bianco/w/1677308
1677323,Chandon de Briailles Île des Vergelesses Pernand-Vergelesses 1er Cru Rouge,Île des Vergelesses Pernand-Vergelesses 1er Cru Rouge,1,Red Wine,Pernand-Vergelesses Premier Cru,Chandon de Briailles,Savigny-lès-Beaune,France,1158,4.0,12.5,3.8057775,,2.5164297,1.3506594,2.2042072,https://www.vivino.com/GB/en/domaine-chandon-de-briailles-ile-des-vergelesses-pernand-vergelesses-1er-cru-rouge/w/1677323
1677331,Jean-Luc Baldès Noir de Casteyrac Malbec,Noir de Casteyrac Malbec,1,Red Wine,Cahors,Jean-Luc Baldès,Cahors,France,100,3.6,0.0,2.9801695,,4.0,1.0,3.2884746,https://www.vivino.com/GB/en/jean-luc-baldes-noir-de-casteyrac-malbec/w/1677331
1677332,Henri Magnien Gevrey-Chambertin 1er Cru 'Estournelles St Jacques',Gevrey-Chambertin 1er Cru 'Estournelles St Jacques',1,Red Wine,Gevrey-Chambertin 1er Cru 'Estournelles St Jacques',Henri Magnien,Bourgogne,France,71,4.1,0.0,4.5011706,,2.9904683,1.3868227,2.6297326,https://www.vivino.com/GB/en/magnien-gevrey-chambertin-1er-cru-estournelles-st-jacques/w/1677332
1677333,Arnaldo-Caprai Cuvée Secrète Umbria,Cuvée Secrète Umbria,2,White Wine,Umbria,Arnaldo-Caprai,Montefalco,Italy,442,3.9,0.0,3.8939583,,3.3831356,2.0332124,,https://www.vivino.com/GB/en/arnaldo-caprai-cuvee-secrete-umbria/w/1677333
1677342,Jean-Marc Crochet Sancerre Blanc,Sancerre Blanc,2,White Wine,Sancerre,Jean-Marc Crochet,Sancerre,France,577,3.9,12.0,3.9576705,,2.1933248,1.0506806,,https://www.vivino.com/GB/en/jm-crochet-sancerre-blanc/w/1677342
1677343,Angeline Merlot,Merlot,1,Red Wine,Mendocino County,Angeline,Russian River Valley,United States,101,3.5,0.0,1.7053957,,3.7164745,1.6555395,2.0983942,https://www.vivino.com/GB/en/us-angeline-merlot-mendocino-county/w/1677343
1677350,Mitchella Innuendo Noir,Innuendo Noir,1,Red Wine,Paso Robles,Mitchella,Paso Robles,United States,50,4.4,14.4,3.415585,,4.8854256,1.9178723,3.1637769,https://www.vivino.com/GB/en/mitchella-innuendo-noir/w/1677350
1677351,Quinta das Chãs Reserva,Reserva,1,Red Wine,Douro,Quinta das Chãs,Douro,Portugal,153,4.1,0.0,2.8836398,,3.8870401,2.13304,3.7442,https://www.vivino.com/GB/en/quinta-das-chas-reserva/w/1677351
1677365,Dominique Pabiot Cuvée Plaisir Pouilly-Fumé,Cuvée Plaisir Pouilly-Fumé,2,White Wine,Pouilly-Fumé,Dominique Pabiot,Pouilly-Sur-Loire,France,90,3.9,12.5,3.8138835,,2.316796,1.2079612,,https://www.vivino.com/GB/en/pabiot-cuvee-plaisir-pouilly-fume/w/1677365
1677369,Domaine de Charmoy Petit Chablis,Petit Chablis,2,White Wine,Petit Chablis,Domaine de Charmoy,Chablis,France,25,3.8,0.0,4.036207,,2.7924137,1.4127587,,https://www.vivino.com/GB/en/fr-domaine-de-charmoy-petit-chablis/w/1677369
1677376,Château Fleur Balestre Saint-Émilion Grand Cru,Saint-Émilion Grand Cru,1,Red Wine,Saint-Émilion Grand Cru,Château Fleur Balestre,Bordeaux,France,123,4.1,13.0,3.5478723,,4.1489363,2.22383,3.745532,https://www.vivino.com/GB/en/chateau-fleur-balestre-saint-emilion-grand-cru/w/1677376
1677377,Cair Selections Malagouzia - Sauvignon Blanc,Selections Malagouzia - Sauvignon Blanc,2,White Wine,Rhodes,Cair,Rhodes,Greece,187,3.7,0.0,3.2638462,,3.923846,3.0291026,,https://www.vivino.com/GB/en/cair-rhodes-selections-malagouzia-sauvignon-blanc/w/1677377
1677391,Collosorbo Brunello di Montalcino Riserva,Brunello di Montalcino Riserva,1,Red Wine,Brunello di Montalcino,Collosorbo,Toscana,Italy,371,4.4,0.0,3.7974923,,3.1990821,1.7480162,3.5097375,https://www.vivino.com/GB/en/it-collosorbo-brunello-di-montalcino-riserva/w/1677391
1677408,Quinta da Jardinete Sauvignon Blanc - Fernñao Pires,Sauvignon Blanc - Fernñao Pires,2,White Wine,Açores,Quinta da Jardinete,Açores,Portugal,136,3.6,12.5,2.1112244,,2.9551022,1.8530613,,https://www.vivino.com/GB/en/quinta-da-jardinete-sauvignon-blanc-fernnao-pires/w/1677408
1677434,Jean Loron Domaine des Dames de la Roche Brouilly,Domaine des Dames de la Roche Brouilly,1,Red Wine,Brouilly,Jean Loron,Bourgogne,France,118,3.9,0.0,4.6022,,1.0,1.5681999,1.8331,https://www.vivino.com/GB/en/jean-loron-domaine-des-dames-de-la-roche-brouilly/w/1677434
1677437,Jessiaume Père & Fils Auxey-Duresses 1er Cru 'Les Ecusseaux' Blanc,Auxey-Duresses 1er Cru 'Les Ecusseaux' Blanc,2,White Wine,Auxey-Duresses 1er Cru 'Les Écusseaux',Jessiaume Père & Fils,Bourgogne,France,118,4.1,0.0,3.313818,,3.288591,1.6407273,,https://www.vivino.com/GB/en/fr-jessiaume-pere-fils-auxey-duresses-1er-cru-les-ecusseaux-blanc/w/1677437
1677443,Tiamo Pinot Grigio,Pinot Grigio,2,White Wine,Venezia,Tiamo,Veneto,Italy,483,3.7,12.0,2.9649663,,2.9470563,1.9050338,,https://www.vivino.com/GB/en/tiamo-pinot-grigio/w/1677443
1677453,Antica Hirpinia Falanghina del Beneventano,Falanghina del Beneventano,2,White Wine,Falanghina del Beneventano,Antica Hirpinia,Campania,Italy,50,3.0,0.0,2.0,,4.0,1.0,,https://www.vivino.com/GB/en/antica-hirpinia-falanghina-del-beneventano/w/1677453
1677464,Il Poggio Rosso Scelto,Rosso Scelto,1,Red Wine,Trasimeno,Il Poggio,Umbria,Italy,11,3.5,0.0,3.0,,3.0,1.0,3.0,https://www.vivino.com/GB/en/il-poggio-umbria-rosso-scelto/w/1677464
1677465,Furlan Manzoni Bianco,Manzoni Bianco,2,White Wine,Veneto,Furlan,Veneto,Italy,54,3.9,0.0,3.2609375,,4.0,2.0065627,,https://www.vivino.com/GB/en/furlan-manzoni-bianco/w/1677465
1677468,Bodegas Argüeso Amontillado Viejo,Amontillado Viejo,24,Fortified Wine,Amontillado Sherry,Bodegas Argüeso,Jerez-Xérès-Sherry,Spain,21,3.9,19.0,3.8145454,,4.4868183,2.2922728,,https://www.vivino.com/GB/en/es-argueso-amontillado-viejo/w/1677468
1677471,Escudial Capitulo II Vinho Tinto,Capitulo II Vinho Tinto,1,Red Wine,Dão,Escudial,Dão,Portugal,136,3.8,13.3,4.032,,3.6360002,1.5560001,3.492,https://www.vivino.com/GB/en/escudial-capitulo-ii-vinho-tinto/w/1677471
1677472,Château Haut Maurin Bordeaux Sauvignon Sec,Bordeaux Sauvignon Sec,2,White Wine,Bordeaux,Château Haut Maurin,Bordeaux,France,14,3.4,12.5,2.8352172,,4.0,1.5,,https://www.vivino.com/GB/en/chateau-haut-maurin-bordeaux-sauvignon-sec/w/1677472
1677474,Lignier-Michelot Morey-Saint-Denis 'En la Rue de Vergy',Morey-Saint-Denis 'En la Rue de Vergy',1,Red Wine,Morey-Saint-Denis,Lignier-Michelot,Bourgogne,France,428,4.1,13.0,4.116426,,3.030301,1.6462938,2.5588691,https://www.vivino.com/GB/en/lignier-michelot-morey-saint-denis-en-la-rue-de-vergy/w/1677474
