year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2015,158193275,6656891,22,4.1
2018,161380334,6656953,14,3.5
2017,158192902,6656953,11,3.3
2018,160924659,6656990,355,3.4
2017,158290846,6656990,348,3.6
2016,158231256,6656990,87,3.3
2016,158231673,6657083,18,3.7
2015,158347024,6657083,17,3.6
2016,159144593,6657732,15,4.0
2015,159389791,6657738,10,3.9
2017,158287695,6657762,32,3.4
2015,158476531,6657762,13,3.3
2015,158394385,6657765,28,3.8
2014,158234062,6657780,10,4.5
2016,159757646,6657781,12,4.3
2015,158234064,6657781,83,4.3
2018,160360322,6657783,16,3.7
2017,158234070,6657783,10,4.1
2016,158234078,6657787,10,3.5
2016,158234099,6657797,34,3.2
2017,158729868,6657801,53,3.3
2016,158234122,6657805,45,3.7
2018,160918229,6657828,68,3.9
2017,158234173,6657828,38,3.8
2016,158232576,6657830,38,3.7
2018,159931667,6657836,14,4.3
2017,158234188,6657836,14,3.8
2017,158581701,6657840,13,3.2
2019,160353479,6657841,13,4.4
2018,160153061,6657841,17,4.0
2018,158247088,6657847,18,3.4
2017,158303061,6657847,12,3.2
2016,158234210,6657847,37,3.6
2016,158234212,6657848,16,4.0
2015,158343995,6657848,10,3.8
2019,164668226,6657851,12,4.1
2018,160742995,6657851,10,4.1
2018,160916293,6657853,11,4.3
2017,158234224,6657853,10,4.5
2016,158232011,6657859,20,3.6
2017,159949284,6657862,16,3.8
2015,158231805,6657862,17,4.0
2016,158234242,6657863,35,4.0
2018,158530579,6657881,39,4.2
2017,158232579,6657881,35,4.3
2011,158241826,6657884,13,4.3
2010,158253352,6657884,10,4.5
2019,162086136,6657907,23,3.8
2018,159659883,6657907,68,3.6
2017,158192716,6657907,19,3.7
2019,162745456,6657916,10,4.2
2018,160171128,6657916,11,3.8
2017,158234350,6657916,16,3.6
2019,159732186,6657931,12,4.0
2018,158238787,6657931,813,3.8
2017,158242164,6657931,88,4.0
2016,158270914,6657931,50,4.0
2018,160920718,6657932,47,3.8
2016,158234382,6657932,26,3.9
2015,158234397,6657936,10,2.9
2014,158352792,6657949,120,3.9
2018,158617485,6657954,319,3.3
2018,160784238,6657957,26,2.8
2017,158234445,6657957,10,2.8
2019,161906123,6657963,160,3.5
2018,158348115,6657963,165,3.4
2017,158234461,6657963,72,3.1
2018,158865519,6657966,74,3.6
2017,158234468,6657966,83,3.6
2017,160961277,6657968,33,4.1
2016,158365038,6657968,27,3.8
2017,158744791,6658033,47,3.6
2018,160283396,6658035,36,3.9
2017,158210767,6658035,42,4.2
2016,159003717,6658035,10,3.8
2017,159840852,6658063,20,3.8
2019,161492053,6658070,22,3.7
2018,158521270,6658070,35,3.8
2017,158234810,6658086,21,3.4
2014,158585378,6658115,11,3.8
2016,158234921,6658117,625,3.6
2019,163074740,6658164,15,3.1
2017,158235060,6658164,75,3.8
2016,158235222,6658215,16,4.2
2017,158727324,6658236,34,3.8
2016,158726896,6658236,30,4.1
2015,158235302,6658236,21,3.9
2017,159537618,6658252,10,3.8
2016,154755279,6658252,15,4.0
2019,164418841,6658263,13,3.5
2018,159083857,6658263,43,3.8
2018,160684521,6658284,21,4.4
2017,158235509,6658314,22,4.3
2016,158892692,6658352,11,3.5
2018,158282393,6658423,77,3.7
2017,158236029,6658423,1127,3.7
2016,158236028,6658423,36,4.0
2015,158244043,6658423,429,3.9
2010,158299496,6658423,17,3.9
