id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
2421787,Araldica Ceppi Storici Barbera d'Asti,Ceppi Storici Barbera d'Asti,1,Red Wine,Barbera d'Alba,Araldica,Piemonte,Italy,2825,3.6,14.0,3.793567,,3.446032,1.5283378,2.3035295,https://www.vivino.com/GB/en/araldica-ceppi-storici-barbera-d-asti/w/2421787
2421789,Whitehall Lane Zinfandel,Zinfandel,1,Red Wine,Dry Creek Valley,Whitehall Lane,St. Helena,United States,72,4.2,0.0,1.6056693,,4.730866,2.0296063,2.4114172,https://www.vivino.com/GB/en/whitehall-lane-winery-zinfandel/w/2421789
2421812,Balbas Ribera del Duero Crianza,Ribera del Duero Crianza,1,Red Wine,Ribera del Duero,Balbas,Ribera del Duero,Spain,2645,3.8,14.0,3.7047932,,3.8293765,1.7744609,3.5657232,https://www.vivino.com/GB/en/balbas-ribera-del-duero-crianza/w/2421812
2421816,Markelsheim Markelsheimer Propstberg Silvaner Trocken,Markelsheimer Propstberg Silvaner Trocken,2,White Wine,Württemberg,Markelsheim,Württemberg,Germany,16,3.4,0.0,3.5,,2.5,1.0,,https://www.vivino.com/GB/en/markelsheim-markelsheimer-propstberg-silvaner-trocken/w/2421816
2421826,Arca de Noé Davalillo Tinto,Davalillo Tinto,1,Red Wine,Rioja,Arca de Noé,Rioja,Spain,174,3.2,0.0,3.9016669,,4.0,1.2714168,4.244583,https://www.vivino.com/GB/en/arca-de-noe-davalillo-tinto-la-rioja/w/2421826
2421836,Fvine Reserva Tinto,Reserva Tinto,1,Red Wine,Lisboa,Fvine,Minho,Portugal,62,3.7,0.0,3.1889062,,4.8415623,1.11125,3.941875,https://www.vivino.com/GB/en/fvine-reserva-vinho-tinto/w/2421836
2421837,Meridio Arundo,Arundo,1,Red Wine,Terre Siciliane,Meridio,Terre Siciliane,Italy,136,4.0,0.0,2.542682,,4.502337,2.2890038,3.168429,https://www.vivino.com/GB/en/meridio-arundo-red-red-wine-v-4msd8/w/2421837
2421865,Chateau Réal Martin Perle de Rosé Côtes de Provence,Perle de Rosé Côtes de Provence,4,Rosé Wine,Côtes de Provence,Chateau Réal Martin,Côtes de Provence,France,330,4.0,0.0,3.6733675,,2.3742158,1.4604627,,https://www.vivino.com/GB/en/real-martin-perle-de-rose-cotes-de-provence/w/2421865
2421877,Gustave Lorentz Gewürztraminer Alsace Grand Cru 'Altenberg de Bergheim',Gewürztraminer Alsace Grand Cru 'Altenberg de Bergheim',2,White Wine,Alsace Grand Cru 'Altenberg de Bergheim',Gustave Lorentz,Alsace,France,159,4.2,13.5,2.0764077,,3.975437,3.1471362,,https://www.vivino.com/GB/en/gustave-lorentz-gewurztraminer-alsace-grand-cru-altenberg-de-bergheim/w/2421877
2421880,Barberani Vi No So,Vi No So,1,Red Wine,Umbria,Barberani,Umbria,Italy,20,3.5,0.0,3.0,,3.0,1.0,3.0,https://www.vivino.com/GB/en/barberani-vi-no-so/w/2421880
2421891,Kingston Red Rock Shiraz,Red Rock Shiraz,1,Red Wine,South Eastern Australia,Kingston,South Australia,Australia,58,3.6,0.0,3.0932076,,5.0,1.4754716,3.5169811,https://www.vivino.com/GB/en/kingston-estate-red-rock-shiraz/w/2421891
2421899,Domaine Du Griffon Brouilly,Brouilly,1,Red Wine,Beaujolais,Domaine Du Griffon,Beaujolais,France,39,3.6,0.0,4.55,,1.045,1.2924999,1.5795,https://www.vivino.com/GB/en/domaine-du-griffon-brouilly/w/2421899
2421909,Principe Grifo Riserva Chianti,Riserva Chianti,1,Red Wine,Chianti,Principe Grifo,Terre Siciliane,Italy,40,3.9,0.0,4.0,,3.0,1.0,4.0,https://www.vivino.com/GB/en/principe-grifo-riserva-chianti/w/2421909
2421916,Marqués de Aldeanueva Crianza,Crianza,1,Red Wine,Rioja,Marqués de Aldeanueva,Rioja,Spain,1399,3.7,0.0,3.7858129,,3.8499222,1.6182657,3.7793126,https://www.vivino.com/GB/en/aldeanueva-es-crianza/w/2421916
2421919,Fratelli Gozio Grappa Chardonnay di Franciacorta Barricata,Grappa Chardonnay di Franciacorta Barricata,7,Dessert Wine,Franciacorta,Fratelli Gozio,Asti,Italy,137,3.8,0.0,3.0,,4.0158763,2.0158763,,https://www.vivino.com/GB/en/fratelli-gozio-grappa-chardonnay-di-franciacorta-barricata-franciacorta/w/2421919
2421922,Kalkbödele Kastanienbarrique Edition Spätburgunder,Kastanienbarrique Edition Spätburgunder,1,Red Wine,Baden,Kalkbödele,Baden,Germany,36,3.7,0.0,4.334648,,1.4394366,1.7830986,2.3359156,https://www.vivino.com/GB/en/kalkbodele-kastanienbarrique-edition-spatburgunder/w/2421922
2421943,Pico & Vine Chardonnay,Chardonnay,2,White Wine,Sonoma County,Pico & Vine,California,United States,186,3.8,13.5,3.3628807,,4.3856955,2.6490397,,https://www.vivino.com/GB/en/pico-vine-chardonnay/w/2421943
2421984,Stephane Montez - Domaine du Monteillet Condrieu Candice Grain de Folie,Condrieu Candice Grain de Folie,7,Dessert Wine,Condrieu,Stephane Montez - Domaine du Monteillet,Rhone Valley,France,86,4.4,0.0,2.0190477,,4.5,2.8259525,,https://www.vivino.com/GB/en/stephane-montez-condrieu-candice-grain-de-folie/w/2421984
