year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2019,162490509,7555852,12,3.4
2017,161620652,7555852,16,3.6
2019,163191834,7555904,16,3.2
2018,161620800,7555904,62,3.6
2018,161620873,7555926,41,3.3
2018,162347031,7555978,16,4.1
2018,163375657,7555987,35,3.6
2017,161937213,7555987,76,3.5
2014,161784922,7556314,92,3.8
2017,161623724,7556542,21,3.5
2019,164061717,7556602,77,4.2
2018,161624064,7556602,1238,4.2
2020,163267217,7556621,13,3.0
2014,161624605,7556721,144,3.5
2019,166093220,7556893,30,4.4
2018,161695769,7556893,22,3.8
2018,161625448,7556913,14,3.2
2019,163304044,7556924,12,3.5
2018,161625506,7556924,30,3.8
2018,162548612,7556975,24,4.1
2018,161625935,7557036,103,3.9
2018,161625976,7557050,41,3.5
2019,165250267,7557116,78,3.6
2018,161626179,7557116,339,3.8
2018,161626192,7557119,179,3.8
2018,161738880,7557129,47,3.7
2019,161626340,7557156,16,2.8
2017,161626468,7557187,10,3.7
2018,162150137,7557189,152,4.0
2017,161626474,7557189,820,3.9
2014,161872959,7557194,12,4.5
2019,163800319,7557200,19,3.6
2018,161908853,7557225,61,3.8
2017,161626566,7557225,224,3.5
2018,161626680,7557268,22,3.7
2019,163223521,7557302,25,3.0
2018,161626786,7557302,27,3.5
2016,164698263,7557302,97,3.8
2000,1867393,7557302,12,3.4
2017,161897219,7557308,51,3.9
2016,161626802,7557308,93,3.7
2015,161752285,7557308,19,4.1
2017,161626841,7557322,39,3.9
2017,161626919,7557356,12,3.8
2019,161626987,7557381,35,4.1
2018,161627065,7557408,60,3.6
2018,161627068,7557409,33,3.7
2018,161627127,7557431,32,3.7
2019,161993893,7557435,103,3.6
2018,161627134,7557435,72,3.7
2018,161627250,7557482,114,3.6
2017,161679603,7557482,183,2.9
2016,161627265,7557490,11,3.8
2017,161686409,7557511,35,4.0
2008,161627352,7557515,22,4.2
2019,162174018,7557546,171,4.1
2018,161635304,7557546,297,3.9
2017,161627469,7557546,192,3.9
2016,161627468,7557546,25,3.7
2018,162034018,7557562,21,3.1
