id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
5826160,Schloss Westerhaus Weissburgunder - Grauburgunder Trocken,Weissburgunder - Grauburgunder Trocken,2,White Wine,Rheinhessen,Schloss Westerhaus,Rheinhessen,Germany,15,3.0,0.0,3.0575757,,2.8536363,1.4790909,,https://www.vivino.com/GB/en/schloss-westerhaus-weiss-und-grauburgunder-trocken/w/5826160
5826765,Dr. Scholl Riesling,Riesling,2,White Wine,Rheinhessen,Dr. Scholl,Rheinhessen,Germany,11,3.5,0.0,4.9478264,,3.0,1.1434783,,https://www.vivino.com/GB/en/dr-scholl-riesling/w/5826765
5826771,La Candelaria Senda Tempranillo,Senda Tempranillo,1,Red Wine,Castilla,La Candelaria,Castilla,Spain,1738,3.6,0.0,2.9012516,,3.9863567,1.7099004,3.805681,https://www.vivino.com/GB/en/la-candelaria-senda-tempranillo-castilla-la-mancha/w/5826771
5826783,Lignum Lignum Vitis Frappato - Shiraz,Lignum Vitis Frappato - Shiraz,1,Red Wine,Terre Siciliane,Lignum,Terre Siciliane,Italy,1850,3.9,0.0,2.4647381,,4.653958,2.5164735,2.9179673,https://www.vivino.com/GB/en/lignum-lignum-vitis-frappato-shiraz/w/5826783
5826784,Vignobles & Compagnie Les Terrasses du Lez Suze La Rousse Côtes du Rhône Villages,Les Terrasses du Lez Suze La Rousse Côtes du Rhône Villages,1,Red Wine,Côtes-du-Rhône-Villages,Vignobles & Compagnie,Côtes-du-Rhône,France,131,3.7,0.0,3.1235416,,3.6710417,1.493125,3.430833,https://www.vivino.com/GB/en/vignobles-compagnie-les-terrasses-du-lez-suze-la-rousse-cotes-du-rhone-villages/w/5826784
5826793,Diemersdal Granger Bay Cabernet Sauvignon - Merlot,Granger Bay Cabernet Sauvignon - Merlot,1,Red Wine,Coastal Region,Diemersdal,Durbanville,South Africa,90,3.6,14.42,3.681011,,3.6217978,1.9567041,3.31397,https://www.vivino.com/GB/en/diemersdal-granger-bay-cabernet-sauvignon-merlot-coastal-region/w/5826793
5826795,Varvaglione Salice Salentino,Salice Salentino,1,Red Wine,Salice Salentino,Varvaglione,Puglia,Italy,837,4.0,14.0,2.3440082,,4.354894,2.6952152,2.9365401,https://www.vivino.com/GB/en/varvaglione-salice-salentino-salice-salentino/w/5826795
5826806,San Leonardo Riesling,Riesling,2,White Wine,Trentino-Alto Adige,San Leonardo,Trentino-Alto Adige,Italy,347,4.0,13.0,3.3666077,,3.6599898,2.2140791,,https://www.vivino.com/GB/en/san-leonardo-riesling-trentino-alto-adige-white-wine/w/5826806
5826810,Coquerel Le Petite Sirah,Le Petite Sirah,1,Red Wine,Calistoga,Coquerel,Calistoga,United States,43,4.3,14.0,3.3991835,,4.5232654,1.247347,5.0,https://www.vivino.com/GB/en/coquerel-le-petite-sirah/w/5826810
5826818,Dr. Loosen Graacher Himmelreich Riesling Feinherb,Graacher Himmelreich Riesling Feinherb,2,White Wine,Mosel,Dr. Loosen,Mosel,Germany,97,4.1,0.0,4.3686233,,2.595082,2.639541,,https://www.vivino.com/GB/en/dr-loosen-graacher-himmelreich-riesling-feinherb-mosel-saar-ruwer/w/5826818
5826825,Coquerel Cabernet Sauvignon,Cabernet Sauvignon,1,Red Wine,Napa Valley,Coquerel,Calistoga,United States,30,4.2,14.5,3.3747542,,4.982787,1.0559016,3.7321312,https://www.vivino.com/GB/en/coquerel-cabernet-sauvignon/w/5826825
5826826,Domaine des Lauriers Baptiste,Baptiste,2,White Wine,Languedoc-Roussillon,Domaine des Lauriers,Languedoc,France,44,3.8,0.0,2.4770586,,2.8995426,1.3100654,,https://www.vivino.com/GB/en/fr-lauriers-baptiste/w/5826826
5826834,Unruly Rampant Chardonnay,Rampant Chardonnay,2,White Wine,California,Unruly,California,United States,136,3.5,0.0,3.2175193,,5.0,2.599845,,https://www.vivino.com/GB/en/unruly-rampant-chardonnay-california/w/5826834
5826850,Flora Springs All Hallows' Eve Cabernet Franc,All Hallows' Eve Cabernet Franc,1,Red Wine,Napa Valley,Flora Springs,St. Helena,United States,56,4.2,0.0,2.9652176,,3.5785508,1.173913,3.6136234,https://www.vivino.com/GB/en/flora-springs-all-hallows-eve-cabernet-franc-napa-valley/w/5826850
5826866,Bosman Family Vineyards Skin Contact Pinot Gris,Skin Contact Pinot Gris,2,White Wine,Walker Bay,Bosman Family Vineyards,Wellington,South Africa,24,3.5,12.7,2.4372153,,3.0,1.4974684,,https://www.vivino.com/GB/en/bosman-skin-contact-pinot-gris/w/5826866
5826893,Domaine Peirière Maison Peirière Syrah,Maison Peirière Syrah,1,Red Wine,Pays d'Oc,Domaine Peirière,Pays d'Oc,France,10,4.0,0.0,4.0078263,,4.0,1.2608696,4.0,https://www.vivino.com/GB/en/domaine-peiriere-maison-peiriere-syrah/w/5826893
5826913,Di Filippo Umbria Sangiovese,Umbria Sangiovese,1,Red Wine,Umbria,Di Filippo,Umbria,Italy,285,3.5,0.0,3.3846788,,2.8641284,1.5418348,3.0266514,https://www.vivino.com/GB/en/di-filippo-umbria-sangiovese-umbria/w/5826913
5826914,Zacharias Winery Lexis Nemea,Lexis Nemea,1,Red Wine,Nemea,Zacharias Winery,Peloponnesos,Greece,56,4.0,0.0,3.1417391,,4.016159,2.7071016,3.4192753,https://www.vivino.com/GB/en/zacharias-lexis-nemea-nemea/w/5826914
5826929,Marqués de Berol Syrah,Syrah,1,Red Wine,Navarra,Marqués de Berol,Navarra,Spain,43,3.5,13.5,3.125,,4.0,1.0,4.0,https://www.vivino.com/GB/en/marques-de-berol-syrah/w/5826929
5826951,Andreas Mazzei Conte Nero Nero d'Avola,Conte Nero Nero d'Avola,1,Red Wine,Sicilia,Andreas Mazzei,Sicilia,Italy,80,4.2,14.5,2.9285717,,4.7180953,1.9336507,3.2209523,https://www.vivino.com/GB/en/andreas-mazzei-conte-nero-nero-d-avola/w/5826951
5826952,Camille Cayran Passion Blanc Côtes-du-Rhône-Villages,Passion Blanc Côtes-du-Rhône-Villages,2,White Wine,Côtes-du-Rhône-Villages,Camille Cayran,Southern Rhône,France,34,3.7,13.3,2.5857143,,2.9047618,1.5476191,,https://www.vivino.com/GB/en/camille-cayran-cotes-du-rhone-villages-passion-blanc/w/5826952
5826954,Sevtap Chenin Blanc,Chenin Blanc,2,White Wine,Santa Ynez Valley,Sevtap,Santa Ynez Valley,United States,12,3.3,0.0,4.03,,2.5,1.0,,https://www.vivino.com/GB/en/sevtap-chenin-blanc/w/5826954
5826955,Barbeitos Collection Tinto,Collection Tinto,1,Red Wine,Tejo,Barbeitos,Tejo,Portugal,180,4.0,0.0,2.8726084,,3.5410433,1.5933912,2.8365216,https://www.vivino.com/GB/en/barbeitos-collection-tinto/w/5826955
5826960,Sunkloof Cabernet Sauvignon,Cabernet Sauvignon,1,Red Wine,Western Cape,Sunkloof,Western Cape,South Africa,43,3.4,14.0,4.0299997,,4.5,1.0,4.565,https://www.vivino.com/GB/en/sunkloof-cabernetsauvignon/w/5826960
5826988,Savas Bordeaux Sauvignon Blanc,Bordeaux Sauvignon Blanc,2,White Wine,Bordeaux,Savas,Bordeaux,France,519,3.5,0.0,2.9770417,,3.9430366,1.6683768,,https://www.vivino.com/GB/en/savas-bordeaux-sauvignon-blanc/w/5826988
5826994,The Ridge Terra Rossa Riesling,Terra Rossa Riesling,2,White Wine,Coonawarra,The Ridge,Coonawarra,Australia,17,3.4,0.0,3.7532141,,2.830357,1.0848215,,https://www.vivino.com/GB/en/the-ridge-terra-rossa-riesling/w/5826994
5827034,Stage Door Cabernet Sauvignon,Cabernet Sauvignon,1,Red Wine,Eden Valley,Stage Door,Barossa Valley,Australia,22,3.7,14.5,3.5,,4.012,1.0,3.968,https://www.vivino.com/GB/en/stage-door-cabernet-sauvignon/w/5827034
5827050,Bosman Family Vineyards Soet Steen,Soet Steen,2,White Wine,Wellington,Bosman Family Vineyards,Wellington,South Africa,12,3.5,12.8,4.5,,2.5335999,2.4106667,,https://www.vivino.com/GB/en/bosman-soet-steen/w/5827050
5827056,Bollig-Lehnert Dhroner Hofberger Riesling Auslese,Dhroner Hofberger Riesling Auslese,2,White Wine,Mosel,Bollig-Lehnert,Mosel,Germany,39,3.8,0.0,4.041913,,2.6868694,2.4386086,,https://www.vivino.com/GB/en/bollig-lehnert-dhroner-hofberger-riesling-auslese/w/5827056
