id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1368608,Alphonse Mellot Les Romains Sancerre Blanc,Les Romains Sancerre Blanc,2,White Wine,Sancerre,Alphonse Mellot,Sancerre,France,338,3.9,0.0,4.00507,,2.3432748,1.4855635,,https://www.vivino.com/GB/en/alphonse-mellot-les-romains-sancerre-blanc/w/1368608
1368615,Vignobles Lassagne Château des Landes Vieilles Vignes Lussac-Saint-Émilion,Château des Landes Vieilles Vignes Lussac-Saint-Émilion,1,Red Wine,Lussac-Saint-Émilion,Vignobles Lassagne,Lussac-Saint-Émilion,France,169,3.2,13.0,3.5844083,,4.5,1.8596774,4.020968,https://www.vivino.com/GB/en/landes-chateau-des-landes-vieilles-vignes-lussac-saint-emilion/w/1368615
1368622,Grand Sud Syrah - Malbec Reserve,Syrah - Malbec Reserve,1,Red Wine,Pays d'Oc,Grand Sud,Languedoc-Roussillon,France,49,2.9,13.0,4.0157895,,4.0,1.245614,3.2105262,https://www.vivino.com/GB/en/grand-sud-syrah-malbec-reserve/w/1368622
1368629,Mocavero Primitivo,Primitivo,1,Red Wine,Salento,Mocavero,Puglia,Italy,2637,4.1,14.0,1.730452,,3.8864582,3.089164,2.1371706,https://www.vivino.com/GB/en/mocavero-primitivo/w/1368629
1368632,Josmeyer Fleur de Lotus,Fleur de Lotus,2,White Wine,Alsace,Josmeyer,Alsace,France,581,3.8,13.5,3.3046792,,3.976698,1.8694715,,https://www.vivino.com/GB/en/josmeyer-and-fils-sa-fleur-de-lotus/w/1368632
1368638,Château La Brande Fronsac,Fronsac,1,Red Wine,Fronsac,Château La Brande,Libournais,France,110,3.6,0.0,3.1133332,,4.0193334,1.3266667,2.8506665,https://www.vivino.com/GB/en/chateau-la-brande-fronsac/w/1368638
1368639,Lettres de France Blanc Sec,Blanc Sec,2,White Wine,Bordeaux,Lettres de France,Saint-Émilion,France,215,3.5,0.0,2.7166667,,3.6885715,2.1209524,,https://www.vivino.com/GB/en/lettres-de-france-blanc-sec/w/1368639
1368644,Château Siran Château Bellegarde Margaux,Château Bellegarde Margaux,1,Red Wine,Margaux,Château Siran,Margaux,France,138,4.2,0.0,4.5065455,,4.0,1.0,4.3018184,https://www.vivino.com/GB/en/chateau-siran-chateau-bellegarde-margaux/w/1368644
1368657,Vignerons Proprietes Associes Rouge Chartreuse Côtes-du-Rhône,Rouge Chartreuse Côtes-du-Rhône,1,Red Wine,Côtes-du-Rhône,Vignerons Proprietes Associes,Rhone Valley,France,256,3.4,0.0,3.470909,,3.740606,1.2359596,2.6633334,https://www.vivino.com/GB/en/proprietes-associes-rouge-chartreuse-cotes-du-rhone/w/1368657
1368663,Taz Chardonnay,Chardonnay,2,White Wine,Santa Barbara County,Taz,Santa Barbara County,United States,16,4.0,14.5,3.0,,5.0,2.5,,https://www.vivino.com/GB/en/taz-vineyards-chardonnay/w/1368663
1368669,La Rioja Alta Rioja Gran Reserva Lat 42 ,Rioja Gran Reserva Lat 42 ,1,Red Wine,Rioja,La Rioja Alta,Rioja,Spain,3214,3.8,0.0,3.7062585,,3.8520136,1.4112816,3.748192,https://www.vivino.com/GB/en/la-rioja-alta-rioja-gran-reserva-lat-42/w/1368669
1368687,Capafons-Ossó Tres Branques,Tres Branques,1,Red Wine,Priorat,Capafons-Ossó,Catalunya,Spain,59,4.0,0.0,3.1240506,,4.8063293,1.0,3.5535445,https://www.vivino.com/GB/en/capafons-osso-tres-branques/w/1368687
1368694,Señorío de Rubiós Tinto Condado,Tinto Condado,1,Red Wine,Rías Baixas,Señorío de Rubiós,Galicia,Spain,167,3.2,0.0,3.0942345,,3.7458556,1.207928,2.837838,https://www.vivino.com/GB/en/senorio-de-rubios-tinto-condado/w/1368694
