id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1578661,Caves Saint-Pierre Châteauneuf-du-Pape,Châteauneuf-du-Pape,1,Red Wine,Châteauneuf-du-Pape,Caves Saint-Pierre,Southern Rhône,France,256,3.6,14.0,3.357467,,3.9737332,1.4387555,3.4536889,https://www.vivino.com/GB/en/caves-saint-pierre-chateauneuf-du-pape/w/1578661
1578671,Ottella Molceo Lugana Superiore,Molceo Lugana Superiore,2,White Wine,Lugana,Ottella,Veneto,Italy,274,3.9,13.0,3.1794152,,3.6814036,2.287895,,https://www.vivino.com/GB/en/it-ottella-molceo-lugana-superiore/w/1578671
1578675,Hay Shed Hill Pinot Noir,Pinot Noir,1,Red Wine,Margaret River,Hay Shed Hill,South Australia,Australia,35,3.7,0.0,3.289014,,2.68,1.2361972,1.628169,https://www.vivino.com/GB/en/hay-shed-hill-pinot-noir/w/1578675
1578682,Coyote Canyon Cabernet Sauvignon,Cabernet Sauvignon,1,Red Wine,Horse Heaven Hills,Coyote Canyon,Horse Heaven Hills,United States,40,3.9,14.3,4.008175,,4.027381,1.8380159,3.747857,https://www.vivino.com/GB/en/coyote-canyon-winery-cabernet-sauvignon/w/1578682
1578696,Le Commandeur Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Pays d'Oc,Le Commandeur,Pays d'Oc,France,18,3.3,0.0,2.5,,3.0,1.0,,https://www.vivino.com/GB/en/fr-commandeur-sauvignon-blanc/w/1578696
1578700,Evans & Tate Shiraz,Shiraz,1,Red Wine,Margaret River,Evans & Tate,Margaret River,Australia,137,3.8,0.0,2.8471615,,4.4505677,2.0460699,3.0106115,https://www.vivino.com/GB/en/au-evans-tate-shiraz/w/1578700
1578712,Château Caillau Saint-Émilion Grand Cru,Saint-Émilion Grand Cru,1,Red Wine,Saint-Émilion Grand Cru,Château Caillau,Saint-Émilion Grand Cru,France,314,3.9,13.0,3.114091,,4.369773,1.045,3.6843183,https://www.vivino.com/GB/en/caillau-saint-emilion-grand-cru/w/1578712
1578715,Van Loveren Longmarket Pinot Grigio,Longmarket Pinot Grigio,2,White Wine,Robertson,Van Loveren,Breede River Valley,South Africa,13,3.5,0.0,2.3488371,,3.0,1.4720931,,https://www.vivino.com/GB/en/van-loveren-longmarket-pinot-grigio/w/1578715
1578725,Monte do Além Petit Verdot,Petit Verdot,1,Red Wine,Algarve,Monte do Além,Algarve,Portugal,113,3.9,0.0,3.0712,,3.939733,1.4196,3.1722667,https://www.vivino.com/GB/en/monte-do-alem-petit-verdot/w/1578725
1578761,Balter Lagrein - Merlot,Lagrein - Merlot,1,Red Wine,Vallagarina,Balter,Trentino-Alto Adige,Italy,165,3.4,13.0,2.6107116,,3.638256,2.1693594,2.9213524,https://www.vivino.com/GB/en/it-balter-lagrein-merlot/w/1578761
1578762,Olivier Leflaive Montagny 1er Cru,Montagny 1er Cru,2,White Wine,Montagny Premier Cru,Olivier Leflaive,Bourgogne,France,266,4.0,12.0,2.8475356,,2.9516146,1.3209066,,https://www.vivino.com/GB/en/olivier-leflaive-montagny-1er-cru/w/1578762
1578764,Bodega Norton Finca La Colonia Merlot,Finca La Colonia Merlot,1,Red Wine,Lujan de Cuyo,Bodega Norton,Lujan de Cuyo,Argentina,479,3.3,14.0,1.7975523,,3.553986,2.0704896,2.121958,https://www.vivino.com/GB/en/bodega-norton-finca-la-colonia-merlot/w/1578764
1578770,Pigneret Fils Bourgogne Chardonnay,Bourgogne Chardonnay,2,White Wine,Bourgogne,Pigneret Fils,Bourgogne,France,73,3.6,0.0,3.2316277,,3.9479072,1.0255814,,https://www.vivino.com/GB/en/pigneret-fils-chardonnay/w/1578770
1578780,Dombeya Altus,Altus,1,Red Wine,Stellenbosch,Dombeya,Stellenbosch,South Africa,49,3.9,14.2,3.804638,,4.082319,1.0,3.738261,https://www.vivino.com/GB/en/dombeya-altus/w/1578780
1578789,Ponte Cestio Pinot Grigio,Pinot Grigio,2,White Wine,Trentino,Ponte Cestio,Valdadige,Italy,87,3.1,0.0,2.5,,2.56,2.03,,https://www.vivino.com/GB/en/ponte-cestio-pinot-grigio/w/1578789
1578795,Rocca Grande Passolo Chardonnay,Grande Passolo Chardonnay,2,White Wine,Piemonte,Rocca,Lombardia,Italy,207,3.6,13.0,3.3912294,,3.7049181,2.2814755,,https://www.vivino.com/GB/en/rocca-lombardia-grande-passolo-chardonnay/w/1578795
1578796,Casa Rivas Gran Reserva Syrah,Gran Reserva Syrah,1,Red Wine,Maipo Valley,Casa Rivas,Santiago,Chile,40,3.8,0.0,2.2228124,,4.8398438,1.0,2.9167187,https://www.vivino.com/GB/en/casa-rivas-gran-reserva-syrah/w/1578796
1578797,Domaine de la Denante Mâcon-Davayé,Mâcon-Davayé,2,White Wine,Mâcon-Davayé,Domaine de la Denante,Mâconnais,France,169,3.9,12.0,2.6488135,,2.936017,1.2555933,,https://www.vivino.com/GB/en/robert-martin-macon-davaye/w/1578797
1578802,Nazarin de Berghese Châteauneuf-du-Pape,Châteauneuf-du-Pape,1,Red Wine,Châteauneuf-du-Pape,Nazarin de Berghese,Southern Rhône,France,24,4.0,0.0,3.25,,4.0,1.0,3.4,https://www.vivino.com/GB/en/nazarin-de-berghese-chateauneuf-du-pape/w/1578802
1578804,Adega Cooperativa do Fundao Fundanus Prestige,Fundanus Prestige,1,Red Wine,Beira Interior,Adega Cooperativa do Fundao,Beiras,Portugal,209,3.7,0.0,2.7070706,,4.6361613,1.3754545,3.6563635,https://www.vivino.com/GB/en/adega-cooperativa-do-fundao-fundanus-prestige-beira-interior/w/1578804
1578812,Chiorri Zeffiro,Zeffiro,2,White Wine,Umbria,Chiorri,Umbria,Italy,27,3.2,0.0,4.0,,3.0,1.98,,https://www.vivino.com/GB/en/chiorri-zeffiro/w/1578812
1578816,Sylvain Pataille Marsannay 'La Montagne',Marsannay 'La Montagne',1,Red Wine,Marsannay,Sylvain Pataille,Bourgogne,France,260,3.9,13.0,4.2428083,,2.902716,1.4470061,2.4396603,https://www.vivino.com/GB/en/sylvain-pataille-marsannay-la-montagne/w/1578816
1578820,Barahonda Sin-Madera Monastrell,Sin-Madera Monastrell,1,Red Wine,Yecla,Barahonda,Yecla,Spain,4977,3.4,14.0,3.4439125,,3.5603054,1.5498855,3.912271,https://www.vivino.com/GB/en/bodega-senorio-de-barahonda-sin-madera-monastrell/w/1578820
1578823,Château Grand Boissac Puisseguin Saint-Émilion,Puisseguin Saint-Émilion,1,Red Wine,Puisseguin-Saint-Émilion,Château Grand Boissac,Libournais,France,51,3.8,0.0,3.5,,4.472029,1.4057971,3.9837682,https://www.vivino.com/GB/en/fr-boissac-puisseguin-saint-emilion/w/1578823
1578825,L'Union des Vignerons des Côtes du Rhône Côtes-du-Rhône Rouge,Côtes-du-Rhône Rouge,1,Red Wine,Côtes-du-Rhône,L'Union des Vignerons des Côtes du Rhône,Côtes-du-Rhône,France,224,3.4,0.0,3.3835382,,3.9316924,1.3360001,3.5436924,https://www.vivino.com/GB/en/lunion-des-vignerons-des-cotes-du-rhone-cotes-du-rhone-mc0eb/w/1578825
1578839,Domaine de la Jasse Barrique Blanc,Barrique Blanc,2,White Wine,Pays d'Oc,Domaine de la Jasse,Languedoc-Roussillon,France,418,3.9,13.0,2.8312316,,3.350345,1.5327587,,https://www.vivino.com/GB/en/de-la-jasse-barrique-blanc/w/1578839
1578846,Château de Grand Pré Fleurie,Fleurie,1,Red Wine,Fleurie,Château de Grand Pré,Fleurie,France,263,3.7,13.0,4.780397,,1.4106613,1.1416137,1.7642062,https://www.vivino.com/GB/en/chateau-de-grand-pre-fleurie/w/1578846
1578854,Pisano Pájaros Pintados Reserva Superior Tannat,Pájaros Pintados Reserva Superior Tannat,1,Red Wine,Progreso,Pisano,Progreso,Uruguay,26,3.6,13.5,4.0,,5.0,1.0,5.0,https://www.vivino.com/GB/en/cesar-pisano-e-hijos-pajaros-pintados-reserva-superior-tannat/w/1578854
1578865,Château Ludeman la Côte Graves Rouge,Graves Rouge,1,Red Wine,Graves,Château Ludeman la Côte,Graves,France,349,3.4,0.0,4.311212,,3.7867677,1.424596,4.5619187,https://www.vivino.com/GB/en/chateau-ludeman-la-cote-graves-rouge/w/1578865
1578866,Allendorf Dornfelder Trocken,Dornfelder Trocken,1,Red Wine,Rheingau,Allendorf,Rheingau,Germany,72,3.2,0.0,3.1623611,,2.996667,1.3388889,2.9093056,https://www.vivino.com/GB/en/allendorf-26696-rheingau-dornfelder-trocken/w/1578866
1578885,Tornicola Rosso Riserva,Rosso Riserva,1,Red Wine,Brindisi,Tornicola,Puglia,Italy,138,3.4,0.0,2.3149998,,4.7375,2.3791668,3.2333336,https://www.vivino.com/GB/en/tornicola-rosso-riserva/w/1578885
1578887,Barberini Poggio Della Monsella Bonarda,Poggio Della Monsella Bonarda,1,Red Wine,Lombardia,Barberini,Lombardia,Italy,13,3.3,0.0,2.0,,4.0,1.5,3.0,https://www.vivino.com/GB/en/barberini-poggio-della-monsella-bonarda/w/1578887
1578889,Le Colline dei Filari Le Collezioni Amarone della Valpolicella,Le Collezioni Amarone della Valpolicella,1,Red Wine,Amarone della Valpolicella,Le Colline dei Filari,Piemonte,Italy,1369,3.9,0.0,2.0145133,,4.742973,3.0373783,2.4525137,https://www.vivino.com/GB/en/it-le-colline-amarone-della-valpolicella/w/1578889
