year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2016,156634112,6211174,25,3.8
2016,156630286,6211325,148,3.9
2017,159703533,6211336,34,3.7
2016,156634241,6211336,29,3.6
2014,156625613,6211347,11,4.3
2019,164022180,6211380,13,4.2
2018,160511796,6211380,12,4.1
2016,156889568,6211380,13,3.5
2018,160153693,6211398,25,4.0
2017,158908737,6211398,84,4.2
2016,156644099,6211398,69,4.0
2015,157793794,6211412,13,4.3
2014,160274415,6211412,22,4.1
2013,156625813,6211412,50,3.8
2019,162566111,6211434,27,3.7
2018,162591800,6211434,29,3.7
2017,159109063,6211434,43,3.7
2016,157315796,6211434,21,3.7
2015,156672473,6211434,15,3.3
2016,157746162,6211460,11,4.3
2015,156685832,6211460,13,4.3
2013,158330443,6211472,14,4.1
2018,157379467,6211484,13,4.3
2017,156854796,6211484,83,4.0
2016,156854797,6211484,141,3.9
2015,156628134,6211484,529,4.1
2014,156638322,6211484,108,4.0
2013,156628140,6211484,48,4.0
2012,156681399,6211484,18,4.2
2011,156699434,6211484,10,4.0
2010,157180946,6211484,17,4.1
2009,156705287,6211484,24,3.8
2008,156666722,6211484,14,3.7
2007,156783881,6211484,11,4.2
2005,156982284,6211484,10,4.3
2017,156626451,6211489,59,3.7
2017,156626168,6211510,30,4.0
2016,157292803,6211510,11,4.1
2019,160104354,6211527,28,4.0
2018,158959043,6211527,12,3.7
2018,159912983,6211747,27,3.5
2016,157740177,6211747,15,3.7
2015,158455652,6211747,28,3.9
2013,158497973,6211747,26,3.8
2019,162628387,6211949,17,3.6
2017,158958369,6212009,142,4.0
2016,156766151,6212009,132,4.0
2016,156920441,6212149,13,4.0
2017,156950521,6212387,155,3.7
2015,156649716,6212387,240,3.5
2019,161862728,6212551,21,3.5
2018,159373037,6212551,12,3.7
2017,156630573,6212551,72,3.6
2019,164112751,6212563,10,3.5
2017,156630523,6212563,12,3.5
2015,158182092,6212563,30,4.2
2008,157062553,6212563,32,4.0
2002,156630612,6212563,23,3.7
2016,157815277,6213478,15,4.4
2015,157238374,6213478,30,4.3
2014,157108698,6213478,49,4.4
2013,156634226,6213478,24,4.4
2012,156692274,6213478,15,4.5
2011,156741765,6213478,16,4.6
2009,156640956,6213478,14,4.4
2014,156647832,6213497,21,3.9
2016,159826927,6213500,11,4.2
2015,156738953,6213500,28,4.2
2018,156806467,6213506,100,3.9
2017,156950105,6213506,1461,3.9
2016,156639784,6213506,344,4.0
2015,156770576,6213506,23,3.7
2015,156958061,6213585,31,3.4
2019,160152012,6213594,136,3.6
2018,158707994,6213594,71,3.5
2017,156728416,6213594,31,3.4
2016,156636730,6213594,66,3.2
2018,159460749,6213605,81,4.2
2017,158488818,6213605,13,4.1
2013,156716618,6213605,12,4.0
2017,159197651,6213611,15,3.4
2018,156912972,6213624,49,4.1
2017,156634690,6213624,54,4.3
2016,156634710,6213634,22,3.5
2015,153125999,6213634,52,3.8
2019,162491615,6213647,35,3.6
2017,157367232,6213647,29,3.7
2016,157156203,6213647,143,3.3
2014,157371430,6213647,136,3.6
2013,156634763,6213647,21,3.7
2012,156681323,6213647,12,3.8
2016,156634905,6213688,12,4.1
2016,156695943,6213708,55,3.4
2016,158530553,6213755,11,4.4
2015,156635618,6213802,92,4.2
2014,156645268,6213802,127,4.1
2013,156644916,6213802,21,4.1
2019,165236374,6213819,29,4.2
2018,160538297,6213819,21,4.0
2017,156635326,6213819,58,4.1
2012,156908348,6213829,30,4.1
2011,156635363,6213829,38,4.3
2017,158194786,6213830,24,3.9
2014,156774389,6213834,27,3.9
2013,156635375,6213834,10,3.7
2016,159654506,6213869,17,4.0
2015,156895611,6213869,15,4.5
2013,156721238,6213869,15,4.1
2016,156787232,6213872,14,3.6
2021,167659053,6213874,19,3.9
2019,159573906,6213874,40,3.5
2018,157669722,6213874,401,3.8
2017,156769812,6213874,364,3.7
2016,156636201,6213874,1522,3.7
2015,156645993,6213874,59,3.8
2014,156635824,6213874,85,3.8
2018,157641437,6213902,234,3.6
2017,156635603,6213902,391,3.5
2017,159610813,6213943,12,4.3
2016,158010983,6213943,12,4.3
2014,156635776,6213943,19,4.0
2017,160118479,6213970,11,4.6
2014,156635871,6213970,13,4.5
2019,160738992,6213982,60,4.2
2018,160761583,6213982,19,4.2
2016,156635936,6213991,10,4.3
2017,156928149,6214020,25,3.9
2019,163019924,6214034,33,3.1
2018,159556730,6214034,49,3.4
2017,158487566,6214034,23,3.3
2019,160023989,6214044,25,4.2
2018,157655773,6214044,22,3.9
2017,156651264,6214044,17,4.0
2015,157065029,6214044,139,4.3
2014,156672733,6214044,62,4.4
2013,156637424,6214044,68,4.1
2019,164327686,6214061,39,3.9
2018,157405309,6214061,52,4.0
2017,156636542,6214061,136,3.8
2017,157680068,6214088,23,3.8
2017,161848804,6214093,14,4.2
2015,156636329,6214093,21,4.3
2017,156644363,6214164,133,4.0
2015,156636645,6214164,119,3.6
2016,157004822,6214172,22,4.6
2015,156724549,6214172,19,4.4
2016,158706912,6214233,14,4.1
2015,157295241,6214233,10,4.2
2015,156640454,6215043,46,3.5
2019,162415453,6215098,107,3.5
2017,158143042,6215098,336,3.6
2016,156640611,6215098,513,3.7
2018,160499501,6215186,14,3.8
2017,156826059,6215186,13,4.0
2016,156640866,6215186,11,3.8
2018,160920829,6215196,16,4.1
2017,157005906,6215196,40,3.4
2018,159946397,6215219,18,3.7
2017,156688844,6215219,35,3.5
2014,156739938,6215228,18,3.2
2013,156644312,6215242,33,4.5
2015,157874492,6215244,76,3.6
2014,156903069,6215244,90,3.7
2016,157438645,6215269,16,4.4
2015,156641066,6215269,11,4.3
2017,158007908,6215279,12,4.8
2015,157657664,6215279,19,4.3
2014,157296375,6215279,87,4.5
2013,156641091,6215279,16,4.6
2012,156656090,6215279,10,4.6
2017,157251182,6215291,11,3.7
2018,159811002,6215339,18,4.2
2017,160442036,6215366,11,3.5
2016,156896900,6215366,167,3.4
2018,161764115,6215384,11,4.0
2017,156762452,6215384,47,4.1
2016,156641361,6215384,41,4.2
2019,163102721,6215415,59,3.7
2018,159080825,6215415,63,3.6
2017,157300811,6215415,16,3.2
2016,156641455,6215415,18,3.7
2016,157590496,6215417,11,3.5
2016,156617530,6215498,10,3.2
2019,163926277,6215506,12,3.6
2018,160278730,6215506,28,4.0
2017,156782344,6215506,14,4.1
2016,156641746,6215516,20,3.4
2011,156641879,6215554,60,4.6
2020,166808453,6215574,19,3.7
2019,163855906,6215574,74,3.3
2018,159913739,6215574,58,3.6
2017,156676613,6215574,20,3.3
2015,157266980,6215591,18,4.4
2018,159148537,6215598,123,3.2
2017,156675003,6215598,106,3.1
2016,156650798,6215598,25,3.0
2016,156680029,6215616,12,3.1
2018,157347018,6215625,24,2.9
2017,156642166,6215625,27,2.8
2019,160830775,6215626,50,4.0
2018,160830776,6215626,174,3.9
2017,158289033,6215626,82,4.1
2016,160366628,6215626,25,3.6
2019,161642571,6215627,45,3.9
2018,157294735,6215627,128,4.0
2017,156679987,6215627,74,3.7
2016,157156185,6215627,27,3.4
2017,161747103,6215658,12,4.2
2016,156642295,6215658,265,3.9
2015,156777277,6215658,18,4.4
2017,156644248,6215663,13,3.7
2015,157315570,6215665,44,4.1
2007,158593524,6215669,10,4.1
2017,158693907,6215729,18,4.0
2016,157661613,6215729,29,4.2
2014,157643815,6215729,53,4.2
2012,157696757,6215729,23,4.2
2011,158101140,6215729,13,4.0
2010,156842080,6215729,19,3.7
2016,159947063,6215816,41,4.1
2015,156643242,6215816,103,3.9
2013,156643129,6215830,26,3.5
2016,165017595,6215869,33,3.8
2015,156643287,6215869,16,3.9
2016,156934541,6215876,15,4.3
2016,157778681,6215967,13,3.7
2017,156793459,6216030,57,3.8
2016,157108383,6216030,109,3.8
2015,156671249,6216030,699,3.9
2017,159826290,6216742,12,4.5
2017,161692734,6216744,18,3.7
2017,156675115,6216764,54,3.2
2019,166762082,6216797,10,3.6
2018,161192952,6216797,20,3.6
2016,156647553,6216797,27,3.5
2010,157117583,6216811,51,4.9
2005,156707517,6216811,31,4.4
2017,157951182,6216818,10,4.2
2016,156653899,6216818,27,4.2
2018,159648334,6216830,12,4.0
2014,156782138,6216840,22,4.1
2016,156757321,6216848,149,4.3
2015,156816582,6216848,14,4.0
2019,163838656,6216868,33,4.0
2018,159239013,6216868,34,3.8
2017,156785290,6216868,16,3.8
2016,156647766,6216868,10,3.8
2020,163845755,6216898,24,3.5
2019,161972114,6216898,160,3.5
2018,160962435,6216898,97,3.4
2017,156658741,6216898,22,3.4
2016,156647861,6216898,102,3.4
2015,156795771,6216898,13,4.0
2015,156662819,6216914,12,3.7
2018,160568375,6216916,44,4.3
2017,158318214,6216916,40,3.9
2016,156797576,6216916,29,4.3
2018,163462174,6216927,12,4.3
2017,158067131,6216927,29,4.1
2018,158913937,6216930,27,4.3
2017,156929666,6216930,24,4.3
2016,156657455,6216959,55,3.2
2013,156648063,6216967,31,3.8
2017,157383797,6217017,16,4.1
2018,161750622,6217042,35,4.0
2017,158513304,6217042,68,3.8
2016,156785996,6217042,90,3.7
2017,157055399,6217062,15,3.9
2017,156935992,6217079,43,3.7
2016,156850513,6217079,27,3.6
2020,164824384,6217083,25,3.7
2019,160110933,6217083,29,3.9
2018,157128979,6217083,50,3.2
2017,156648460,6217083,14,3.7
2014,156982807,6217102,50,4.3
2017,160176804,6217109,84,3.7
2016,156778972,6217109,217,3.9
2015,156758497,6217114,27,4.5
2020,163164307,6217129,17,3.6
2019,161987857,6217129,14,3.9
2017,156648607,6217129,16,4.0
2016,156648646,6217140,63,4.1
2016,156648654,6217144,210,3.7
2017,159698003,6217152,56,4.0
2015,156648690,6217152,150,3.9
2014,158424788,6217197,16,3.8
2018,158853868,6217255,23,3.6
2017,158369398,6217257,22,3.9
2016,156961879,6217257,23,4.0
2015,156970645,6217257,14,3.9
2018,160275229,6217279,25,4.7
2017,159123271,6217279,35,4.7
2016,156649592,6217279,62,4.6
2018,159651560,6217280,17,3.2
2016,156986042,6217280,24,3.1
2018,158596381,6217334,11,3.3
2017,156659930,6217363,264,3.2
2016,157602149,6217363,33,3.4
2015,156818905,6217363,16,3.3
2014,157873364,6217363,10,3.7
2017,156649537,6217374,15,3.5
2018,156650845,6217391,82,2.6
2017,156650315,6217391,519,3.1
2018,156912783,6217435,20,3.9
2016,156675886,6217435,145,3.7
2015,156684670,6217440,12,4.1
2018,161279312,6217455,71,3.6
2015,157049107,6217455,12,3.2
2018,159279569,6217464,12,3.5
2018,160692747,6217472,11,3.6
2016,156725964,6217472,15,3.8
2016,158332984,6217476,23,4.1
2015,156947866,6217476,15,4.2
2014,156651724,6217476,16,4.2
2017,158718866,6217488,274,3.5
2017,159315424,6217496,14,3.7
2015,156650256,6217561,12,3.7
2014,157042795,6217561,10,3.3
2017,159334550,6218354,13,3.6
2016,159334553,6218354,34,3.7
