year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2017,150679273,2172044,15,4.1
2016,150679216,2172044,35,4.3
2015,34974964,2172044,260,4.1
2014,20053598,2172044,370,4.1
2013,23545707,2172044,105,4.0
2012,4581062,2172044,139,3.8
2011,4277126,2172044,185,3.8
2010,4285471,2172044,117,3.9
2009,4284602,2172044,121,4.0
2008,4240796,2172044,100,3.8
2007,4316033,2172044,33,4.1
2006,4631559,2172044,26,3.8
2005,5133351,2172044,35,4.0
2018,156256003,2172046,131,3.7
2017,157039480,2172046,216,3.6
2016,144091939,2172046,203,3.9
2015,22704822,2172046,169,3.8
2014,114655175,2172046,65,3.8
2012,10642284,2172046,76,3.8
2012,5112215,2172076,14,4.3
2012,7538844,2172086,12,3.8
2013,4541250,2172105,37,3.1
2012,4274882,2172105,29,2.8
2016,150909549,2172115,12,4.1
2015,151524090,2172115,42,4.1
2014,68850843,2172115,21,4.1
2013,30733470,2172115,30,4.2
2011,14877700,2172115,27,4.1
2010,4241150,2172115,15,4.4
2015,152153054,2172117,22,4.1
2013,20868044,2172117,18,4.1
2018,156226759,2172122,15,4.0
2017,150312638,2172122,32,3.7
2016,89523881,2172122,89,3.9
2015,14714943,2172122,291,4.0
2014,4622255,2172122,953,3.6
2013,4345050,2172122,1299,3.8
2012,4241176,2172122,1281,4.0
2011,4516416,2172122,430,4.2
2010,4374445,2172122,116,4.2
2009,31429839,2172122,75,4.1
2008,143938293,2172122,84,4.0
2007,12160894,2172122,14,4.2
2016,154804149,2172136,11,4.2
2017,158591497,2172148,12,3.6
2016,145163300,2172148,13,3.8
2012,4287732,2172166,17,3.4
2010,4355999,2172166,21,4.1
2017,152169396,2172173,45,3.4
2016,144981081,2172173,62,3.7
2015,145784731,2172173,22,3.2
2014,4721772,2172173,58,3.5
2013,5083046,2172173,14,4.0
2012,5200096,2172173,42,3.3
2011,4254772,2172173,23,2.7
2010,4241376,2172173,14,3.8
2018,160659628,2172180,20,3.6
2017,156699397,2172180,15,3.9
2016,152646975,2172180,20,3.3
2015,21913465,2172180,27,3.8
2013,6219840,2172180,14,3.6
2011,9352953,2172187,14,4.1
2009,4241464,2172187,14,3.7
2011,146852970,2172189,12,4.2
2007,4241475,2172189,14,4.2
2019,160279034,2172207,13,4.1
2014,146939203,2172207,41,4.1
2013,152422053,2172207,33,4.0
2012,148062452,2172207,146,4.1
2011,5150351,2172207,80,4.2
2010,141799928,2172207,75,4.4
2009,72409686,2172207,20,4.0
2008,28811536,2172207,38,4.2
2007,4434216,2172207,43,4.2
2005,5098886,2172207,10,4.1
2017,151114406,2172239,16,3.4
2016,147292024,2172239,16,3.6
2015,20613651,2172239,169,3.6
2014,12401360,2172239,50,3.3
2013,4594373,2172239,187,2.9
2012,4241627,2172239,80,2.7
2011,4272470,2172239,47,2.9
2010,4399913,2172239,116,3.1
2016,157763062,2172252,17,4.0
2017,157561330,2172339,24,3.7
2016,151126219,2172339,36,3.5
2014,23010869,2172339,15,3.8
2013,18827806,2172339,21,3.3
2012,5309394,2172339,18,3.4
2018,160772408,2172340,13,3.6
2017,157770751,2172340,20,3.7
2016,152777090,2172340,50,3.6
2015,144976586,2172340,25,3.8
2016,155567669,2172401,11,3.1
2015,154595438,2172401,44,3.1
2013,21602810,2172453,31,4.0
2012,8487666,2172453,24,3.7
2011,5989694,2172453,12,4.2
2013,8810562,2172476,10,3.3
2012,4854793,2172476,12,3.5
2013,151372510,2172485,48,3.7
2011,15813699,2172485,13,4.0
2009,4471642,2172485,11,3.7
2017,157032962,2172509,56,3.9
2016,155156967,2172509,151,3.6
2016,150004310,2172573,214,3.8
2015,149620061,2172573,45,3.9
2013,27487611,2172573,61,3.8
2012,8581139,2172573,292,3.9
2011,4639203,2172573,82,3.6
