year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2004,4488167,2242804,12,3.7
2014,17308018,2242815,11,3.4
2015,56402526,2242816,39,3.5
2017,154710001,2242833,20,4.2
2016,154351475,2242833,57,4.1
2015,152198587,2242833,40,4.1
2012,21256936,2242833,48,4.0
2011,6761393,2242833,53,3.9
2009,14273226,2242833,12,4.1
2015,149485190,2242857,12,3.6
2011,15702036,2242910,22,4.0
2010,18904551,2242910,33,2.9
2009,14154538,2242910,25,3.5
2008,7091528,2242910,13,3.5
2015,48491302,2242921,18,3.2
2014,15971256,2242921,21,3.2
2016,155261109,2242927,19,4.0
2015,147849798,2242927,11,4.3
2010,9682281,2242927,25,4.0
2015,22455497,2242945,45,3.7
2014,77313585,2242945,32,3.6
2013,92371746,2242945,54,3.8
2012,28017933,2242945,23,3.9
2011,22583590,2242945,39,3.8
2007,4488510,2242945,22,4.1
2009,4488514,2242947,17,3.8
2014,25571995,2242955,12,3.8
2013,4488538,2242955,12,4.1
2010,7259551,2242967,10,3.6
2009,4488609,2242967,79,3.9
2015,142570857,2242977,48,3.6
2014,13859348,2242977,41,3.2
2013,7140187,2242977,15,3.1
2012,4488640,2242977,21,4.0
2017,155735358,2243001,21,3.8
2016,154659391,2243001,21,4.0
2015,143988293,2243001,17,4.1
2014,35423442,2243001,11,3.1
2015,141154815,2243002,20,3.7
2014,30971633,2243002,10,3.6
2013,4639847,2243002,13,3.2
2011,4488808,2243036,16,4.1
2014,10340277,2243044,14,4.5
2008,6852666,2243044,11,4.2
2004,10622052,2243044,10,4.3
2016,155635246,2243053,11,3.4
2015,145014187,2243053,13,3.0
2012,4589146,2243056,18,3.9
2018,160970846,2243057,37,3.3
2017,156146058,2243057,28,3.4
2016,153423631,2243057,28,3.7
2015,18395872,2243057,23,3.4
2014,70031049,2243057,12,3.5
2017,152097825,2243136,19,3.8
2016,151953359,2243136,80,3.8
2015,76595802,2243136,56,4.0
2014,155104631,2243136,22,3.5
2012,13271755,2243136,15,3.4
2010,4489118,2243136,16,3.9
2016,143331364,2243141,11,3.7
2015,143331387,2243141,119,3.6
2012,4489169,2243141,66,3.5
2013,7562298,2243155,19,3.9
2012,4697334,2243155,30,3.6
2017,157032150,2243169,12,3.7
2016,155792543,2243185,38,3.7
2015,56773395,2243185,59,3.9
2011,4489257,2243185,16,4.0
1982,154181431,2243185,13,4.5
2018,160485999,2243211,34,3.9
2016,150795410,2243211,26,3.8
2012,8689739,2243211,10,3.4
2013,15264397,2243224,45,3.4
2011,4489360,2243224,50,3.6
2017,153122738,2243228,56,4.2
2016,142326319,2243228,58,4.0
2015,147006434,2243228,243,4.1
2014,59387115,2243228,155,4.1
2013,7861723,2243228,158,4.1
2012,7861735,2243228,165,4.0
2011,6736580,2243228,144,4.2
2010,13357905,2243228,83,4.1
2009,5545446,2243228,55,4.0
2008,10514237,2243228,24,4.2
2007,13360111,2243228,27,3.7
2006,4575422,2243228,11,4.4
2003,8827668,2243228,17,4.3
2017,152650700,2243261,17,3.9
2016,141277586,2243261,80,3.8
2015,19666022,2243261,208,4.0
2014,6607439,2243261,213,3.9
2013,13136169,2243261,234,3.5
2012,8748997,2243261,161,3.5
2011,4489455,2243261,136,3.8
2010,5430762,2243261,47,3.5
2009,10702655,2243261,25,3.6
2008,4580133,2243261,31,3.5
2007,15910392,2243261,17,4.2
2006,4580128,2243261,17,4.1
2004,13923315,2243261,14,4.1
1988,13813292,2243261,10,3.8
1987,8989685,2243261,28,3.7
1986,5081893,2243261,33,4.0
1985,5111837,2243261,21,3.9
1984,9121505,2243261,20,4.5
1983,5114806,2243261,11,4.0
2015,146691962,2243284,38,3.6
