year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2014,153157445,5445176,12,4.1
2014,152619478,5445177,16,3.7
2017,159962297,5445181,14,4.1
2014,152619488,5445181,47,4.3
2015,152619907,5445222,208,3.6
2016,155302865,5445226,878,3.5
2014,152637439,5445226,12,3.3
2015,154739426,5445253,17,3.7
2015,159345185,5445285,14,3.5
2016,158823472,5445291,14,4.1
2015,154891736,5445291,16,4.3
2014,154269574,5445291,10,4.0
2017,157010760,5445295,20,3.4
2016,152879548,5445295,28,3.5
2015,152620156,5445295,25,3.4
2013,152651377,5445304,12,4.3
2017,158620242,5445324,27,4.2
2016,154773234,5445324,13,3.6
2015,152752125,5445324,10,4.2
2016,152658249,5445335,17,4.2
2015,154205158,5445335,27,4.2
2014,154205159,5445335,26,4.2
2013,153289074,5445335,14,4.1
2012,152739257,5445335,37,3.9
2019,162923015,5445340,20,3.8
2018,160215332,5445340,41,3.9
2017,158776382,5445340,26,3.8
2016,154333247,5445340,41,3.8
2015,152799251,5445340,18,3.9
2018,158246154,5445347,47,4.4
2017,152743530,5445347,116,4.4
2016,156888031,5445347,174,4.2
2015,155222959,5445347,256,4.5
2014,152971580,5445347,56,4.3
2013,152713938,5445347,47,4.3
2012,152713939,5445347,240,4.4
2011,152955389,5445347,197,4.3
2010,152713940,5445347,134,4.6
2009,153238337,5445347,21,4.6
2008,153045128,5445347,98,4.5
2019,165230577,5445351,21,3.5
2018,159376358,5445351,51,3.5
2017,157775935,5445351,12,3.6
2016,152931054,5445351,17,3.4
2015,153330115,5445359,73,4.1
2016,156341733,5445362,18,4.3
2015,152638444,5445362,16,4.1
2016,154551311,5445364,13,3.9
2016,154619357,5445369,247,4.2
2015,152747120,5445369,116,4.1
2014,152630983,5445369,71,3.8
2013,152629614,5445369,147,3.8
2012,152623039,5445369,116,4.0
2015,152656367,5445379,18,4.6
2019,161892453,5445385,10,3.2
2017,155781371,5445385,36,3.9
2016,153257680,5445385,10,3.3
2018,156404069,5445393,13,3.5
