year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2014,151280024,5269411,32,3.6
2016,154661025,5269472,15,4.0
2015,151280574,5269472,117,3.6
2017,157170649,5269503,16,3.9
2016,155384925,5269521,12,3.4
2015,152199561,5269521,12,3.5
2013,151281766,5269586,13,3.5
2012,151282158,5269627,22,3.7
2016,154738298,5269720,10,2.9
2016,155126911,5269732,13,3.8
2015,152603092,5269732,14,3.9
2016,155509277,5269742,47,3.9
2020,166114525,5270016,10,3.1
2019,161749309,5270016,29,3.2
2018,158831799,5270016,20,3.1
2017,154595897,5270016,11,2.8
2016,152130665,5270028,64,4.0
2015,151768197,5270028,25,4.0
2011,152036979,5270109,30,4.1
2019,160971204,5270174,49,4.1
2018,156936230,5270174,75,4.1
2017,156568247,5270174,65,4.0
2016,154927953,5270174,111,3.8
2015,154331971,5270174,43,3.8
2014,151288810,5270174,26,4.2
2016,154698806,5270398,21,3.2
2013,151291763,5270398,177,3.6
2014,151292422,5270444,18,3.9
2019,164080916,5270544,11,4.2
2018,160068083,5270544,30,3.8
2017,152685735,5270544,20,3.8
2016,152907799,5270544,24,4.0
2015,151293970,5270544,24,3.7
2014,151615436,5270544,10,3.9
2018,161031946,5271927,16,3.7
2016,153406281,5271931,69,3.2
2016,157135814,5271954,15,4.2
2015,152381781,5271954,21,3.7
2014,151633057,5271954,15,3.7
2016,152491784,5272153,112,3.9
2015,152551824,5272153,194,3.9
2014,152081782,5272153,80,4.0
2013,151907876,5272153,82,3.9
2012,151349394,5272153,65,4.0
2011,151317363,5272153,62,4.0
2010,151349404,5272153,13,4.0
2009,151444131,5272153,20,4.1
2016,154556958,5272172,14,4.2
2013,151317524,5272172,11,4.0
2013,152407312,5272194,21,4.2
2017,154433298,5272223,114,3.9
2016,155057755,5272223,175,3.8
2014,151317969,5272223,39,4.1
2018,156285863,5272274,12,3.7
2017,160859703,5272274,15,4.0
2016,152760947,5272274,79,3.7
2015,152067286,5272274,20,4.0
2014,151318459,5272274,13,3.4
2016,154199665,5272336,121,3.3
2013,151738710,5272375,12,4.1
2012,151581015,5272375,16,4.3
2010,155501987,5272389,11,3.1
2009,153009836,5272389,176,3.6
2007,151319108,5272389,187,3.4
2004,152664215,5272389,125,3.6
2000,155921475,5272389,23,3.3
2017,160494228,5272397,17,4.1
2016,156696203,5272397,33,4.0
2015,152967781,5272397,31,3.7
2018,160650772,5272400,10,3.7
2016,153007180,5272400,30,3.6
2017,157807762,5272404,14,3.4
2015,151319444,5272448,15,3.6
2018,161889973,5272523,29,3.9
2017,158646474,5272523,25,3.7
2016,154224418,5272523,30,3.7
2015,151319811,5272523,55,3.9
2018,160454454,5272561,29,3.4
2017,155488287,5272561,24,3.3
2016,152264421,5272561,62,3.6
2014,151450797,5272561,46,2.9
2013,151335632,5272561,39,3.3
2015,151320398,5272606,27,4.0
2014,151403561,5272606,19,4.4
2014,151320630,5272637,205,3.4
2019,160867848,5272714,18,3.9
2017,156431592,5272714,94,3.9
2016,156278525,5272714,13,3.8
2015,151321199,5272714,116,4.0
2013,151802256,5272714,32,3.6
2019,162505165,5272717,160,3.7
2018,156555301,5272717,337,3.6
2017,156555300,5272717,113,3.5
2016,151717237,5272717,205,3.5
2015,151321233,5272717,116,3.4
2016,152060102,5272723,14,3.5
2015,151303940,5272723,24,3.8
2015,155878875,5272819,28,4.2
2014,151322079,5272819,16,4.2
2015,152770894,5272849,11,3.7
2019,162066456,5272867,29,3.4
2018,159850685,5272867,16,3.8
2015,151745587,5272867,23,3.9
2016,158137475,5272869,19,4.3
2015,151322548,5272869,17,4.2
2016,152941606,5272880,13,3.7
2014,151322678,5272880,53,3.6
2017,157378237,5273743,11,3.8
2016,158491841,5273877,11,4.1
2014,152609353,5273877,20,4.4
2012,151577388,5274945,19,4.1
2015,151935042,5275080,23,4.3
2015,151349236,5275097,14,3.3
2018,162518611,5275145,241,3.9
2017,158543667,5275145,30,3.8
2016,156380089,5275145,22,3.8
2015,151480299,5275145,26,4.0
2017,156802301,5275151,10,3.6
2016,156342832,5275151,92,3.6
2015,153132090,5275151,54,4.1
2019,165142534,5275167,39,3.5
2018,159299198,5275167,43,3.5
2017,154581943,5275167,18,3.9
2016,151608167,5275167,10,3.7
2015,151549466,5275167,10,3.5
2013,151349556,5275188,27,3.7
2018,163082772,5275191,15,3.9
2017,152897142,5275191,63,3.8
2016,152438911,5275191,119,4.0
2015,151653364,5275191,34,3.8
2015,152196902,5275196,91,3.6
2017,156549218,5275200,13,3.8
2016,153355661,5275200,67,4.2
2015,151349584,5275200,31,4.3
2020,165555810,5275204,17,3.8
2019,161925895,5275204,24,3.4
2018,159634765,5275204,22,3.6
2017,156960639,5275204,24,3.6
2016,154385251,5275204,24,3.3
2015,151349600,5275204,23,3.8
2017,157193066,5275216,15,3.7
2017,154281351,5275232,11,3.8
2016,151671256,5275232,13,4.2
2015,151349711,5275232,16,3.8
2016,157291811,5275237,17,4.1
2015,153254802,5275237,30,4.1
2014,151345333,5275237,18,4.0
2018,160062295,5275255,18,4.1
2017,156921072,5275255,71,4.2
2016,152499750,5275255,150,4.3
2015,151594595,5275255,183,4.1
2014,151427157,5275255,302,4.1
2013,151356381,5275255,214,4.0
2012,151443024,5275255,96,4.1
2011,151455856,5275255,73,4.2
2010,151427160,5275255,46,4.1
2009,151387967,5275255,40,4.0
2008,152153036,5275255,38,4.1
2007,151523663,5275255,29,4.2
2005,152135217,5275255,10,4.3
2014,152498350,5275261,10,4.5
2016,160494538,5275296,14,4.2
2015,157834099,5275296,27,3.9
2014,152597733,5275296,30,4.1
2013,151349965,5275296,10,4.1
2016,153185797,5275315,14,3.2
2015,151350022,5275315,36,4.0
2017,159851056,5275319,13,3.9
2016,154375753,5275319,13,3.9
2015,152382555,5275319,15,3.9
2014,151350085,5275333,25,3.7
2019,162379202,5275345,87,3.8
2018,160087791,5275345,38,3.4
2017,156484907,5275345,41,3.7
2016,151577608,5275345,34,3.5
2015,152381614,5275345,25,3.6
2018,163349594,5275372,13,4.0
2013,151374353,5275373,165,3.4
2019,163551343,5275374,13,3.6
2016,154227008,5275374,18,3.6
2017,158721560,5275381,12,3.8
2016,154681263,5275381,29,3.8
2015,152610626,5275381,21,3.9
2013,152256443,5275381,14,3.3
2019,164935652,5275397,35,3.5
2018,160176407,5275397,24,3.5
2017,157878702,5275397,58,3.3
2016,152569804,5275397,35,3.5
2015,151350366,5275400,20,4.3
2019,161460093,5275425,31,3.8
2018,156553032,5275425,106,3.3
2017,152691602,5275425,63,3.8
2016,151762058,5275425,72,3.6
2012,151384802,5275432,60,3.8
2017,163303581,5275438,20,4.2
2016,158381470,5275438,14,4.2
2015,155588949,5275438,19,4.3
2014,151350620,5275438,26,4.1
2017,158321812,5275441,11,3.3
2016,146770117,5275441,26,3.6
2015,151939367,5275441,31,3.4
2011,152673016,5275441,38,3.4
2015,152119231,5275446,14,3.9
2015,155245536,5275455,14,4.0
2014,152369974,5275455,54,4.1
2018,160515321,5275459,11,3.9
2017,157937023,5275459,12,4.1
2015,152442006,5275474,15,4.2
2014,152256341,5275474,12,3.8
2015,151474965,5275478,18,4.2
2013,151612305,5275478,18,4.3
2009,151420566,5275478,16,4.2
2007,152189601,5275478,15,3.9
2018,160853694,5275486,278,3.6
2017,157606350,5275486,126,3.7
2016,153279996,5275486,87,3.7
2015,151383548,5275486,134,3.4
2014,151669962,5275487,12,5.0
2013,151491726,5275487,13,4.5
2012,151399912,5275487,15,4.6
2019,160125244,5275488,77,3.5
2018,160391910,5275488,115,3.3
2017,156803907,5275488,61,3.1
2016,152117098,5275488,19,3.4
2013,151918287,5275488,10,3.3
2010,155442111,5275488,16,3.4
2016,154477421,5275497,39,4.1
2015,151502935,5275497,67,3.9
2018,158971695,5275501,233,3.8
2017,158140450,5275501,157,3.5
2016,151351977,5275517,10,3.9
2015,154963619,5275517,18,3.4
2014,152107184,5275517,10,3.9
2015,154919839,5275523,25,3.9
2011,152164974,5275530,31,4.3
2012,152019943,5275541,56,4.2
2016,151479265,5275599,19,3.9
2015,151696333,5275603,24,3.9
2015,153307335,5275613,20,4.6
2014,151876432,5275613,20,4.6
2013,152353274,5275613,28,4.4
2007,154629727,5275616,46,4.0
2004,151296024,5275616,32,4.1
2013,151351470,5275626,10,4.3
2019,166585999,5275631,16,3.8
2018,161643956,5275631,92,3.7
2017,157993684,5275631,31,3.7
2014,151368922,5275631,63,3.1
2013,151374115,5275631,28,3.7
2018,160114906,5275638,11,3.2
2017,156976680,5275638,10,3.5
2016,152524285,5275638,12,3.2
2014,151351570,5275639,31,3.8
2018,157063285,5275659,12,3.3
2017,152916716,5275659,75,3.8
2016,152115693,5275659,539,3.7
2015,151351685,5275659,127,3.6
2017,157656378,5275665,15,4.2
2016,153183979,5275665,21,3.8
2015,151427146,5275665,32,4.2
2014,151357803,5275665,44,3.9
2018,160664130,5275666,97,3.4
2017,154843498,5275666,45,3.4
2016,152804236,5275666,275,3.2
2015,151385760,5275666,172,3.4
2014,152052519,5275671,18,4.6
2018,156229452,5275693,47,4.1
2017,151389498,5275693,28,3.9
2016,151360166,5275693,309,3.7
2015,151357939,5275693,353,3.6
2018,163529099,5275695,10,4.0
2017,159585189,5275695,14,3.7
2015,154626432,5275695,12,3.8
2018,160438322,5275712,19,4.1
2017,156462251,5275712,113,4.0
2015,155785717,5275712,123,3.7
2014,155019366,5275712,110,3.9
2013,151360575,5275712,59,3.5
2018,159062753,5275716,52,3.7
2017,156277266,5275716,211,4.0
2015,155229036,5275716,153,3.9
2014,154984021,5275716,169,3.6
2013,151360563,5275716,85,3.8
2018,163107658,5275731,11,4.3
2017,160951758,5275731,21,4.1
2015,157352679,5275736,11,4.3
2014,155326800,5275736,25,4.1
2013,151383010,5275736,34,4.2
2012,152881159,5275742,12,3.5
2013,151745085,5275746,13,4.0
2018,157747137,5275774,139,3.4
2017,151412499,5275774,367,3.3
2016,151352553,5275774,82,3.4
2014,151663679,5275798,19,3.8
2015,151357242,5275807,95,3.8
2013,151353593,5275807,867,3.8
2016,159435808,5275832,12,3.7
2015,153356900,5275832,43,4.2
2014,158013564,5275832,83,3.8
2013,151674539,5275832,30,3.8
2019,160129002,5275839,10,3.5
2018,156465952,5275839,70,3.7
2017,154694268,5275839,57,3.5
2017,156456338,5275878,16,4.1
2016,156456929,5275878,19,4.1
2015,155475548,5275878,14,4.4
2014,151562692,5275878,34,4.1
2015,155562854,5275901,12,4.3
2019,162138764,5275906,31,3.4
2018,157932894,5275906,27,3.8
2017,155660658,5275906,49,3.5
2016,151354062,5275906,39,3.1
2018,160776127,5275911,15,3.7
2017,157670456,5275911,56,3.6
2016,151628496,5275911,20,3.1
2015,151423605,5275911,87,3.3
2014,151382364,5275911,31,3.9
2015,151416310,5275922,31,3.2
2017,158193985,5275926,21,4.1
2016,156389715,5275926,153,3.9
2015,151362341,5275926,333,3.7
2014,151577873,5275926,209,3.8
2013,151532324,5275926,50,4.0
2019,161558523,5275928,21,3.1
2018,156935503,5275928,72,3.5
2017,155784753,5275928,173,3.5
2016,152090765,5275928,120,3.5
2015,151754850,5275928,22,3.5
2016,151382948,5275936,14,3.3
2015,151455091,5275937,11,3.8
2017,153385435,5275945,104,3.9
2016,153066128,5275945,306,3.9
2015,151904105,5275945,40,4.1
2014,151465804,5275945,48,3.9
2018,157021332,5275957,19,3.4
2017,152862500,5275957,80,3.9
2016,151525224,5275957,123,3.5
2015,151369623,5275957,56,3.6
2015,151357339,5275964,64,3.5
2017,157073949,5275967,110,4.0
2015,152430478,5275967,101,3.8
2014,151643381,5275969,19,2.9
2015,152437903,5275996,16,4.2
2014,151354864,5275996,10,4.1
2016,151405538,5275998,12,3.4
2018,160073494,5276057,110,3.7
2017,154930382,5276057,20,3.3
2016,151395638,5276057,70,3.7
2015,151355717,5276057,78,3.4
2014,151376710,5276057,19,3.6
2009,151620726,5276057,22,3.6
2015,152234665,5276101,11,4.1
2011,151583341,5276241,11,2.8
2015,153084732,5276252,17,4.2
2012,152563785,5276252,24,3.9
2016,157677137,5276596,47,3.5
2015,152936505,5276596,14,3.4
2013,152199838,5276596,11,3.9
2018,158409264,5276645,14,2.4
2017,153342622,5276645,17,3.2
2015,155313693,5276828,32,4.0
2014,151673835,5276828,41,3.9
2013,151365506,5276828,54,3.8
1775,154919450,5276828,12,4.3
2013,152935372,5276920,80,4.2
2012,153394630,5276920,43,3.9
2011,152537706,5276920,16,4.1
2010,151691201,5276920,24,4.0
2007,152785672,5276920,24,4.6
2017,157429852,5276963,109,4.0
2016,159201987,5276963,196,3.8
2015,157216277,5276963,169,3.8
2014,154761059,5276963,185,4.0
2013,152162345,5276963,217,4.0
2012,157429855,5276963,12,4.0
2011,151367055,5276963,13,3.6
2010,159363837,5276963,14,3.9
2017,152943891,5276998,219,2.6
2008,151367333,5276998,336,2.5
2016,154714270,5277012,40,4.2
2015,152444616,5277012,12,3.6
2019,160852549,5277014,17,3.7
2018,159708279,5277014,100,4.1
2016,155013065,5277014,19,3.6
2011,151766805,5277031,177,4.0
2010,152186964,5277031,238,4.0
2009,151751498,5277031,53,4.1
2008,151792492,5277031,28,3.9
2018,161443163,5277034,39,3.8
2017,158794817,5277034,36,3.9
2016,152970231,5277034,49,3.9
2015,151367538,5277034,41,3.6
2014,151458240,5277034,139,4.2
2013,151650399,5277034,17,4.1
2017,156207402,5277042,28,3.6
2016,151367571,5277042,11,3.8
2013,151367679,5277062,15,4.4
2019,162910840,5277063,42,3.1
2018,160374529,5277063,50,3.4
2017,155823600,5277063,14,2.8
2016,151367681,5277063,26,3.1
2015,154357812,5277088,63,3.5
2019,164004872,5277175,12,3.5
2018,159769838,5277175,38,3.6
2017,152918791,5277175,32,3.5
2016,151455102,5277175,13,3.4
