year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2016,160013373,7090992,26,3.8
2018,160227040,7091087,115,3.7
2016,159767728,7091087,65,3.8
2018,160137770,7091169,47,3.6
2017,159767172,7091169,170,3.5
2016,159963809,7091169,31,3.6
2020,163063494,7092016,44,3.8
2019,160114299,7092016,507,3.9
2018,159900891,7092016,97,3.7
2017,159770985,7092016,853,3.8
2020,165645871,7092079,11,3.1
2017,160739255,7092092,23,4.6
2016,159771264,7092092,45,4.4
2015,159770430,7092092,27,4.4
2019,161664350,7092114,13,4.3
2017,159771323,7092114,10,4.2
2015,159777829,7092127,81,4.0
2014,159777819,7092127,70,3.9
2017,161242822,7092141,36,4.0
2016,159825100,7092141,39,3.9
2019,161911846,7092245,70,3.4
2018,160277097,7092245,30,3.6
2017,159822379,7092245,124,3.2
2019,165786613,7092246,14,3.9
2018,159797175,7092246,32,4.0
2017,159771669,7092246,57,3.8
2017,159868113,7092251,11,4.4
2018,160533629,7092329,18,3.6
2017,159771480,7092329,10,3.9
2019,163674763,7092392,185,4.1
2018,159867862,7092392,78,3.9
2018,162601166,7092450,31,4.3
2017,159772202,7092450,31,4.2
2018,160948344,7092475,35,3.9
2016,159772273,7092482,25,4.4
2015,159772370,7092515,37,4.5
2013,159860752,7092524,23,3.5
2013,159772502,7092571,34,4.3
2019,162334672,7092599,14,3.5
2018,160650260,7092599,91,3.6
2017,159772591,7092599,18,3.8
2017,159772643,7092615,39,4.7
2016,159982631,7092661,14,4.4
2014,160266498,7092661,30,4.2
2018,160941186,7092871,84,3.5
2017,159766981,7092953,15,3.8
2018,160068231,7093005,28,3.9
2017,159774055,7093005,65,4.1
2016,159968758,7093005,11,4.0
2019,161298626,7093196,34,3.9
2018,161056067,7093196,20,3.9
2018,162267992,7093341,29,3.9
2017,159775717,7093341,66,4.0
2017,161367028,7093426,11,4.3
2015,159776089,7093426,39,4.4
2014,159916449,7093426,11,4.4
2014,159779007,7094118,24,4.0
2017,159777925,7094123,60,3.9
2018,162743777,7094130,10,4.1
2018,159916221,7094138,11,3.5
2017,159779097,7094138,15,3.3
2016,159779596,7094272,38,3.6
2017,159779608,7094277,27,4.2
2018,159779624,7094281,10,3.8
2017,159920312,7094311,22,2.8
2016,162950114,7094340,20,3.8
2015,160397220,7094340,13,3.6
2018,159780291,7094503,10,4.2
2016,159780597,7094606,79,4.0
2016,159780635,7094621,33,4.3
2020,164519965,7094633,16,3.6
2019,162785982,7094633,12,3.1
2015,159871662,7094671,27,4.5
2019,162471402,7094725,16,3.8
2018,160598377,7094725,18,3.8
2017,160414873,7094725,29,4.0
2019,162858508,7094728,11,3.9
2017,159780967,7094728,24,4.0
2018,161795598,7094733,27,4.1
2017,160250418,7094733,34,4.2
2016,160063108,7094830,12,4.0
2015,159781258,7094830,38,4.3
2018,162423483,7094858,18,3.5
2017,159781351,7094858,34,3.6
2016,161238290,7094858,19,3.6
2001,159848474,7094861,13,3.8
2000,159875990,7094861,107,4.1
1999,159781281,7094861,21,4.0
2019,160879577,7094872,14,4.0
2017,159879892,7094872,150,4.2
2016,159781414,7094872,187,4.1
2019,159816942,7094915,88,3.6
2018,159781571,7094915,125,3.5
2019,161397152,7094920,22,3.4
2018,159781591,7094920,14,3.1
2018,159895430,7094983,196,2.8
2017,160557166,7095064,11,4.1
2015,159782011,7095064,11,4.2
2020,165067196,7095110,13,4.1
2019,164095711,7095110,17,3.7
2018,159782203,7095110,50,3.6
2017,159781796,7095128,20,3.6
2016,159895758,7095128,14,3.1
2020,165442830,7095181,16,3.9
2018,159808413,7095181,20,4.1
