id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1992966,Francine et Olivier Savary Chablis 1er Cru,Chablis 1er Cru,2,White Wine,Chablis Premier Cru,Francine et Olivier Savary,Chablis,France,30,3.7,0.0,3.9023807,,2.6595237,1.0892857,,https://www.vivino.com/GB/en/francine-et-olivier-savary-chablis-1er-cru/w/1992966
1992974,Freiherr Heyl Zu Herrnsheim Brudersberg GG,Brudersberg GG,2,White Wine,Rheinhessen,Freiherr Heyl Zu Herrnsheim,Rheinhessen,Germany,19,4.4,0.0,4.256,,3.288,2.3413334,,https://www.vivino.com/GB/en/heyl-zu-herrnsheim-brudersberg-gg/w/1992974
1992976,Sclavia Calu',Calu',2,White Wine,Terre del Volturno,Sclavia,Campania,Italy,150,3.7,0.0,2.7803934,,3.9542696,1.1575843,,https://www.vivino.com/GB/en/sclavia-calu-terre-del-volturno/w/1992976
1992988,Château Les Amoureuses Spéciale Réserve La Tradition Côtes-du-Rhône,Spéciale Réserve La Tradition Côtes-du-Rhône,1,Red Wine,Côtes-du-Rhône,Château Les Amoureuses,Southern Rhône,France,147,3.8,0.0,3.5,,3.886863,1.1572549,3.6592157,https://www.vivino.com/GB/en/les-amoureuses-cotes-du-rhone-speciale-reserve-les-charmes/w/1992988
1993028,Crane Family Vineyards Reserve Il Cavaliere,Reserve Il Cavaliere,1,Red Wine,Napa Valley,Crane Family Vineyards,Napa Valley,United States,50,4.4,0.0,3.9156628,,5.0,1.3012048,3.879518,https://www.vivino.com/GB/en/crane-family-vineyards-reserve-il-cavaliere/w/1993028
1993038,Les Vignerons Parisiens Le Petit Parisien Rouge Sec,Le Petit Parisien Rouge Sec,1,Red Wine,Languedoc-Roussillon,Les Vignerons Parisiens,Rhone Valley,France,433,3.5,12.0,3.9301171,,3.8934505,1.7469006,3.7550876,https://www.vivino.com/GB/en/les-vignerons-parisiens-le-petit-parisien-rouge-sec/w/1993038
1993050,Vincent Legou Bourgogne Pinot Noir,Bourgogne Pinot Noir,1,Red Wine,Bourgogne,Vincent Legou,Bourgogne,France,322,3.6,13.0,3.9011412,,2.727114,1.4186578,2.0374496,https://www.vivino.com/GB/en/vincent-legou-bourgogne-pinot-noir/w/1993050
1993081,Le Père La Grolle Beaujolais Nouveau,Beaujolais Nouveau,1,Red Wine,Beaujolais,Le Père La Grolle,Beaujolais,France,610,2.9,0.0,4.3641043,,1.053806,1.3091046,1.4882089,https://www.vivino.com/GB/en/le-pere-la-grolle-beaujolais-nouveau/w/1993081
1993107,Domaine Félines Jourdan Sauvignon Côteaux de Béssilles,Sauvignon Côteaux de Béssilles,2,White Wine,Languedoc,Domaine Félines Jourdan,Languedoc,France,61,3.5,0.0,2.5619671,,2.7540984,1.0,,https://www.vivino.com/GB/en/felines-jourdan-sauvignon-coteaux-de-bessilles/w/1993107
1993134,Le Clos des Grillons Les Grillons,Les Grillons,2,White Wine,Côtes-du-Rhône,Le Clos des Grillons,Southern Rhône,France,335,3.7,14.5,3.1211224,,3.6122448,1.1311225,,https://www.vivino.com/GB/en/le-clos-des-grillons-les-grillons/w/1993134
