id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
2932124,La Suzienne Grignan-les-Adhémar,Grignan-les-Adhémar,1,Red Wine,Grignan-les-Adhémar,La Suzienne,Côtes-du-Rhône,France,10,3.3,0.0,3.2818182,,4.0,1.3090909,3.5,https://www.vivino.com/GB/en/suzienne-grignan-les-adhemar-cd991/w/2932124
2932127,Magnus Cuppedia 2b.C Albariño,2b.C Albariño,2,White Wine,Rías Baixas,Magnus Cuppedia,Rías Baixas,Spain,53,3.4,12.5,4.0790195,,2.0,1.0,,https://www.vivino.com/GB/en/magnus-cuppedia-two-b-c-albarino/w/2932127
2932140,Larcherhof Justinus,Justinus,1,Red Wine,Südtirol - Alto Adige,Larcherhof,Südtirol - Alto Adige,Italy,19,4.1,0.0,2.0,,4.0,2.155,3.0,https://www.vivino.com/GB/en/larcherhof-justinus/w/2932140
2932153,Cardinale Cento Ceppi Taurasi Riserva,Cento Ceppi Taurasi Riserva,1,Red Wine,Taurasi,Cardinale,Taurasi,Italy,25,4.3,0.0,2.1085715,,5.0,2.0,3.0,https://www.vivino.com/GB/en/it-cardinale-cento-ceppi-taurasi-riserva/w/2932153
2932184,Red Stitch Soberanes Vineyard Pinot Noir,Soberanes Vineyard Pinot Noir,1,Red Wine,Santa Lucia Highlands,Red Stitch,California,United States,147,4.4,14.5,3.5961463,,3.4114945,1.5597674,1.9903654,https://www.vivino.com/GB/en/red-stitch-soberanes-vineyard-pinot-noir/w/2932184
2932189,Jean Valentin Saint Avertin Blanc de Blancs Brut Champagne Premier Cru,Saint Avertin Blanc de Blancs Brut Champagne Premier Cru,3,Sparkling,Champagne Premier Cru,Jean Valentin,Champagne,France,59,3.8,12.0,5.0,4.6164103,3.8461537,,,https://www.vivino.com/GB/en/jean-valentin-saint-avertin-blanc-de-blancs-brut-champagne-premier-cru/w/2932189
2932194,Trapezio Bo Bó Gran Corte Malbec - Cabernet Sauvignon,Bo Bó Gran Corte Malbec - Cabernet Sauvignon,1,Red Wine,Agrelo,Trapezio,Mendoza,Argentina,1370,4.0,0.0,3.0390575,,4.4015174,1.8339541,3.2091494,https://www.vivino.com/GB/en/trapezio-bo-bo-gran-corte-malbec-cabernet-sauvignon/w/2932194
2932196,Plantagenet Three Lions Cabernet - Merlot,Three Lions Cabernet - Merlot,1,Red Wine,Great Southern,Plantagenet,Western Australia,Australia,197,3.5,14.0,3.9542236,,4.4924226,1.416677,3.508758,https://www.vivino.com/GB/en/au-plantagenet-three-lions-cabernet-merlot/w/2932196
2932202,Circa 1858 Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Western Australia,Circa 1858,South Australia,Australia,37,3.3,0.0,3.9614754,,3.0,1.2580328,,https://www.vivino.com/GB/en/circa-1858-sauvignon-blanc/w/2932202
2932225,Johann Ruck Iphöfer Kronsberg Sauvignon Blanc,Iphöfer Kronsberg Sauvignon Blanc,2,White Wine,Franken,Johann Ruck,Franken,Germany,36,3.7,0.0,4.5,,1.9454545,1.0,,https://www.vivino.com/GB/en/johann-ruck-iphofer-kronsberg-sauvignon-blanc/w/2932225
2932232,Nick O Leary Bolaro Shiraz,Bolaro Shiraz,1,Red Wine,Canberra District,Nick O Leary,New South Wales,Australia,79,3.9,0.0,3.3074524,,4.990446,2.007452,3.1897452,https://www.vivino.com/GB/en/nick-o-leary-bolaro-shiraz-canberra-district/w/2932232
2932241,Clos des Nines O du Clos,O du Clos,1,Red Wine,Languedoc,Clos des Nines,Languedoc-Roussillon,France,55,3.9,14.0,4.02,,4.159116,1.647483,3.705306,https://www.vivino.com/GB/en/clos-des-nines-o-du-clos/w/2932241
2932268,Subbia di Sant Antimo Rosso di Montalcino,Rosso di Montalcino,1,Red Wine,Rosso di Montalcino,Subbia di Sant Antimo,Sant'Antimo,Italy,105,3.7,0.0,3.3163002,,2.9759002,1.3695334,2.7446334,https://www.vivino.com/GB/en/it-sant-antimo-rosso-di-montalcino-rosso-di-montalcino/w/2932268
2932277,Domaine Jean-Paul Paquet & Fils Domaine Paquet Bourgogne Chardonnay,Domaine Paquet Bourgogne Chardonnay,2,White Wine,Bourgogne,Domaine Jean-Paul Paquet & Fils,Bourgogne,France,375,3.6,0.0,3.1984403,,3.9166055,1.3139449,,https://www.vivino.com/GB/en/paquet-jean-paul-domaine-paquet-bourgogne-chardonnay/w/2932277
2932301,Subbia di Sant Antimo Brunello di Montalcino,Brunello di Montalcino,1,Red Wine,Brunello di Montalcino,Subbia di Sant Antimo,Sant'Antimo,Italy,42,4.4,0.0,4.0,,3.0416667,1.0,3.8133335,https://www.vivino.com/GB/en/it-sant-antimo-brunello-di-montalcino/w/2932301
2932328,Marcel Goulard Côtes de Bourg,Côtes de Bourg,1,Red Wine,Côtes de Bourg,Marcel Goulard,Médoc,France,50,3.2,0.0,3.75,,3.75,1.5,3.75,https://www.vivino.com/GB/en/marcel-goulard-cotes-de-bourg/w/2932328
2932347,Glendale Regional Series Shiraz,Regional Series Shiraz,1,Red Wine,Limestone Coast,Glendale,Limestone Coast,Australia,20,3.7,14.0,2.921143,,4.85,1.51,3.2731428,https://www.vivino.com/GB/en/glendale-regional-series-shiraz/w/2932347
2932349,Landskroon Bush Camp The Sundowner Chenin Blanc,Bush Camp The Sundowner Chenin Blanc,2,White Wine,Paarl,Landskroon,Paarl,South Africa,77,3.3,13.0,4.0310636,,2.7595744,1.1414893,,https://www.vivino.com/GB/en/landskroon-bush-camp-the-sundowner-chenin-blanc/w/2932349
2932358,Chalkboard Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Marlborough,Chalkboard,South Australia,Australia,122,3.4,13.0,4.5114465,,2.6377358,1.6701257,,https://www.vivino.com/GB/en/chalkboard-sauvignon-blanc/w/2932358
2932359,McGuigan Cellar Select Cabernet - Merlot,Cellar Select Cabernet - Merlot,1,Red Wine,South Eastern Australia,McGuigan,Hunter Valley,Australia,34,3.6,0.0,3.9965003,,4.9265,1.0513333,3.736167,https://www.vivino.com/GB/en/mcguigan-cellar-select-cabernet-merlot/w/2932359
2932366,Leasingham Classic Clare Watervale Riesling,Classic Clare Watervale Riesling,2,White Wine,Clare Valley,Leasingham,South Australia,Australia,43,4.0,0.0,4.0961723,,3.413642,1.294321,,https://www.vivino.com/GB/en/leasingham-wines-classic-clare-watervale-riesling/w/2932366
2932402,Chambeyron Vernon Condrieu,Vernon Condrieu,2,White Wine,Condrieu,Chambeyron,Côte-Rôtie,France,197,3.9,0.0,2.4841576,,4.2803087,2.3336782,,https://www.vivino.com/GB/en/chambeyron-vernon-condrieu/w/2932402
2932446,Deanes Mendoza Meat Locker Malbec,Mendoza Meat Locker Malbec,1,Red Wine,Mendoza,Deanes,Mendoza,Argentina,26,4.2,0.0,2.5113208,,4.1332073,1.4956604,2.0339622,https://www.vivino.com/GB/en/deanes-mendoza-meat-locker-malbec/w/2932446
2932450,Bodega Tacuil RD Torrontes,RD Torrontes,2,White Wine,Salta,Bodega Tacuil,Salta,Argentina,49,3.8,0.0,3.9005377,,3.4075272,1.0559139,,https://www.vivino.com/GB/en/bodega-tacuil-rd-torrontes/w/2932450
2932528,Sacredtree Estate Classic Shiraz,Classic Shiraz,1,Red Wine,McLaren Vale,Sacredtree Estate,Fleurieu,Australia,30,3.6,0.0,3.0,,5.0,2.1179364,3.0436509,https://www.vivino.com/GB/en/sacredtree-estate-classic-shiraz/w/2932528
2932570,Ihringer Fohrenberg Grauer Burgunder Trocken,Fohrenberg Grauer Burgunder Trocken,2,White Wine,Baden,Ihringer,Baden,Germany,20,3.6,0.0,2.5,,3.0,1.5,,https://www.vivino.com/GB/en/ihringer-baden-auslese-grauer-burgunder-trocken/w/2932570
2932600,Château Haut Lignières Les Petites Plumes Faugères,Les Petites Plumes Faugères,1,Red Wine,Faugères,Château Haut Lignières,Faugères,France,37,3.9,0.0,4.0306125,,3.6648977,1.0367347,3.9020407,https://www.vivino.com/GB/en/chateau-haut-lignieres-faugeres-h27f0e/w/2932600
2932608,Viña Alcanta Tempranillo Barrique,Tempranillo Barrique,1,Red Wine,Alicante,Viña Alcanta,Catalunya,Spain,24,2.6,0.0,3.090909,,4.0,1.0,3.090909,https://www.vivino.com/GB/en/alcanta-alcanta-cabernet-sb05b4/w/2932608
2932619,Unzu Cuvée 347,Cuvée 347,1,Red Wine,Rioja,Unzu,Castilla y León,Spain,383,3.7,0.0,3.1313386,,3.6517324,2.0069292,3.648425,https://www.vivino.com/GB/en/unzu-cuvee-347/w/2932619
2932638,Cave du Vidomne Modus Vivendi Chardonnay,Modus Vivendi Chardonnay,2,White Wine,Valais,Cave du Vidomne,Valais,Switzerland,15,4.4,0.0,3.5,,3.5,2.0,,https://www.vivino.com/GB/en/cave-du-vidomne-modus-vivendi-chardonnay-valais/w/2932638
2932649,Lafken Riesling,Riesling,2,White Wine,Casablanca Valley,Lafken,Casablanca Valley,Chile,175,3.8,13.0,3.6395576,,3.0,1.1769911,,https://www.vivino.com/GB/en/lafken-riesling/w/2932649
2932708,Malaca Reserva Branco,Reserva Branco,2,White Wine,Algarve,Malaca,Algarve,Portugal,18,4.3,0.0,2.3595455,,3.5295455,1.2295455,,https://www.vivino.com/GB/en/malaca-reserva-branco/w/2932708
2932858,Carme Carmenère,Carmenère,1,Red Wine,Central Valley,Carme,Central Valley,Chile,20,3.2,0.0,3.05,,4.5,1.0,2.5,https://www.vivino.com/GB/en/carme-carmenere/w/2932858
2932866,Nicolas Réau Enlèvement Demande Anjou,Enlèvement Demande Anjou,1,Red Wine,Anjou,Nicolas Réau,Saumur,France,392,3.8,12.0,4.2746406,,2.6697009,1.4752395,2.6949701,https://www.vivino.com/GB/en/nicolas-reau-enlevement-demande-anjou/w/2932866
2932893,Odd Bins Bin Number 705 Pinotage,Bin Number 705 Pinotage,1,Red Wine,Wellington,Odd Bins,Paarl,South Africa,53,3.5,0.0,3.0,,3.7323077,1.1025641,3.2310257,https://www.vivino.com/GB/en/odd-bins-bin-number-705-pinotage/w/2932893
2933859,Terre del Barolo Barolo Riserva Castiglione,Barolo Riserva Castiglione,1,Red Wine,Barolo,Terre del Barolo,Langhe,Italy,315,3.8,0.0,4.055561,,3.5939572,1.6627808,3.8382888,https://www.vivino.com/GB/en/terre-del-barolo-barolo-riserva-castiglione/w/2933859
2933951,Domaine Javouhey Nuits-Saint-Georges,Nuits-Saint-Georges,1,Red Wine,Nuits-Saint-Georges,Domaine Javouhey,Nuits-Saint-Georges,France,110,4.3,0.0,4.509091,,3.1393938,1.3878788,2.3303032,https://www.vivino.com/GB/en/domaine-javouhey-nuits-saint-georges/w/2933951
2933982,Bodegas Fontana Dominio de Fontana Tempranillo - Cabernet Sauvignon,Dominio de Fontana Tempranillo - Cabernet Sauvignon,1,Red Wine,Uclés,Bodegas Fontana,Castilla,Spain,1085,3.7,14.5,3.192093,,3.9043534,1.965981,3.1341279,https://www.vivino.com/GB/en/bodegas-fontana-dominio-de-fontana-tempranillo-cabernet-sauvignon/w/2933982
2934042,Catchpole & Co El Caliz Malbec,El Caliz Malbec,1,Red Wine,Western Cape,Catchpole & Co,Western Cape,South Africa,33,3.7,0.0,2.534054,,3.8402703,1.4871622,2.1585135,https://www.vivino.com/GB/en/catchpole-co-el-caliz-malbec/w/2934042
2934050,Charles Frey Vendanges Tardives Gewürztraminer,Vendanges Tardives Gewürztraminer,7,Dessert Wine,Alsace,Charles Frey,Alsace,France,14,4.1,0.0,2.6950002,,4.17,3.31,,https://www.vivino.com/GB/en/charles-frey-vendanges-tardives-gewurztraminer/w/2934050
2934073,2Naturkinder Heimat Silvaner,Heimat Silvaner,2,White Wine,Franken,2Naturkinder,Franken,Germany,174,3.8,0.0,3.6132946,,2.666185,1.4624277,,https://www.vivino.com/GB/en/two-naturkinder-heimat-silvaner/w/2934073
2934084,Roger Brun 4 Nuits Rosé de Saignée Brut Nature Champagne Grand Cru 'Aÿ',4 Nuits Rosé de Saignée Brut Nature Champagne Grand Cru 'Aÿ',3,Sparkling,Champagne Grand Cru 'Aÿ',Roger Brun,Champagne,France,156,3.8,0.0,4.5502305,4.7855773,4.2465,,,https://www.vivino.com/GB/en/roger-brun-four-nuits-rose-de-saignee-brut-nature-champagne-grand-cru-ay/w/2934084
2934138,Michel Genet Brut Rosé Champagne,Brut Rosé Champagne,3,Sparkling,Champagne,Michel Genet,Champagne,France,49,3.7,12.5,5.0,4.92,4.38,,,https://www.vivino.com/GB/en/michel-genet-brut-rose-champagne/w/2934138
2934163,Émile Leclère Blanc de Blancs Brut Champagne,Blanc de Blancs Brut Champagne,3,Sparkling,Champagne,Émile Leclère,Champagne,France,188,3.7,0.0,4.28811,4.4352355,3.697413,,,https://www.vivino.com/GB/en/emile-leclere-blanc-de-blancs-brut-champagne/w/2934163
2934171,André Roger Millésime Brut Champagne Grand Cru 'Aÿ',Millésime Brut Champagne Grand Cru 'Aÿ',3,Sparkling,Champagne Grand Cru 'Aÿ',André Roger,Champagne,France,58,4.1,12.0,4.70625,4.915625,4.48125,,,https://www.vivino.com/GB/en/andr-roger-millesime-brut-champagne-grand-cru-ay/w/2934171
2934223,Ca' Vittoria - Casa Vinironia Old True Zin Zinfandel,Old True Zin Zinfandel,1,Red Wine,Puglia,Ca' Vittoria - Casa Vinironia,Colli di Conegliano,Italy,966,3.7,14.5,2.1386273,,4.873039,2.4344444,2.8449018,https://www.vivino.com/GB/en/ca-vittoria-old-true-zin-zinfandel/w/2934223
2934224,Château Lestruelle Bordeaux,Bordeaux,1,Red Wine,Bordeaux,Château Lestruelle,Médoc,France,151,3.5,0.0,3.625108,,3.9689925,1.1123741,3.736565,https://www.vivino.com/GB/en/lestruelle-bordeaux/w/2934224
2934235,Château La Grave Cuvée les Coteaux Sainte Croix du Mont,Cuvée les Coteaux Sainte Croix du Mont,2,White Wine,Saint-Croix-du-Mont,Château La Grave,Médoc,France,115,4.1,0.0,2.9696,,3.3844001,2.57,,https://www.vivino.com/GB/en/chateau-la-grave-medoc-cuvee-les-coteaux-sainte-croix-du-mont/w/2934235
2934238,Château de l'Horte Rouge de L'Horte Sélection de Vieilles Vignes Chenançon,Rouge de L'Horte Sélection de Vieilles Vignes Chenançon,1,Red Wine,Vin de France,Château de l'Horte,Corbières,France,11,3.2,0.0,4.0,,4.0,1.0,4.0,https://www.vivino.com/GB/en/chateau-de-lhorte-rouge-de-l-horte-chenancon-selection-de-vieilles-vignes/w/2934238
2934250,Sanpaolo Greco Bianco,Greco Bianco,2,White Wine,Campania,Sanpaolo,Campania,Italy,92,3.8,0.0,1.9985507,,3.9333332,1.3895652,,https://www.vivino.com/GB/en/sanpaolo-greco-bianco/w/2934250
2934256,Château La Rose Bellevue Prestige Blaye - Côtes de Bordeaux Rouge,Prestige Blaye - Côtes de Bordeaux Rouge,1,Red Wine,Blaye - Côtes de Bordeaux,Château La Rose Bellevue,Blaye - Côtes de Bordeaux,France,68,3.7,0.0,4.0,,4.0208335,1.0,3.7333333,https://www.vivino.com/GB/en/la-rose-bellevue-premieres-cotes-de-blaye-cuvee-prestige/w/2934256
2934258,Stoffel Eiswein Riesling,Eiswein Riesling,2,White Wine,Mosel,Stoffel,Mosel,Germany,12,4.3,0.0,5.0,,3.0,1.0,,https://www.vivino.com/GB/en/stoffel-eiswein-riesling/w/2934258
2934313,Domaine du Bosc Rochet Carpe Diem,Carpe Diem,1,Red Wine,Minervois,Domaine du Bosc Rochet,Languedoc,France,37,3.8,0.0,3.828485,,3.9959598,1.5131314,3.871717,https://www.vivino.com/GB/en/domaine-du-bosc-rochet-carpe-diem/w/2934313
2934334,Golden Grove Shiraz,Shiraz,1,Red Wine,Granite Belt,Golden Grove,Granite Belt,Australia,25,3.6,13.5,3.1209092,,5.0,2.7945457,3.723182,https://www.vivino.com/GB/en/golden-grove-shiraz-granite-belt/w/2934334
2934351,Bruny Island Reserve Sauvignon Blanc,Reserve Sauvignon Blanc,2,White Wine,Tasmania,Bruny Island,Tasmania,Australia,22,3.1,0.0,4.086667,,3.0,1.0,,https://www.vivino.com/GB/en/bruny-island-reserve-sauvignon-blanc/w/2934351
2934366,Kina Cliffs Reserve Pinot Noir,Reserve Pinot Noir,1,Red Wine,Nelson,Kina Cliffs,Nelson,New Zealand,11,3.9,0.0,3.4791667,,2.1883333,1.0,1.9208332,https://www.vivino.com/GB/en/kina-cliffs-reserve-pinot-noir/w/2934366
2934367,Dry Creek Vineyard Zinfandel Vogensen Ranch,Zinfandel Vogensen Ranch,1,Red Wine,Dry Creek Valley,Dry Creek Vineyard,Sonoma County,United States,228,4.2,14.5,1.950216,,4.508747,2.1382723,2.4441037,https://www.vivino.com/GB/en/dry-creek-vineyard-zinfandel-vogensen-ranch/w/2934367
2934383,Mittelbach Zweigelt,Zweigelt,1,Red Wine,Kremstal,Mittelbach,Kremstal,Austria,11,3.5,0.0,4.125,,3.0,1.0,3.5,https://www.vivino.com/GB/en/mittelbach-zweigelt/w/2934383
2934422,Cassini Grand Reserve Cabernet Sauvignon,Grand Reserve Cabernet Sauvignon,1,Red Wine,Okanagan Valley,Cassini,Okanagan Valley,Canada,11,3.7,0.0,3.5,,4.0,1.1818181,4.5,https://www.vivino.com/GB/en/cassini-okanagan-valley-grand-reserve-cabernet-sauvignon/w/2934422
2934461,Brangayne Chardonnay,Chardonnay,2,White Wine,Orange,Brangayne,Orange,Australia,21,3.3,0.0,2.9811113,,3.0655558,1.5,,https://www.vivino.com/GB/en/brangayne-chardonnay/w/2934461
2934478,Jean-Paul Scieur Brut Champagne,Brut Champagne,3,Sparkling,Champagne,Jean-Paul Scieur,Champagne,France,10,4.0,0.0,4.6533337,4.766667,3.66,,,https://www.vivino.com/GB/en/jean-paul-scieur-brut-champagne/w/2934478
2934481,Leon Launois Cuvée Réservée Brut Rosé Champagne,Cuvée Réservée Brut Rosé Champagne,3,Sparkling,Champagne,Leon Launois,Champagne,France,72,4.1,0.0,4.517681,4.489855,4.0826087,,,https://www.vivino.com/GB/en/leon-launois-cuvee-reservee-brut-rose-champagne/w/2934481
2934523,Clos de la Chapelle Beaune 1er Cru 'Les Teurons',Beaune 1er Cru 'Les Teurons',1,Red Wine,Beaune 1er Cru 'Les Teurons',Clos de la Chapelle,Côte de Beaune,France,54,4.2,12.9,3.345224,,2.5,1.29403,2.3094032,https://www.vivino.com/GB/en/clos-de-la-chapelle-beaune-1er-cru-les-teurons/w/2934523
2934557,Borgo Lame Carèt Langhe Rosso,Carèt Langhe Rosso,1,Red Wine,Asti,Borgo Lame,Asti,Italy,19,3.7,0.0,2.0,,4.0,1.5,3.0,https://www.vivino.com/GB/en/borgo-lame-caret-langhe-rosso/w/2934557
2934581,Domaine William Fèvre Pinot Noir Bourgogne des Cotes D'Auxerre,Pinot Noir Bourgogne des Cotes D'Auxerre,1,Red Wine,Bourgogne Côtes d'Auxerre,Domaine William Fèvre,Chablis,France,18,4.2,0.0,4.0,,2.5,1.0,2.0,https://www.vivino.com/GB/en/domaine-william-fevre-pinot-noir-bourgogne-des-cotes-d-auxerre/w/2934581
2934606,Castello di Querceto Toscana Tigre,Toscana Tigre,1,Red Wine,Toscana,Castello di Querceto,Chianti Classico,Italy,23,4.1,13.0,3.1874073,,3.3829632,2.0755556,3.374815,https://www.vivino.com/GB/en/castello-di-querceto-toscana-tigre/w/2934606
2934620,Catchpole & Co Les Dangereux Cuvée Rouge,Les Dangereux Cuvée Rouge,1,Red Wine,Overberg,Catchpole & Co,Western Cape,South Africa,159,4.0,0.0,3.6586154,,3.7741022,1.8178976,3.4775898,https://www.vivino.com/GB/en/catchpole-co-les-dangereux-cuvee-rouge/w/2934620
2934635,Strass Blaufränkisch Hochäcker,Blaufränkisch Hochäcker,1,Red Wine,Mittelburgenland,Strass,Weinland,Austria,17,3.6,0.0,4.5,,3.5,1.0,4.0,https://www.vivino.com/GB/en/strass-blaufrankisch-hochacker/w/2934635
2934647,A. Retief The Cabernets,The Cabernets,1,Red Wine,Hilltops,A. Retief,Hilltops,Australia,15,3.9,0.0,3.8818183,,4.909091,1.0636363,3.9454546,https://www.vivino.com/GB/en/a-retief-the-cabernets/w/2934647
2934661,Adega Camolas Dizem que é Tinto,Dizem que é Tinto,1,Red Wine,Península de Setúbal,Adega Camolas,Setúbal,Portugal,308,3.6,14.0,3.1814978,,3.7423189,1.8426569,3.4844441,https://www.vivino.com/GB/en/adega-camolas-dizem-que-e-tinto/w/2934661
2934674,Whistler V Viognier,V Viognier,2,White Wine,Sonoma Coast,Whistler,Sonoma County,United States,11,4.4,13.1,1.875,,3.5,2.97,,https://www.vivino.com/GB/en/us-whistler-v-viognier/w/2934674
2934675,Tenuta Saiano Rubicone Rosso,Rubicone Rosso,1,Red Wine,Rubicone,Tenuta Saiano,Emilia-Romagna,Italy,72,3.5,0.0,2.5056605,,3.4090564,2.2060378,2.9667923,https://www.vivino.com/GB/en/tenuta-saiano-rubicone-rosso/w/2934675
2934712,Abane Fior D' Aranico Colli Euganei Dolce,Fior D' Aranico Colli Euganei Dolce,1,Red Wine,Veneto,Abane,Colli Euganei Fior d'Arancio,Italy,22,3.5,0.0,1.9288889,,4.0,1.7933333,2.8622222,https://www.vivino.com/GB/en/abane-fior-d-aranico-colli-euganei-dolce/w/2934712
2934721,Redgate W.W. Ullinger Reserve Chardonnay,W.W. Ullinger Reserve Chardonnay,2,White Wine,Margaret River,Redgate,South West Australia,Australia,19,4.2,0.0,3.4411764,,3.3044116,1.3632352,,https://www.vivino.com/GB/en/redgate-w-w-ullinger-reserve-chardonnay/w/2934721
2934754,Kapara Cellars Cabernet Sauvignon,Cabernet Sauvignon,1,Red Wine,Napa Valley,Kapara Cellars,Napa Valley,United States,11,3.8,13.6,3.007647,,5.0,1.7841176,3.3435295,https://www.vivino.com/GB/en/kapara-cellars-cabernet-sauvignon/w/2934754
2934765,Cracroft Chase Single Vineyard Grey Pearl Pinot Gris,Single Vineyard Grey Pearl Pinot Gris,2,White Wine,Canterbury,Cracroft Chase,South Island,New Zealand,10,3.6,0.0,2.8150003,,3.0,1.5795455,,https://www.vivino.com/GB/en/cracroft-chase-single-vineyard-grey-pearl-pinot-gris/w/2934765
2934771,Cucao Reserva Carmenère (CA),Reserva Carmenère (CA),1,Red Wine,Colchagua Valley,Cucao,Rapel Valley,Chile,22,3.9,0.0,3.0714285,,4.5,1.0,2.4464285,https://www.vivino.com/GB/en/cucao-ca-reserva-carmenere/w/2934771
2934834,L’Arco Pietrus Rosso Veronese,Pietrus Rosso Veronese,1,Red Wine,Rosso Veronese,L’Arco,Valpolicella,Italy,109,4.4,0.0,2.4496596,,4.001617,3.0028083,2.8529787,https://www.vivino.com/GB/en/l-arco-pietrus-rosso-veronese/w/2934834
2934835,Clos L'Asentiu Essència del Priorat,Essència del Priorat,1,Red Wine,Priorat,Clos L'Asentiu,Priorat,Spain,74,4.0,0.0,3.5743587,,4.7323074,1.8328204,3.2694871,https://www.vivino.com/GB/en/clos-l-assentiu-essencia-del-priorat-clos-fasentid-red-wine-v-s0tbw/w/2934835
2934893,Rui Roboredo Madeira Beira Interior Tinto,Beira Interior Tinto,1,Red Wine,Beira Interior,Rui Roboredo Madeira,Douro,Portugal,539,4.3,0.0,3.1525047,,4.7555885,1.2774765,3.9693642,https://www.vivino.com/GB/en/rui-roboredo-madeira-beira-interior-tinto/w/2934893
