year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2018,165723036,6278984,14,3.9
2016,157671122,6278984,41,3.9
2014,156896294,6278986,23,3.6
2016,156896314,6278992,12,3.7
2014,156915271,6278992,11,3.5
2018,158567759,6278998,23,4.3
2017,158567761,6278998,49,4.3
2015,157410965,6278998,10,3.9
2016,156896339,6279000,90,3.3
2016,156925078,6279010,95,3.8
2017,157416289,6279024,21,3.7
2017,157222796,6279027,35,3.5
2017,160352438,6279028,22,3.7
2016,156896486,6279028,11,3.5
2015,156905730,6279035,67,3.4
2012,157903809,6279035,15,3.7
2017,160817900,6279068,13,4.0
2016,159625330,6279068,56,4.1
2015,156896632,6279068,76,4.0
2018,159043510,6279072,40,3.9
2017,158393771,6279072,78,4.0
2016,158686575,6279072,33,4.0
2014,156896637,6279072,43,3.4
2018,161091151,6279088,16,3.6
2016,156896718,6279088,164,3.6
2018,160721186,6279158,71,4.2
2017,159647602,6279158,40,4.1
2015,157153819,6279158,11,4.2
2014,157495244,6279158,54,3.8
2018,159980961,6279310,65,3.7
2017,157370776,6279310,233,3.7
2016,157003762,6279310,19,3.6
2017,157248715,6279358,10,3.0
2017,162014709,6279366,15,4.2
2016,158313642,6279366,71,4.2
2015,156923686,6279366,145,4.3
2010,158412016,6279366,10,4.3
2018,159823440,6279445,12,3.8
2017,156948718,6279445,15,3.7
2016,156972204,6279445,24,3.9
2016,156901474,6280126,30,3.4
2016,156906835,6280195,51,3.8
2015,156901719,6280195,30,3.7
2018,164756662,6280210,12,4.8
2016,156901773,6280210,91,4.2
2018,160683468,6280212,16,4.1
2016,156901833,6280230,11,3.8
2017,158698475,6280235,13,3.0
2015,156901844,6280235,26,3.5
2018,161014702,6280277,13,3.7
2016,157529817,6280277,10,4.3
2019,159394553,6280296,331,3.8
2018,157736065,6280296,256,3.6
2017,156913173,6280296,589,3.6
2016,156999951,6280296,57,3.8
2015,157002344,6280296,48,3.9
2016,158105516,6280316,54,2.5
2018,161934825,6280318,76,3.9
2017,159643190,6280318,59,3.9
2016,156902122,6280318,16,3.7
2018,157309673,6280319,18,4.4
2017,158808112,6280319,126,4.1
2016,157576218,6280319,54,4.4
2015,157058398,6280319,54,4.1
2016,156902167,6280333,490,3.7
2018,159331831,6280383,12,3.5
2017,156902298,6280383,70,3.3
2019,164326146,6280388,41,3.9
2018,162265534,6280388,34,3.7
2017,158907784,6280388,56,3.8
2016,159715521,6280397,13,3.7
2014,156902343,6280397,22,3.8
2017,160275390,6280402,12,4.2
2016,157237159,6280402,16,4.3
2017,158464843,6280412,42,4.0
2016,156902379,6280412,32,4.3
2014,156902430,6280430,29,3.3
2018,164126337,6280443,19,4.3
2016,156902486,6280443,14,4.3
2019,161245864,6280444,11,3.5
2018,159893866,6280444,36,3.6
2017,156980548,6280444,31,3.0
2016,156963696,6280444,14,3.4
2016,157589664,6280445,10,4.2
2015,156902493,6280445,13,4.5
2016,159921356,6280471,10,4.1
2015,158052204,6280471,122,4.1
2014,157015023,6280471,168,4.2
2013,156902592,6280471,20,3.7
2016,156902618,6280479,12,3.4
2018,159015214,6280486,20,3.8
2017,156902641,6280486,34,3.7
2017,158819779,6280495,35,3.8
2016,157002328,6280495,14,3.8
2016,156902687,6280499,17,3.6
2020,166695162,6280520,66,3.6
2019,163838496,6280520,63,3.8
2018,160470962,6280520,38,3.7
2016,156902740,6280520,26,3.6
2016,157708533,6280544,24,4.0
2016,156931761,6280567,10,4.4
2019,160658580,6280602,88,3.6
2018,160804617,6280602,62,3.4
2017,160017070,6280602,65,3.5
2016,158395163,6280602,10,3.2
2015,157080044,6280602,23,2.9
2018,157044340,6280612,93,4.0
2017,157044332,6280612,216,3.8
2016,156906260,6280612,119,3.9
2015,156913364,6280612,42,3.7
2019,162946324,6280650,10,3.4
2017,157628155,6280650,22,4.1
2018,156993207,6280661,12,3.3
2016,156993212,6280661,15,3.4
2011,156933143,6280694,161,4.5
2006,157002061,6280694,56,4.6
2019,160725823,6280712,28,3.9
2018,157194339,6280712,38,4.0
2017,158979791,6280715,18,3.6
2016,157948015,6280715,21,3.3
2019,159591736,6280725,33,3.9
2018,158372826,6280725,37,3.8
2017,157733644,6280725,49,3.7
2016,156905199,6280725,299,3.9
1981,160201776,6280725,19,4.0
2016,157685914,6280743,14,3.9
2015,157493707,6280743,60,3.7
2017,156983768,6280774,137,3.5
2013,166616883,6280843,14,4.0
2008,157187717,6280843,15,4.1
2012,156984884,6280860,19,3.6
2015,156958876,6280873,15,3.8
2013,158109213,6280873,11,4.2
2012,157519150,6280873,22,4.2
2015,157913289,6280955,10,4.3
2014,158442258,6280955,60,4.4
2013,156904588,6280955,37,4.2
2016,156904680,6280973,48,4.1
2017,157657848,6280975,11,4.0
2017,157846926,6280984,16,3.3
2016,156904718,6280984,18,3.8
2018,157647842,6281940,112,3.7
2017,156909323,6281940,264,3.8
2015,156909613,6282014,10,4.4
2019,160781147,6282063,11,4.2
2016,156909773,6282063,18,4.1
2018,160392948,6282144,35,3.5
2017,157545819,6282144,96,3.7
2016,156938511,6282144,144,3.5
2015,156910056,6282144,65,3.2
2018,163557843,6282185,14,4.0
2017,159690104,6282185,19,4.2
2016,157317761,6282185,27,4.0
2016,156910180,6282192,59,3.6
2018,163162381,6282217,21,3.8
2017,159123074,6282217,40,3.7
2016,158479474,6282217,11,3.2
2015,157259834,6282217,12,3.5
2019,161736872,6282238,81,3.7
2018,161433653,6282238,38,3.6
2018,163007174,6282251,10,4.1
2017,158138513,6282251,23,4.2
2016,156992142,6282251,18,3.8
2016,160103787,6282252,60,4.4
2015,156959258,6282252,12,4.8
2016,156910402,6282273,18,3.6
2016,156910451,6282292,16,3.6
2019,162752988,6282301,73,3.4
2018,159539914,6282301,97,3.5
2017,156910476,6282301,51,3.2
2017,160153104,6282324,13,3.6
1975,157328424,6282326,11,4.4
2018,158493258,6282331,19,3.5
2016,157496253,6282341,11,3.9
2015,157094972,6282341,13,3.8
2016,156910618,6282343,21,3.7
2016,157238367,6282351,13,4.1
2015,156929796,6282351,49,4.0
2018,161709924,6282357,10,4.0
2017,156910668,6282361,35,3.6
2017,163586109,6282363,11,3.9
2015,156960282,6282366,26,3.7
2017,157940703,6282447,12,3.5
2013,156911069,6282477,21,4.3
2016,156911105,6282489,10,3.2
2016,156911126,6282495,49,3.9
2019,164110685,6282514,14,4.0
2018,160849220,6282514,10,4.2
2017,157265675,6282514,14,3.7
2016,158444642,6282532,34,3.5
2014,156911233,6282532,23,3.8
2019,161046394,6282540,12,3.0
2018,160317338,6282540,14,2.8
2017,157045256,6282540,13,3.3
2017,160035422,6282583,17,3.5
2016,157010763,6282583,110,3.8
2015,156955133,6282583,11,4.0
2015,156911432,6282597,12,4.0
2018,160577393,6282603,50,3.9
2017,159157628,6282603,25,3.8
2016,156931775,6282603,47,3.6
2019,165374910,6282609,10,3.9
2017,156962156,6282609,85,3.4
2018,160914930,6282632,61,3.8
2017,156976692,6282632,145,3.8
2016,156911538,6282632,582,4.0
2017,160495842,6282641,10,3.5
2016,156911522,6282641,40,3.8
2015,156911940,6282733,33,3.3
2018,165750358,6282739,10,4.1
2017,160095413,6282739,35,4.2
2016,158402661,6282739,32,3.8
2015,156970731,6282739,21,3.9
2014,156991493,6282739,13,4.0
2019,160885490,6282784,22,4.1
2018,158956648,6282784,26,4.1
2017,159221710,6282784,23,3.8
2016,156912111,6282784,21,3.8
2018,158573369,6282834,13,4.2
2016,156934990,6282841,16,3.7
2010,158053088,6282849,10,4.4
2018,157234089,6282871,49,3.6
2016,156928105,6282871,37,3.4
2015,158691367,6282885,30,4.5
2014,156949085,6282885,59,4.5
2015,157135793,6282905,42,4.1
2014,156915686,6282905,57,4.0
2016,156912566,6282922,17,3.5
2008,164335923,6282944,18,4.4
2007,158351878,6282944,18,4.3
2018,160596375,6282969,20,3.5
2017,157767941,6282969,18,3.4
2017,156912757,6282982,22,3.3
2017,159336288,6282983,21,4.2
2016,160834733,6283045,14,4.6
2015,157136608,6283045,15,4.3
2017,159463513,6283305,10,3.8
2015,157355719,6283305,31,4.0
1990,156914585,6283349,13,3.9
2020,166478644,6284284,20,3.9
2019,162100210,6284284,133,4.0
2018,159975385,6284284,49,4.1
2017,156918685,6284284,35,4.0
2018,161556396,6284310,15,3.2
2019,164437932,6284327,141,3.8
2018,162022314,6284327,23,3.6
2017,160757026,6284327,71,3.5
2015,156918849,6284327,44,3.8
2018,163747333,6284332,29,3.8
2014,156938240,6284332,42,3.9
2019,160866737,6284355,189,3.8
2018,158629729,6284355,102,3.8
2017,156928856,6284355,59,3.8
2016,156918937,6284355,14,4.2
2019,165144967,6284363,16,3.8
2018,159785578,6284363,45,3.4
2017,157702747,6284363,21,3.4
2016,156918957,6284363,77,3.6
2015,157287530,6284363,19,3.6
2017,160011339,6284369,19,3.9
2016,156918973,6284369,17,3.6
2018,158971531,6284381,62,3.5
2017,158621300,6284381,62,3.8
2016,156919489,6284399,19,3.1
2016,159724944,6284410,25,4.0
2016,157119729,6284419,13,4.0
2016,160584821,6284443,24,3.4
2015,156919199,6284443,15,3.7
2018,156927605,6284469,13,3.7
2016,156919273,6284469,70,3.6
2018,159616416,6284473,20,4.2
2017,156995714,6284473,15,3.7
2017,159925924,6284496,25,3.6
2016,157740670,6284496,22,4.0
2015,156919337,6284496,17,3.9
2018,158908137,6284526,19,3.3
2017,156919424,6284526,13,3.7
2014,156919442,6284533,18,3.8
2019,162394958,6284593,11,3.3
2018,159770852,6284593,149,3.2
2017,156937080,6284593,35,3.5
2018,160717744,6284601,18,3.4
2017,156919652,6284601,46,3.6
2019,163548850,6284667,12,3.7
2016,156919873,6284667,24,4.0
2015,157202305,6284668,24,3.8
2010,156936290,6284676,10,3.5
2018,160544562,6284737,47,4.0
2017,156989992,6284737,19,4.0
2016,157010088,6284737,17,4.0
2017,163137760,6284748,35,4.1
2015,160905852,6284748,22,4.0
2014,156920154,6284748,142,4.0
2018,157230012,6284754,87,3.6
2017,156920169,6284754,67,3.3
2019,159489245,6284758,18,3.8
2018,158472563,6284758,169,4.0
2017,156968838,6284758,257,4.0
2016,156920348,6284758,336,3.9
2015,156939483,6284758,30,4.0
2019,164096936,6284775,93,3.5
2018,160476381,6284775,97,3.4
2017,156920258,6284775,35,3.3
2018,156959003,6284791,192,3.6
2016,156958999,6284791,676,3.4
2017,157176460,6284793,21,3.9
2017,159503908,6284809,10,4.3
2016,157010202,6284809,22,4.3
2014,157013486,6284813,77,3.9
2016,157613527,6284815,36,2.9
2018,165890952,6284816,13,3.3
2017,156941127,6284836,22,3.5
2016,156914648,6284876,84,3.0
2020,166444367,6284898,10,3.5
2019,161866084,6284898,16,3.4
2016,157070419,6284898,33,3.5
2018,160726432,6284909,20,3.8
2017,157867880,6284944,13,3.7
2015,158494708,6285060,61,3.7
2018,160530830,6285097,13,2.8
2017,164367158,6285122,16,3.6
2016,157202840,6285122,55,3.6
2015,157663452,6285127,10,4.5
2014,157158564,6285127,62,4.2
2013,157140332,6285127,139,4.3
2016,156975214,6285191,56,3.9
2017,158601267,6285212,10,3.2
2016,158582410,6285212,18,3.2
2016,156924611,6285214,23,3.7
2015,156922506,6285214,158,3.8
2014,156925883,6285214,40,3.5
2012,156939612,6285214,23,4.2
2011,156930300,6285214,17,3.6
2018,161841578,6285219,38,3.6
2017,157483057,6285219,46,3.3
2016,156924392,6285219,32,3.4
2017,157013282,6285232,50,3.6
2019,160868227,6285255,37,3.7
2018,158383095,6285255,59,3.6
2017,157003759,6285255,19,3.8
2018,160170138,6285306,64,4.1
2017,156959988,6285306,49,4.1
2017,161054469,6285317,10,3.6
2016,157238821,6285317,36,3.7
2015,157023195,6285317,16,3.5
2017,157228817,6285318,10,3.7
2017,157343187,6285351,51,3.5
2018,157225843,6285391,39,3.0
2016,156922485,6285391,95,3.0
2018,159137750,6285403,12,3.7
2017,158398475,6285403,156,3.8
2016,156922416,6285403,70,3.8
2017,159003947,6285438,15,3.5
2016,157418520,6285438,35,3.6
2017,160763606,6285525,11,4.2
2013,158845547,6287107,191,4.2
2018,161408165,6287187,12,4.0
2016,159874938,6287187,11,3.9
2015,156939934,6287187,98,4.1
2020,163510493,6287279,239,3.8
2019,162346960,6287279,30,3.6
2018,159134085,6287279,491,3.8
2017,156943216,6287279,263,3.7
2018,158787640,6287286,52,3.0
2017,157348667,6287286,58,3.4
2016,157096450,6287286,109,3.2
2015,157172416,6287286,157,3.3
2019,161906652,6287299,80,3.3
2018,160903255,6287299,37,3.8
2018,162535880,6287306,54,3.7
2017,158910783,6287306,31,3.5
2017,159123899,6287340,16,3.6
2016,156931011,6287340,21,3.6
2016,156931101,6287366,19,3.6
2014,157925895,6287375,21,4.0
2018,160588059,6287376,13,3.5
2016,156954841,6287376,21,3.6
2015,156993590,6287376,53,3.7
2018,158530325,6287384,96,3.7
2017,157012600,6287384,37,3.7
2016,157179720,6287384,21,3.5
2015,156954889,6287384,41,3.7
2015,156963815,6287394,11,4.0
2014,156931171,6287394,11,4.0
2016,156942911,6287398,32,3.8
2015,156954854,6287398,231,3.5
2014,156942914,6287398,88,3.9
2018,158110513,6287403,13,4.1
2017,156957671,6287403,35,3.6
2016,156942147,6287403,83,3.6
2015,156942791,6287403,57,3.7
2017,156934796,6287416,292,3.6
2017,156938295,6287431,47,3.8
2018,157296707,6287516,26,3.7
2017,157034240,6287516,20,3.7
2016,156944965,6287516,15,3.6
2018,159058682,6287520,165,3.8
2017,156935862,6287520,79,3.7
2015,157371286,6287579,11,4.0
2014,156931616,6287579,27,4.4
2016,156970153,6287616,12,3.0
2017,160292844,6287621,31,3.6
2016,157113049,6287621,28,4.0
2015,156938344,6287621,19,4.1
2017,159025167,6287629,20,3.6
2016,156931744,6287629,20,3.0
2013,156931751,6287632,334,3.8
2019,160427749,6287654,10,3.1
2017,157824732,6287654,362,3.2
2020,166048002,6287697,48,3.7
2017,156929255,6287697,107,3.6
2016,156931967,6287698,136,3.5
2019,163450261,6287737,10,3.5
2018,158123142,6287737,87,3.8
2017,157820980,6287737,60,3.6
2018,161153223,6287763,18,3.7
2017,157535135,6287858,39,3.5
2016,156932525,6287858,185,3.5
2016,158443965,6287863,32,4.1
2015,156932541,6287863,68,4.0
2014,157076254,6287863,10,4.1
2018,164128522,6287868,28,3.9
2017,160057052,6287868,12,4.0
2016,156938930,6287868,44,3.9
2015,157041284,6287868,13,4.0
2016,156932654,6287900,18,4.2
2017,161125392,6287977,11,4.0
2016,160495918,6288040,13,4.3
2016,157692189,6288044,19,4.1
2015,156933182,6288044,19,4.2
2019,160835973,6288073,43,3.7
2018,158122440,6288073,98,3.3
2017,156933283,6288073,105,3.3
2016,157120780,6288099,31,4.1
2019,159912592,6288141,60,4.0
2018,157421007,6288141,460,4.0
2017,157089866,6288141,413,3.7
2016,156936993,6288141,214,3.7
2015,156936981,6288141,144,3.9
2014,156951108,6288141,50,3.5
2013,156955167,6288141,21,4.0
2020,165353418,6288156,21,4.0
2019,162702541,6288156,146,3.9
2018,158573409,6288156,151,3.5
2017,156951676,6288156,106,3.8
2016,156952561,6288156,10,3.6
2015,157020845,6288156,16,3.7
2016,156941171,6288176,33,3.8
2017,161354999,6288192,17,3.7
2016,156933797,6288192,24,3.9
2014,157007851,6288200,15,4.1
2011,161576646,6288214,10,4.1
2016,160872341,6288234,19,4.3
2015,159564400,6288234,46,4.2
2014,157006436,6288234,90,4.3
2017,156935476,6288253,82,3.8
2019,159484530,6288364,61,3.4
2018,161103541,6288380,23,2.7
2017,156997588,6288380,14,2.4
2017,156934416,6288397,13,3.2
2019,162000570,6288399,41,3.8
2017,156934516,6288399,26,4.1
2019,159723683,6288411,141,3.7
2018,159723678,6288411,245,3.8
2017,156994537,6288411,169,3.9
2016,157268877,6288505,13,3.2
2016,158558055,6288528,32,3.5
2015,156935032,6288528,35,4.1
2018,159727755,6288725,99,3.7
2017,158871760,6288725,60,3.4
2016,156964133,6288751,11,2.9
2017,157085700,6288802,42,3.7
2016,157134386,6288802,33,4.1
2015,156972984,6288802,43,4.0
2018,159644598,6288968,12,3.5
2016,156983595,6288968,17,4.1
2017,158153906,6290696,64,3.9
2016,158597529,6290696,98,4.0
2015,156963083,6290696,143,3.8
2014,157081301,6290696,30,4.0
2018,159742124,6290813,12,3.0
2017,156944893,6290813,21,3.5
2018,161828532,6290838,13,3.6
2017,157225651,6290838,14,3.6
2018,163410575,6290886,20,3.6
2016,159464780,6290886,19,3.8
2015,156983312,6290886,33,3.9
2019,163827309,6290899,61,3.6
2018,160178074,6290899,83,3.5
2016,156945130,6290899,48,3.8
2019,164085738,6290924,13,4.4
2018,160594259,6290924,78,3.7
2017,157548948,6290924,92,3.8
2016,157005163,6290924,355,3.8
2015,157107758,6290924,109,3.6
2014,156999669,6290924,32,4.1
2013,156952379,6290924,20,3.6
2018,161305405,6290968,124,3.6
2016,156987870,6290968,39,3.4
2018,157381097,6291018,23,3.7
2017,157381093,6291018,41,3.7
2016,157125982,6291018,73,3.8
2015,156977601,6291018,38,3.6
2013,156989652,6291018,12,3.5
2018,163627870,6291029,10,4.5
2017,159710975,6291029,14,4.3
2016,156956045,6291029,21,4.5
2015,156978374,6291034,493,3.6
2015,156948784,6291042,30,3.9
2014,157000672,6291042,42,3.9
2013,156948841,6291042,20,4.1
2012,156945605,6291042,11,3.8
2010,156945604,6291042,12,4.1
2018,158695000,6291046,19,4.2
2017,157001115,6291046,61,4.2
2018,160444509,6291097,14,3.8
2017,156945788,6291097,18,3.7
2013,157226487,6291135,12,3.3
2019,160457434,6291147,196,3.7
2018,159585993,6291147,155,3.7
2017,156983572,6291147,65,3.5
2018,158613279,6291387,283,3.9
2017,157883182,6291387,58,3.5
2018,161153934,6291682,10,3.5
2014,157132783,6291682,203,3.5
2014,156948789,6291807,10,3.6
2017,156949135,6291862,50,3.5
2017,156998432,6292318,18,3.3
2017,160295786,6292343,13,3.2
2016,156951501,6292343,21,3.3
2019,163324218,6292452,14,4.2
2018,159644131,6292452,32,4.0
2005,157043376,6292452,32,4.0
1991,157043383,6292452,31,4.6
2017,161266062,6294382,23,4.1
2015,157033603,6294382,32,4.0
2015,156993554,6294575,40,4.1
2017,158068192,6294601,20,4.6
2016,157689022,6294601,15,3.8
2016,156985469,6294608,15,4.1
2011,156989431,6294636,15,3.7
2014,157915723,6294723,62,4.3
2016,157077362,6294725,38,3.8
2015,160826475,6294725,30,3.7
2014,156966367,6294725,31,3.8
2016,157791213,6294792,13,4.3
2015,157791188,6294792,63,4.6
2013,157800856,6294792,11,3.8
2018,159425570,6294793,33,3.4
2015,156961285,6294793,29,3.6
2017,157910667,6294835,54,3.4
2016,156961399,6294835,47,4.0
2018,162182077,6294877,64,4.0
2017,159103357,6294877,137,3.9
2016,157185237,6294877,15,3.8
2017,157981764,6294890,22,4.0
2016,157726123,6294890,38,3.6
2015,157242123,6294890,49,3.9
2016,156961691,6294959,24,3.6
2015,157842490,6294976,28,4.3
2014,157028320,6294976,50,4.4
2013,156961735,6294976,31,3.8
2018,157075571,6295099,10,3.9
2016,157075573,6295099,23,4.2
2014,156979811,6295099,19,3.9
2016,156962213,6295133,11,3.9
2012,156962369,6295185,16,4.4
2017,156962501,6295225,18,3.9
2017,158589347,6295226,17,3.9
2017,156962532,6295234,57,3.7
2017,158925135,6295250,37,3.8
2015,156962602,6295250,75,4.2
2017,158202669,6295273,28,4.6
2016,159493391,6295273,13,4.4
2016,156962687,6295275,10,3.8
2018,161023979,6295315,11,3.8
2017,156962867,6295315,58,3.8
2016,157475050,6295315,17,3.4
2015,157464836,6295315,26,3.4
2018,158969846,6295327,251,3.9
2017,159647023,6295327,639,3.8
2016,156990208,6295327,878,4.0
2015,157033105,6295327,224,3.8
2014,158687240,6295327,79,3.8
2010,159318852,6295327,12,4.0
2018,159703432,6295369,84,3.5
2017,158297015,6295369,24,3.4
2016,157877252,6295369,117,3.6
2015,156963000,6295369,39,3.8
2013,156955968,6295507,28,4.0
2016,156963520,6295521,17,3.2
2016,156963654,6295557,11,3.3
2017,157445087,6295584,33,4.1
2016,157140594,6295584,29,4.1
2012,157231865,6295635,64,3.9
2016,157790326,6295647,12,3.8
2017,156968972,6295737,33,3.9
2017,159607852,6295760,20,3.6
2016,157607079,6295760,14,4.0
2015,157658578,6295760,15,3.6
2017,158367937,6295789,43,3.7
2019,160595133,6295810,54,3.6
2018,159670088,6295810,75,3.6
2017,156988960,6295810,28,3.3
2015,157243001,6295826,17,3.8
2018,161267712,6295836,11,3.8
2017,164167430,6295850,22,4.0
2016,159718430,6295850,53,3.8
2015,158984596,6295850,33,3.8
2014,156964735,6295850,75,4.1
2017,157948742,6295897,14,4.3
2016,158208844,6295897,11,4.3
2015,157153882,6295897,13,4.0
2019,164843843,6295910,26,4.1
2018,158172267,6295910,66,3.8
