year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2016,161098321,7424814,19,4.1
2016,161100569,7424919,29,4.0
2017,161560604,7424946,26,3.2
2017,161098907,7424972,22,3.9
2018,161099134,7425028,38,3.7
2017,161274263,7425028,16,3.8
2019,161852939,7426083,18,3.3
2018,161282047,7426087,21,3.9
2019,161118121,7426155,142,3.3
2017,161103443,7426155,167,3.5
1996,161563802,7426199,31,4.3
2017,161102570,7426205,16,3.1
2017,162356576,7426206,19,4.3
2016,161103550,7426206,13,4.7
2019,161342659,7426224,105,3.8
2018,161103587,7426224,150,4.0
2012,161315288,7426224,22,3.8
2020,163033907,7426250,238,3.7
2019,161167154,7426250,1192,3.7
2018,161103642,7426250,885,3.6
2017,161113228,7426250,11,3.9
2019,163749832,7426265,10,3.6
2018,161147167,7426265,32,4.0
2014,161103673,7426266,12,3.5
2017,161103694,7426279,26,3.8
2015,161231871,7426293,165,3.8
2015,161103721,7426295,10,3.6
2015,161497541,7426317,14,3.5
2016,161099746,7426321,13,4.1
2017,161736800,7426328,228,3.8
2016,161103786,7426328,165,3.8
2015,161214505,7426362,26,3.9
2013,162000479,7426362,22,4.4
2011,161169425,7426362,15,4.1
2017,161103871,7426371,35,3.9
2020,162900359,7426394,13,3.5
2016,161103955,7426413,26,3.7
2019,162608775,7426426,12,3.8
2018,161287826,7426426,27,3.8
2017,161118251,7426426,62,3.7
2016,161103983,7426426,26,3.6
2014,161104023,7426443,99,3.6
2018,161146342,7426450,12,3.8
2018,161104047,7426454,13,3.9
2018,161104063,7426461,13,3.5
2016,161582374,7426472,19,3.7
2015,161104094,7426472,88,4.1
2016,161366440,7426494,48,3.5
2015,161104169,7426494,28,4.1
2019,161231035,7426515,13,3.5
2018,161104210,7426515,44,3.5
2014,161310579,7426622,13,4.6
2013,164676740,7426622,36,4.3
2012,161110324,7426622,40,4.1
2017,161105518,7426628,19,3.9
2016,161218088,7426696,85,4.3
2015,161104745,7426699,125,4.3
2017,161104804,7426719,129,4.0
2019,162152533,7426739,20,4.3
2019,161310754,7426743,22,4.1
2019,161462991,7426745,10,3.8
2018,161669259,7426745,25,3.7
2017,161135792,7426745,12,4.2
2018,161262169,7426795,12,4.1
2017,161126585,7426795,35,3.8
2019,163180376,7426798,29,3.7
2018,161264889,7426798,14,3.4
2017,161573459,7426798,26,3.8
2018,161105194,7426830,19,3.6
2020,165546954,7426846,11,3.6
2019,162436826,7426846,23,3.3
2018,162216214,7426846,55,3.1
2017,162194712,7426846,60,2.7
2015,161518512,7426848,11,3.9
2018,161136057,7426853,33,3.0
2017,161105279,7426853,68,2.9
2017,161105567,7426940,37,3.0
2017,162108327,7427012,11,4.7
2016,161116645,7427012,17,4.4
2015,161105871,7427012,16,4.7
2018,161872782,7427044,13,4.0
2017,161389719,7427044,20,4.1
2014,161106152,7427085,30,3.6
2013,161745278,7427130,16,4.6
2012,161211334,7427130,19,4.3
2011,161106339,7427130,31,4.7
2016,161136100,7427155,29,4.2
2013,161137747,7427155,14,4.2
2012,161128251,7427155,22,3.3
2010,161145804,7427155,10,4.4
2018,161106593,7427183,18,4.1
2019,163814840,7427213,39,3.9
2018,161129826,7427213,93,3.8
2018,161106857,7427236,17,3.7
2016,161187638,7427285,10,3.4
2015,161243155,7427285,24,4.3
2014,161206768,7427285,17,3.6
