year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2017,158442461,6723563,13,4.0
2015,159185111,6723573,28,3.8
2013,158475841,6723573,163,3.8
2012,158444224,6723573,26,3.7
2015,159098734,6723591,65,3.8
2017,159831174,6723597,21,3.9
2017,158981935,6723622,24,4.4
2016,158444367,6723622,14,4.6
2017,163551914,6723643,17,4.0
2016,158444414,6723643,14,4.2
2018,160387360,6723645,169,3.9
2017,158645147,6723645,310,3.9
2016,158444426,6723645,357,4.0
2010,158447378,6723645,153,3.8
2019,161870801,6723702,70,3.5
2018,158566796,6723702,228,3.5
2017,158444599,6723702,132,3.6
2015,158444634,6723715,19,3.6
2019,164205369,6723721,10,3.6
2004,158444857,6723728,36,4.0
2013,158445426,6723729,11,4.2
2016,158452925,6723731,15,3.5
2018,162064712,6723769,42,3.5
2015,158607021,6723769,16,4.0
2014,159171251,6723769,33,3.5
2018,158577738,6723771,20,3.9
2017,159826483,6723771,31,3.8
2016,158444787,6723771,36,3.7
2015,158470726,6723771,39,3.9
2018,165602893,6723789,64,4.1
2020,163767828,6723815,400,4.3
2019,160597312,6723815,949,4.2
2018,159442070,6723815,1296,4.1
2017,158444945,6723815,497,4.2
2010,159999790,6723815,11,4.1
2016,158922785,6723832,32,4.1
2019,161822814,6724049,39,4.0
2017,158445807,6724049,95,3.7
2016,158446136,6724134,16,3.0
2017,158446255,6724163,3092,3.5
2016,158480788,6724163,27,3.5
2015,158475772,6724163,10,3.6
2019,163242557,6724322,26,3.8
2018,161419985,6724322,44,3.7
2017,158446683,6724322,54,3.8
2016,158484103,6724322,14,4.1
2015,158473575,6724322,23,4.0
2018,161020571,6725376,19,4.1
2017,158450517,6725376,27,4.2
2017,158450682,6725423,173,3.5
2016,158450726,6725440,56,3.7
2016,158465556,6725444,35,4.8
2014,160834388,6725481,12,3.6
2013,158515629,6725481,34,4.1
2013,158481883,6725484,79,4.1
2018,159038333,6725514,56,3.7
2017,158450910,6725514,76,3.7
2018,158969039,6725518,17,3.4
2017,158453391,6725518,234,3.3
2017,160344095,6725528,522,3.6
2016,158473060,6725528,89,3.5
2015,158643415,6725528,23,3.8
2020,164677746,6725549,64,4.0
2019,160121703,6725549,55,3.9
2018,158451023,6725549,74,3.8
2017,158528480,6725550,232,3.7
2019,163682233,6725553,17,4.4
2018,160426577,6725553,26,4.1
2018,162108873,6725572,21,3.7
2017,160824039,6725572,18,3.4
2016,158470476,6725575,27,3.7
2016,158451121,6725591,20,4.2
2015,158451146,6725600,174,4.0
2019,161667877,6725605,19,3.6
2018,158475321,6725605,63,3.5
2018,160885677,6725609,10,3.8
2016,158451166,6725609,13,3.9
2019,163405754,6725625,30,3.7
2018,160406395,6725625,40,3.5
2017,158451199,6725625,77,3.6
2015,158607146,6725625,17,3.6
2017,158473019,6725627,30,4.1
2016,158458201,6725627,33,4.0
2016,159517754,6725628,14,4.0
2015,159036125,6725628,10,4.0
2018,165053705,6725640,38,3.9
2016,158944697,6725640,26,3.8
2018,163436963,6725641,11,4.5
2017,158451236,6725641,81,4.2
2019,165711435,6725643,12,4.1
2018,161239994,6725643,44,4.4
2017,158451243,6725643,61,4.4
2017,158451268,6725652,44,3.7
2015,158451278,6725657,10,3.8
2017,158562427,6725661,45,3.1
2019,162863333,6725682,31,3.5
2018,159561372,6725682,117,3.3
2017,158451337,6725682,24,3.1
2019,163962551,6725683,13,3.9
2018,160004891,6725683,45,3.7
2017,158451340,6725683,78,3.8
2017,158451492,6725726,11,3.4
2017,158519877,6725730,25,3.7
2016,158451536,6725737,18,3.7
2018,161785956,6725788,16,4.0
2015,158455632,6725788,10,4.1
2015,158451877,6725853,18,3.3
2019,163319609,6725875,62,4.1
2018,158589677,6725875,113,4.0
2017,158451930,6725875,114,3.9
2018,162054456,6725887,41,3.9
2017,158451963,6725887,28,3.9
2018,159413739,6725917,55,3.9
2017,158452049,6725917,66,3.8
2019,164431112,6725940,58,3.7
2018,160949972,6725940,59,3.5
2017,158455545,6725940,64,3.7
2016,158452118,6725940,21,3.3
2013,158452150,6725949,23,4.1
2017,159063038,6725992,11,3.4
2016,158490247,6725992,58,3.3
2019,164005005,6726119,12,3.6
2018,160218947,6726119,31,3.5
2017,158452700,6726119,20,3.5
2018,160433703,6726226,17,3.5
2017,158453019,6726226,12,3.4
2018,159004726,6726290,47,4.0
2014,158456177,6726290,100,4.0
2018,160142693,6726651,15,4.0
2017,158463117,6726651,42,4.3
2017,158696225,6726661,14,3.5
2020,163212657,6726700,57,3.1
2019,161113998,6726700,162,3.4
2018,158763032,6726700,154,3.5
2017,158454578,6726700,27,3.4
2018,160742878,6728659,595,3.6
2017,158461509,6728659,341,3.8
2016,158461589,6728694,145,3.9
2015,158656901,6728755,23,4.0
2016,158461753,6728766,33,3.5
2018,160084022,6728778,34,4.0
1986,158708913,6728778,12,4.5
2019,161545347,6728794,42,3.6
2018,158496910,6728794,244,3.5
2017,158497030,6728794,121,3.7
2017,158461885,6728829,50,3.9
2015,158461887,6728830,22,4.2
2019,162048083,6728848,10,3.6
2017,160287819,6728848,71,3.8
2016,158461928,6728848,17,3.6
2016,159077022,6728862,20,4.0
2017,158470698,6728869,217,3.7
2016,158466271,6728869,117,3.9
2015,158461979,6728869,689,3.8
1996,158467986,6728869,46,3.7
2016,158462007,6728882,13,3.5
2017,158462060,6728903,12,3.6
2017,158552846,6728915,173,3.6
2016,158553556,6728915,129,3.2
2019,164981835,6728921,48,3.3
2018,162280932,6728921,24,3.3
2018,160017978,6728937,203,3.9
2017,158462143,6728937,174,3.8
2015,158523247,6728937,11,3.5
2018,161317143,6728938,11,3.7
2017,158462145,6728938,16,3.8
2015,158949734,6728939,19,4.5
2012,158462155,6728940,21,4.2
2016,161571182,6728944,12,4.1
2014,158653862,6728944,15,4.5
2017,159617738,6728956,10,3.9
2016,158895417,6728956,12,4.0
2015,158462184,6728956,10,3.9
2019,160367398,6729017,147,3.8
2018,159670164,6729017,93,3.8
2016,158462351,6729017,80,3.7
2016,158462387,6729033,26,3.9
2015,158510700,6729068,15,4.1
2015,159917855,6729081,10,3.7
2016,158713073,6729095,39,3.9
2015,158617099,6729095,10,4.3
2018,158530121,6729101,57,4.3
2016,158500854,6729101,118,4.4
2018,161568636,6729130,336,4.0
2017,158462622,6729130,106,3.8
2018,160277245,6729149,17,4.1
2017,158601395,6729149,60,4.2
2016,158462674,6729149,36,4.1
2016,158462692,6729156,28,4.3
2019,166016170,6729176,127,3.8
2017,158462745,6729176,340,4.0
2005,158462806,6729202,560,4.2
2019,161730696,6729211,158,3.8
2018,160278511,6729211,110,3.6
2017,158628498,6729211,101,3.5
2016,158462834,6729211,38,3.8
2019,162517720,6729217,35,3.9
2018,159226239,6729217,70,4.1
2017,158485037,6729217,32,3.7
2016,158476370,6729217,29,3.9
2015,158499340,6729217,14,4.3
2018,158529442,6729230,51,3.3
2017,158478888,6729230,200,3.5
2017,158462886,6729236,32,3.4
2018,159028321,6729274,346,3.8
2017,158552926,6729274,411,3.5
2016,158475464,6729274,45,3.7
2015,158462980,6729274,113,3.6
2019,162433645,6729290,17,3.5
2018,158611510,6729290,88,3.4
2017,158463025,6729290,29,3.3
2016,158645872,6729338,192,3.6
2017,158544106,6729359,30,4.0
2016,158541307,6729359,41,3.7
2015,158574125,6729359,16,4.2
2014,159372314,6729359,42,3.8
2012,165651978,6729359,32,3.8
2011,163543976,6729359,24,3.8
2010,158808273,6729359,13,4.0
2018,160129024,6729387,15,3.8
2018,159863224,6729432,24,3.4
2017,158463452,6729432,10,3.7
2016,158502845,6729432,12,3.2
2019,163641626,6729461,38,3.7
2018,159908864,6729461,33,3.8
2017,158457751,6729461,16,3.4
2018,158500454,6729488,11,3.6
2017,158463649,6729488,494,3.5
2016,158480401,6729488,127,3.8
2013,158463692,6729506,13,4.0
2017,158466839,6729536,11,3.8
