year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2019,162953025,1896267,155,3.6
2018,156304812,1896267,513,3.6
2017,150887279,1896267,441,3.6
2016,132048311,1896267,943,3.5
2015,19366164,1896267,2333,3.4
2014,5541291,1896267,1851,3.4
2013,3923743,1896267,829,3.5
2012,4524404,1896267,299,3.4
2011,3277800,1896267,235,3.2
2010,3274073,1896267,99,3.3
2009,3398991,1896267,43,3.3
2008,3955974,1896267,20,3.3
2006,3804569,1896267,16,3.2
2019,161711072,1896272,39,3.5
2018,159865461,1896272,31,3.3
2017,152424387,1896272,27,3.3
2016,152334528,1896272,37,3.4
2015,60158939,1896272,55,3.1
2014,23532062,1896272,77,3.4
2013,8739203,1896272,20,3.1
2012,3501041,1896272,15,3.6
2011,3274089,1896272,15,3.0
2018,163702328,1896301,17,4.1
2017,156958341,1896301,13,4.2
2016,151781377,1896301,16,4.1
2015,70303341,1896301,34,4.2
2014,142346685,1896301,21,4.0
2013,19227025,1896301,33,4.3
2012,4617449,1896301,20,4.2
2011,3274175,1896301,14,4.4
2015,74402999,1896310,27,3.6
2016,149532938,1896315,29,3.8
2015,150659237,1896315,29,3.7
2013,13000975,1896315,84,3.9
2012,35098314,1896315,32,3.7
2011,3320915,1896315,55,3.9
2009,3274217,1896315,19,4.4
2012,4252848,1896317,11,3.4
2011,4479382,1896317,35,4.3
2013,60491753,1896320,16,4.1
2009,3316023,1896320,13,4.2
2018,156423139,1896331,93,3.5
2017,151030488,1896331,243,3.7
2016,113239015,1896331,992,3.7
2015,68958318,1896331,307,3.6
2014,4614678,1896331,391,3.6
2013,6766964,1896331,96,3.6
2012,4168363,1896331,86,3.4
2011,3540086,1896331,50,3.5
2016,159555289,1896358,14,3.4
2018,161664513,1896364,206,3.8
2017,159100321,1896364,71,3.6
2016,152192819,1896364,57,3.8
2015,149294878,1896364,228,3.9
2014,47710396,1896364,196,3.8
2013,5806420,1896364,81,3.6
2012,3274415,1896364,157,3.9
2019,165296823,1896380,10,3.9
2018,159444061,1896380,36,3.7
2017,160900440,1896380,16,3.4
2015,142088771,1896380,23,3.9
2014,144095646,1896380,16,3.7
2012,4055640,1896380,11,3.0
2010,4055641,1896380,11,3.0
2017,157826071,1896387,20,3.8
2016,149276135,1896387,37,3.6
2015,97426866,1896387,86,3.8
2014,56113253,1896387,30,3.9
2013,9064632,1896387,14,4.0
2015,23868593,1896426,17,3.3
2014,24260238,1896426,30,3.2
2013,14039697,1896426,23,3.9
2018,156927244,1896436,23,4.6
2017,151625864,1896436,216,4.6
2016,97627749,1896436,227,4.5
2015,16269943,1896436,262,4.5
2014,8349749,1896436,281,4.5
2013,10964699,1896436,383,4.5
2012,4407468,1896436,307,4.4
2011,3274649,1896436,383,4.4
2010,3274654,1896436,17,4.5
2012,10673188,1896439,14,4.6
2010,16659520,1896439,14,4.6
2009,3464814,1896439,24,4.4
2007,3404581,1896439,36,4.5
2001,3274667,1896439,15,4.1
2016,151682592,1896450,22,4.1
2018,162030471,1896469,10,4.2
2017,159014774,1896469,10,3.9
2016,152766824,1896469,22,4.1
2015,143403670,1896469,36,4.0
2014,68770432,1896469,12,4.4
2013,8992507,1896469,11,3.7
2011,3938793,1896469,38,4.1
2010,3851885,1896469,16,3.8
2009,3274781,1896469,18,4.1
2011,3274851,1896485,10,4.0
2012,3274883,1896489,10,3.8
2019,165270047,1896508,17,3.9
2016,154786336,1896508,12,3.5
2018,157032960,1896521,12,3.4
2017,152532225,1896521,12,3.4
