year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2018,160602485,7298168,18,3.9
2016,160622340,7298168,31,3.7
2015,160652878,7298168,32,3.5
2014,160639467,7298168,37,3.6
2013,161507154,7298168,31,2.9
2012,162420213,7298168,13,3.4
2010,160645594,7298168,12,3.4
2008,160713099,7298168,12,2.5
2017,160602681,7298213,67,3.6
2016,160605333,7298245,11,3.5
2018,160602895,7298282,26,3.6
2018,160623847,7298326,26,3.4
2017,160603159,7298355,15,4.4
2013,162774110,7298393,11,4.2
2012,160719838,7298393,19,4.0
2017,160650781,7298472,11,3.7
2017,160603697,7298510,27,4.2
2016,160699177,7298573,28,4.1
2018,160605891,7299102,10,4.4
2018,160606585,7299237,23,3.9
2017,160606746,7299281,30,3.8
2018,163251820,7300103,33,3.9
2014,160610042,7300122,22,4.3
2013,160789513,7300122,15,4.0
2019,160764023,7300425,446,3.9
2018,160611552,7300425,336,3.7
2017,160656121,7300425,27,3.9
2018,162067915,7300705,15,3.6
2015,160628258,7300705,29,3.8
2019,162973249,7300714,164,3.7
2018,160612188,7300714,114,3.6
2017,160612273,7300746,13,3.7
2019,164075003,7300752,214,3.8
2018,160612292,7300752,149,3.6
2016,160612298,7300755,13,4.1
2016,160612301,7300756,10,4.0
2017,160648433,7300761,11,4.2
2016,160612308,7300761,14,4.2
2016,160663900,7300785,60,3.9
2015,160612368,7300785,14,4.1
2018,160789763,7300799,12,2.8
2018,162064569,7300808,45,4.0
2017,160628619,7300808,88,3.9
2016,160612423,7300808,49,3.9
2016,160612446,7300818,33,3.9
2018,160739097,7300825,970,4.0
2017,160642978,7300825,1059,3.9
2016,160612465,7300825,426,3.8
2015,160642977,7300825,30,4.1
2014,160637533,7300825,20,4.0
2011,160632956,7300825,19,3.9
2010,160727326,7300825,46,3.5
2016,160612512,7300847,10,4.7
2017,161343143,7300850,15,4.0
2016,160612520,7300850,21,4.0
2016,160610263,7300853,14,4.0
2015,160612549,7300865,49,4.3
2019,165148352,7300872,29,3.5
2018,161144945,7300872,60,3.6
2016,160665050,7300878,50,4.0
2019,160672220,7300885,193,3.7
2018,160672217,7300885,256,3.8
2018,163365508,7300921,11,3.8
2015,160612679,7300921,11,4.1
2016,160612693,7300928,17,4.1
2019,160668727,7300938,13,3.8
2018,161626060,7300987,84,3.9
2017,160818847,7300987,121,3.7
2016,160612832,7300987,18,3.8
2014,160638038,7300987,10,4.0
2018,160948950,7300995,18,3.8
2017,161115740,7300995,17,3.5
2020,164717431,7301016,11,4.0
2017,160612915,7301023,16,3.3
2015,160613012,7301062,12,3.8
2017,160654169,7301065,21,3.5
2008,162402250,7301130,11,4.4
2018,160615484,7301167,273,3.1
2017,160613276,7301171,11,3.8
2018,164366853,7301195,10,3.8
2017,160613331,7301195,16,3.8
2017,160743811,7301288,20,4.3
2015,160814363,7301288,16,4.1
2013,161122346,7301288,11,3.9
2019,164491995,7301292,17,4.4
2018,160613561,7301292,22,4.1
2016,161207958,7301303,14,4.5
2016,160613648,7301327,21,4.0
2017,160886231,7301332,21,4.4
2016,160613666,7301332,10,4.4
2017,160613485,7301346,16,3.7
2017,160740870,7301361,19,3.4
2019,162856470,7301382,807,3.7
2018,160613802,7301382,1173,3.3
2017,160640455,7301382,65,3.5
2016,160697975,7301382,54,3.5
2007,160613817,7301387,34,4.2
2017,160708959,7301389,24,4.3
2018,160810674,7301396,23,3.8
2018,160613859,7301408,13,3.5
2017,163717116,7301412,27,4.2
2016,160684247,7301412,122,4.3
2015,160613872,7301412,46,4.2
2018,167425969,7301415,17,4.1
2017,160613882,7301415,121,4.2
2019,160814615,7301446,23,3.8
2018,160613958,7301446,28,3.5
2018,160614038,7301469,19,3.2
2017,160613980,7301483,48,3.8
2019,160881491,7301543,21,3.8
2018,160614249,7301543,34,4.0
2018,160622455,7301549,59,3.5
2019,161137676,7301573,17,2.9
2018,160644338,7301573,105,3.1
2019,165857774,7301591,31,4.0
2018,161961590,7301591,10,3.7
2011,160614456,7301618,58,3.8
2019,162240935,7301634,13,3.5
2018,161057567,7301634,26,3.3
2020,163434339,7301635,59,4.0
