id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1545625,Closson Chase South Clos Chardonnay,South Clos Chardonnay,2,White Wine,Prince Edward County,Closson Chase,Ontario,Canada,152,3.8,0.0,3.2733772,,3.2707317,1.9391183,,https://www.vivino.com/GB/en/closson-chase-south-clos-chardonnay/w/1545625
1545626,Dominio de Calles Cava Brut Nature,Cava Brut Nature,3,Sparkling,Cava,Dominio de Calles,Valencia,Spain,65,2.8,0.0,3.5,4.0,3.0,,,https://www.vivino.com/GB/en/dominio-de-calles-cava-brut-nature/w/1545626
1545627,Crapula Crianza,Crianza,1,Red Wine,Jumilla,Crapula,Jumilla,Spain,445,3.7,14.5,3.3189209,,4.1932826,2.046322,3.4782374,https://www.vivino.com/GB/en/crapula-crianza/w/1545627
1545629,Gerard Villet Savagnin Arbois,Savagnin Arbois,2,White Wine,Arbois,Gerard Villet,Jura,France,236,3.8,0.0,4.612055,,2.6412785,1.1421918,,https://www.vivino.com/GB/en/gerard-villet-arbois-cepage-savagnin/w/1545629
1545636,Tenute Rubino Oltremé Susumaniello,Oltremé Susumaniello,1,Red Wine,Salento,Tenute Rubino,Salento,Italy,3440,3.9,13.5,2.3089986,,4.423197,2.597775,2.6276467,https://www.vivino.com/GB/en/rubino-oltreme-susumaniello/w/1545636
1545641,Franschhoek Cellar Stonewalker Chenin Blanc,Stonewalker Chenin Blanc,2,White Wine,Western Cape,Franschhoek Cellar,Paarl,South Africa,84,3.7,13.5,4.458806,,2.5,1.3362687,,https://www.vivino.com/GB/en/franschhoek-cellar-stonewalker-chenin-blanc/w/1545641
1545643,Risata Pinot Grigio,Pinot Grigio,2,White Wine,Friuli Grave,Risata,Piemonte,Italy,41,3.3,13.0,2.6260607,,3.0,1.5951515,,https://www.vivino.com/GB/en/risata-pinot-grigio/w/1545643
1545646,Federici - La Baia del Sole Gladius Colli di Luni Bianco,Gladius Colli di Luni Bianco,2,White Wine,Colli di Luni,Federici - La Baia del Sole,Liguria,Italy,136,3.7,0.0,3.378,,3.6172001,2.2325335,,https://www.vivino.com/GB/en/federici-la-baia-del-sole-gladius-colli-di-luni-bianco-colli-di-luni/w/1545646
1545657,Il Divino di Baccalaro Primitivo Puglia,Primitivo Puglia,1,Red Wine,Puglia,Il Divino di Baccalaro,Puglia,Italy,65,3.6,0.0,1.9268292,,4.065366,2.7263415,1.9882928,https://www.vivino.com/GB/en/il-divino-di-baccalaro-primitivo-puglia/w/1545657
1545658,Catherine et Claude Maréchal Cuvée Antoine Bourgogne,Cuvée Antoine Bourgogne,2,White Wine,Bourgogne,Catherine et Claude Maréchal,Bourgogne,France,364,3.6,13.0,3.235373,,3.9088058,1.2104478,,https://www.vivino.com/GB/en/marechal-claude-et-catherine-cuvee-antoine-bourgogne/w/1545658
