year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2018,160694787,2574012,59,3.5
2017,154693990,2574012,63,3.6
2016,147035418,2574012,51,3.8
2015,29633188,2574012,140,3.7
2014,10999668,2574012,33,4.0
2013,9039040,2574012,74,3.8
2012,8466937,2574012,21,3.9
2011,8466952,2574012,12,3.6
2010,12299703,2574012,10,3.7
2017,158645825,2574099,22,3.2
2015,15315201,2574100,10,3.5
2013,8684746,2574100,40,3.1
2012,12610042,2574100,15,2.6
2011,8292426,2574100,61,2.8
2010,9200533,2574100,21,3.3
2017,157836276,2574118,11,3.6
2016,154539018,2574118,11,3.7
2017,156033602,2574123,26,3.9
2016,158674059,2574123,66,4.1
2015,147236158,2574123,90,4.0
2014,144788539,2574123,62,3.8
2013,27986853,2574123,28,4.0
2012,11586054,2574123,15,4.1
2018,163811338,2574128,12,3.5
2013,11720673,2574128,10,3.3
2018,160878924,2574135,14,3.5
2016,151415236,2574135,16,3.2
2015,142802354,2574135,31,3.9
2014,28061321,2574135,12,4.0
2008,21944287,2574187,12,4.1
2004,2169300,2574187,19,3.6
2018,163471032,2574197,10,3.8
2017,154781420,2574197,35,3.9
2016,154781421,2574197,51,3.9
2015,145655177,2574197,59,3.9
2014,22884627,2574197,33,3.7
2013,13074742,2574197,61,3.7
2012,17226416,2574197,51,3.9
2011,9037250,2574197,49,4.2
2010,12385303,2574197,16,3.3
2017,158686189,2574201,15,3.5
2016,155047556,2574201,11,3.6
2015,145795450,2574201,12,3.9
2014,29980900,2574201,20,3.8
2018,156922626,2574204,10,3.7
2016,144156010,2574204,207,3.7
2015,47429361,2574204,248,3.6
2014,142715901,2574204,77,3.4
2013,17232098,2574204,544,3.4
2012,9867432,2574204,93,3.3
2011,7929248,2574204,194,3.3
2018,160256571,2574218,30,3.7
2017,155809348,2574218,111,3.8
2016,156517815,2574218,106,3.7
2015,154860412,2574218,285,4.0
2014,24092712,2574218,258,3.4
2013,18824199,2574218,15,3.7
2009,7929348,2574218,22,3.5
2014,15999341,2574222,10,4.1
2013,15999370,2574222,138,3.9
2012,14987393,2574222,88,4.0
2011,9311461,2574222,65,3.9
2010,13305534,2574222,30,4.2
2017,157198974,2574252,119,3.3
2016,142940695,2574252,159,3.3
2015,93888793,2574252,241,3.0
2014,7978828,2574252,494,3.1
2013,7978838,2574252,280,3.2
2012,7978847,2574252,225,3.1
2011,7978858,2574252,128,3.0
2009,7978866,2574252,126,2.8
2012,8651929,2574263,11,4.0
2011,9198934,2574263,24,3.7
2017,157628751,2574272,25,4.1
2016,153380887,2574272,26,3.8
2015,146303960,2574272,54,4.2
2014,47314618,2574272,34,3.7
2013,32793852,2574272,130,3.9
2012,45059541,2574272,136,4.0
2011,7929902,2574272,54,3.9
2019,160083772,2574273,15,4.2
2018,156174010,2574273,35,4.3
2017,150715976,2574273,48,4.4
2016,136531052,2574273,31,4.2
2015,15428687,2574273,36,4.2
2014,13508113,2574273,30,4.3
2013,7929918,2574273,16,4.4
2014,14101237,2574294,308,4.1
2013,7985612,2574294,280,4.0
2011,8075502,2574294,246,3.9
2010,7930128,2574294,13,4.5
2009,17474274,2574294,12,4.0
2014,26042715,2574302,11,3.8
2013,10855779,2574302,17,4.0
2008,14255395,2574302,14,3.6
2018,159984972,2574315,10,3.2
2016,152478298,2574315,14,3.0
2013,11245513,2574315,26,3.5
2019,159511980,2574375,352,4.0
2018,158834615,2574375,307,3.8
2017,157105691,2574375,214,3.7
2016,144496911,2574375,328,3.9
2015,143063522,2574375,84,3.5
2014,29504406,2574375,225,3.7
2013,12696253,2574375,17,3.3
2018,161834761,2574377,52,3.7
2017,153128663,2574377,102,3.7
2016,141281224,2574377,63,3.7
2015,146787305,2574377,31,3.8
2014,41527012,2574377,18,3.6
2013,12352925,2574377,23,3.5
2012,8129635,2574377,74,3.8
2013,8585515,2574402,25,3.5
2016,155988752,2574407,12,4.3
2011,150353400,2574407,13,3.7
2018,160570445,2574416,12,3.7
2017,154826137,2574416,31,3.8
2016,150198512,2574416,14,3.5
2014,27860289,2574416,22,3.7
2016,153388318,2574419,16,3.2
2015,147170641,2574461,12,3.5
2019,161609342,2574474,17,3.6
2018,160127407,2574474,12,3.0
2017,157007471,2574474,20,3.2
2019,159502161,2574485,16,3.7
2018,157303863,2574485,195,3.8
2017,155490690,2574485,352,3.8
2016,148154748,2574485,333,3.7
2015,38236584,2574485,227,3.8
2014,90197560,2574485,300,3.8
2013,33087487,2574485,45,3.8
2012,7932817,2574485,251,3.7
2016,153183659,2574488,12,3.9
2012,9569715,2574503,40,4.0
2009,13130658,2574503,21,3.9
2008,9746466,2574503,17,4.2
2016,155764729,2574522,10,3.2
2018,156899313,2574523,17,4.2
2017,152474776,2574523,25,4.2
2016,145235300,2574523,20,3.5
2015,118031093,2574523,16,3.9
2014,20495759,2574523,28,3.7
2013,7933290,2574523,17,3.2
2012,56693284,2574525,45,2.7
2011,10288279,2574525,132,3.1
2018,157909719,2574555,10,3.8
2016,146870791,2574562,18,3.3
2015,24624050,2574562,19,3.3
2013,24624071,2574562,38,3.6
2011,10641373,2574562,110,3.4
2010,16324264,2574562,20,3.4
2009,7933927,2574562,992,3.4
2008,8228877,2574562,31,3.5
