year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2019,160154192,1131172,111,3.5
2018,156167423,1131172,663,3.5
2017,151374218,1131172,397,3.5
2016,143952131,1131172,136,3.2
2015,14656569,1131172,510,3.4
2014,4573214,1131172,269,3.3
2013,2359422,1131172,222,3.2
2012,1509516,1131172,402,3.2
2011,1479110,1131172,170,3.1
2010,1260485,1131172,99,2.9
2009,1220286,1131172,67,3.4
2008,1155566,1131172,132,2.9
2007,1229744,1131172,25,2.5
2006,1246798,1131172,15,3.4
2013,25656137,1131174,10,3.8
2012,4531980,1131174,29,3.6
2011,22546476,1131174,28,3.7
2010,2569852,1131174,45,3.4
2009,1155568,1131174,21,3.2
2017,150582315,1131175,10,4.1
2016,144570726,1131175,58,4.2
2015,144570731,1131175,146,3.8
2014,10879119,1131175,387,3.8
2013,9948309,1131175,103,3.9
2012,10879136,1131175,543,4.0
2011,2681045,1131175,337,4.0
2010,4173576,1131175,119,3.9
2008,1277159,1131175,153,3.9
2007,1443333,1131175,24,3.9
2006,1178512,1131175,49,3.4
2005,1155570,1131175,20,3.2
2004,1232507,1131175,19,4.1
2002,1359621,1131175,11,3.7
2001,1226401,1131175,11,3.6
2018,157179048,1131176,61,4.3
2017,151918310,1131176,149,3.9
2016,143433473,1131176,549,4.1
2015,39401364,1131176,573,4.0
2014,4566394,1131176,360,4.0
2013,2785459,1131176,324,4.0
2012,1788249,1131176,278,3.9
2011,1788251,1131176,243,4.0
2010,1655110,1131176,134,3.9
2009,1290553,1131176,65,3.9
2008,1238958,1131176,38,4.0
2007,1175780,1131176,69,3.8
2006,1307671,1131176,15,3.7
2005,1155571,1131176,22,3.8
2004,1155572,1131176,13,3.5
2001,1481143,1131176,19,4.1
1999,1311998,1131176,15,3.9
2018,162024214,1131178,11,3.5
2017,154174590,1131178,42,3.6
2016,150046946,1131178,36,3.2
2015,142377389,1131178,153,3.6
2014,22421777,1131178,169,3.6
2013,12606580,1131178,119,3.4
2012,6353390,1131178,124,3.3
2011,1829008,1131178,29,3.5
2010,2156220,1131178,38,3.4
2009,1990053,1131178,10,3.5
2008,1371738,1131178,26,3.5
2017,154591204,1131183,20,3.8
2016,146919911,1131183,93,3.5
2015,14804585,1131183,184,3.6
2014,24613723,1131183,101,3.8
2013,24613745,1131183,73,3.8
2012,4208366,1131183,28,3.6
2011,6883341,1131183,14,4.1
2008,1155584,1131183,11,3.9
2005,3238755,1131183,17,4.3
2004,79814833,1131183,25,3.9
2002,63566165,1131183,11,3.9
2017,154501796,1131188,32,3.5
2016,149025617,1131188,49,3.7
2015,128324748,1131188,39,3.5
2014,23686122,1131188,26,3.6
2013,9653493,1131188,25,3.8
2012,25816118,1131188,16,3.4
2010,3678061,1131188,15,3.3
2009,2811709,1131188,11,3.7
2007,1217465,1131188,11,4.0
2015,153437138,1131190,13,3.9
2010,1521576,1131190,69,3.8
2009,1312384,1131190,291,3.6
2008,1174629,1131190,432,3.7
2007,1155596,1131190,152,3.7
2006,1288037,1131190,16,3.8
2017,155163889,1131202,44,4.0
2016,133035627,1131202,16,4.3
2015,23240059,1131202,51,4.2
2014,4693561,1131202,82,4.1
2013,8965178,1131202,76,4.0
2012,9087753,1131202,29,3.8
2011,1588920,1131202,113,4.1
2010,1578439,1131202,84,4.1
2009,1424601,1131202,99,4.2
2008,1155615,1131202,109,3.9
2007,1867560,1131202,54,4.1
2006,1634345,1131202,28,4.2
2005,2285636,1131202,15,3.9
2018,160367339,1131207,12,3.5
2016,153327013,1131207,13,4.0
2015,142226416,1131207,10,3.3
2016,144987862,1131212,26,3.6
2015,142988416,1131212,79,3.9
2013,148409546,1131212,99,3.6
2012,89957655,1131212,52,3.8
2011,4679783,1131212,52,3.9
2010,4679782,1131212,47,3.7
2009,1433025,1131212,30,4.2
2008,1155627,1131212,35,3.8
2007,1228763,1131212,21,3.9
2014,13976789,1131213,25,3.8
2013,11784100,1131213,150,4.0
2012,3788865,1131213,170,4.0
2011,1466646,1131213,157,3.9
2010,1296414,1131213,78,3.9
2009,1155628,1131213,30,3.9
2007,1416809,1131215,14,3.0
2005,1226200,1131215,30,3.3
2018,156351221,1131225,104,4.3
2017,150585327,1131225,203,4.2
2016,122654195,1131225,537,4.3
2015,15530052,1131225,278,4.3
2014,4512569,1131225,195,4.0
2013,3664809,1131225,250,4.3
2012,3968817,1131225,190,4.2
2011,1552636,1131225,165,4.1
2010,1312981,1131225,158,4.1
2009,1155641,1131225,64,4.0
2006,1175447,1131225,29,4.6
2017,160471410,1131229,19,4.1
2016,152772712,1131229,31,4.1
2015,147545413,1131229,31,4.1
2014,93648245,1131229,14,3.8
2013,8944883,1131229,16,4.2
2012,14824201,1131229,20,3.8
2011,4379875,1131229,16,3.9
2016,149351274,1131233,163,3.7
2015,21127576,1131233,10,4.3
2012,2241449,1131233,25,3.9
2009,1629065,1131233,111,3.5
2008,1155649,1131233,133,3.2
2016,146753415,1131234,11,2.9
2010,1768387,1131234,11,3.0
2018,156312894,1131252,20,3.5
2017,152504582,1131252,21,3.3
2016,141888984,1131252,22,3.1
2015,27113037,1131252,45,3.3
2014,16908561,1131252,24,3.6
2013,3559458,1131252,94,3.3
2012,1792532,1131252,84,3.3
2011,1443125,1131252,106,3.1
