year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2019,160995045,1202432,80,3.7
2018,158495753,1202432,69,3.5
2017,155680902,1202432,137,3.6
2016,146672347,1202432,85,3.3
2015,21171654,1202432,77,3.3
2014,21336415,1202432,63,3.2
2013,6670550,1202432,13,3.7
2011,3275941,1202433,28,3.9
2008,1282174,1202433,18,3.6
2013,149393436,1202435,22,4.3
2012,19946475,1202435,35,4.2
2010,11625743,1202435,35,4.2
2016,155112674,1202443,17,4.0
2016,87457948,1202446,20,4.0
2015,14395927,1202446,11,3.8
2014,5918256,1202446,65,3.8
2013,3205354,1202446,13,3.6
2012,1760244,1202446,34,3.4
2011,2001066,1202446,87,3.6
2009,2516079,1202446,77,3.7
2008,1282194,1202446,117,3.6
2019,163307451,1202449,87,4.0
2018,156763443,1202449,189,3.9
2017,152366423,1202449,180,3.8
2016,146122684,1202449,204,3.9
2015,52960143,1202449,181,3.8
2014,5890368,1202449,124,3.9
2013,3805635,1202449,100,3.8
2012,2409085,1202449,109,3.7
2011,1404902,1202449,63,4.0
2010,1760101,1202449,14,3.8
2009,1483934,1202449,18,4.3
2015,86461608,1202457,43,3.8
2014,60982459,1202457,38,4.0
2013,22226102,1202457,206,3.7
2012,32887945,1202457,214,3.7
2011,9429646,1202457,128,3.7
2010,4533774,1202457,140,3.8
2009,2176826,1202457,153,3.5
2008,1377819,1202457,64,3.6
2007,1282212,1202457,42,3.1
2005,1534433,1202457,20,3.9
2015,141221581,1202465,30,3.3
2014,26490235,1202465,53,3.5
2013,7483778,1202465,25,3.3
2012,2631898,1202465,36,3.3
2011,1394941,1202465,10,3.8
2014,71295271,1202469,20,3.6
2012,2416444,1202469,11,3.1
2008,1282233,1202469,22,4.1
2016,146086765,1202470,26,3.5
2015,143875888,1202470,16,4.0
2013,5486051,1202470,17,3.7
2012,2399514,1202470,32,3.9
2011,1548711,1202470,41,3.9
2016,155737898,1202471,24,4.1
2018,160060949,1202472,23,4.3
2017,156343769,1202472,27,4.2
2016,154357574,1202472,66,4.2
2015,72766259,1202472,23,4.2
2014,34640502,1202472,21,4.5
2013,17981851,1202472,25,3.8
2012,3188192,1202472,16,3.6
2011,2101137,1202472,22,4.2
2010,1969329,1202472,13,4.4
2015,148608196,1202473,49,3.3
2014,63885067,1202473,69,3.6
2013,4440822,1202473,33,3.0
2012,2230703,1202473,10,3.5
2011,1519128,1202473,30,3.8
2009,1510677,1202473,36,3.5
2007,1729263,1202473,11,3.0
2018,163899820,1202474,36,4.5
2017,155620601,1202474,65,4.3
2016,154230200,1202474,79,4.2
2015,154225479,1202474,33,4.3
2014,152042863,1202474,32,4.1
2012,2982707,1202474,11,3.9
2009,1420077,1202474,11,3.7
2018,157838094,1202475,11,3.5
2015,58214276,1202475,10,3.5
2014,14761934,1202475,11,4.2
2012,3593044,1202475,10,3.1
2011,1467327,1202475,15,3.3
2017,152712508,1202479,75,2.7
2008,1282259,1202479,489,2.6
2019,165314300,1202482,10,3.2
2018,159354783,1202482,38,3.1
2017,156537432,1202482,25,3.2
2016,153174309,1202482,33,3.6
2015,142336376,1202482,13,3.2
2014,18776047,1202482,14,3.3
2013,9845259,1202482,17,3.4
2012,3342484,1202482,14,3.4
2010,1437230,1202482,15,3.0
2012,4602215,1202490,13,4.0
2011,2014803,1202490,22,3.3
2018,156751732,1202492,128,4.2
2016,148347677,1202492,598,4.1
2015,28815286,1202492,259,4.1
2014,10465022,1202492,306,3.9
2013,5312361,1202492,204,3.8
2012,7660588,1202492,375,3.9
2011,2145348,1202492,170,3.8
2010,2217475,1202492,306,3.7
2009,1350576,1202492,156,3.7
2008,1356655,1202492,41,4.0
2007,2030559,1202492,28,3.5
2006,1411180,1202492,47,3.9
2005,1500129,1202492,55,3.8
2004,2778396,1202492,33,3.7
2003,1282282,1202492,28,4.1
2002,2578892,1202492,47,4.1
2001,3074345,1202492,26,4.1
2000,3569724,1202492,35,4.4
1999,4579693,1202492,16,4.3
2006,1334850,1202494,34,4.5
2005,1282289,1202494,14,3.9
2012,16748421,1202496,32,4.1
2011,4236479,1202497,10,4.3
2009,1407962,1202497,26,4.1
2018,160084470,1202498,12,4.2
2017,154860307,1202498,11,4.0
2016,150203481,1202498,97,4.1
2015,61475909,1202498,128,4.2
2014,3956074,1202498,167,3.9
2013,8971975,1202498,54,4.0
2012,3197154,1202498,35,4.0
2011,2344290,1202498,26,4.1
2009,1312060,1202498,23,3.9
2008,1282302,1202498,25,4.2
2006,1479197,1202498,12,4.0
2014,15306740,1202499,14,3.1
2013,3966732,1202499,14,2.7
2012,2264253,1202499,10,3.2
2013,9467335,1202500,19,3.9
2009,1963529,1202504,13,4.1
2007,1282314,1202504,14,3.2
2006,13967440,1202506,16,3.3
2000,11557106,1202506,58,3.3
1995,21224687,1202506,84,3.3
2014,34134207,1202507,27,3.2
2017,153136178,1202508,26,3.9
2016,93127028,1202508,32,4.0
2015,19003370,1202508,70,3.8
2014,5110792,1202508,68,4.0
2013,6038090,1202508,109,3.9
2012,2792439,1202508,42,3.9
2011,4316319,1202508,36,4.1
2010,1714255,1202508,23,3.7
2009,2401129,1202508,24,4.2
2008,1282319,1202508,75,3.8
2007,2839463,1202508,33,3.8
2009,1423254,1202509,10,4.2
2008,1282321,1202509,17,3.0
2017,151402333,1202513,20,3.8
2015,19546525,1202513,134,4.1
2014,14867007,1202513,93,3.6
2013,2147927,1202513,15,3.7
2012,3596898,1202513,144,3.7
2010,2476641,1202513,124,3.7
2009,1384692,1202513,47,3.6
2007,1282330,1202513,53,3.7
2014,151822047,1202516,23,3.4
2012,2196913,1202516,23,3.4
2011,2196912,1202516,21,4.0
2004,2196904,1202516,13,3.9
2012,3025874,1202517,10,3.8
2007,2430408,1202517,11,4.0
2013,45177744,1202521,24,4.2
2011,17938869,1202521,16,4.3
2010,12812993,1202521,11,3.6
2008,1808887,1202521,14,3.9
2019,161615011,1202524,13,3.5
2018,159957130,1202524,49,3.2
2017,156924510,1202524,22,3.4
2016,146231244,1202524,78,3.5
2015,30259249,1202524,74,3.5
2014,20193161,1202524,101,3.3
2013,5390441,1202524,33,3.6
2012,2968036,1202524,20,3.7
2011,1519489,1202524,16,3.8
2017,151338279,1202526,22,3.7
2016,105309710,1202526,59,3.8
2015,69415595,1202526,93,4.0
2014,6732115,1202526,26,3.9
2011,3003982,1202526,16,3.6
2010,6457091,1202526,90,4.0
2008,1282388,1202526,18,3.1
2019,159447884,1202527,170,3.4
2018,156455953,1202527,297,3.5
2017,152771724,1202527,211,3.3
2016,143496321,1202527,233,3.1
2015,20712165,1202527,251,3.0
2014,12908260,1202527,69,3.1
2013,2710067,1202527,181,2.7
2012,1592176,1202527,65,2.8
2011,1391581,1202527,152,2.7
2010,1592157,1202527,10,2.2
2016,156969463,1202529,11,3.6
2015,151818251,1202529,18,3.5
2013,8615472,1202531,17,4.2
2013,10975945,1202533,18,3.2
2012,90171650,1202534,30,3.0
2010,25682105,1202534,18,3.4
2009,4377775,1202534,33,3.4
2007,2691597,1202534,109,3.0
2005,4453467,1202534,43,3.2
2004,1410168,1202534,14,3.1
2010,3043525,1202547,19,3.9
2007,3406640,1202547,56,3.4
2006,4014471,1202547,17,4.2
2018,160794429,1202548,15,3.4
2016,153081474,1202548,33,4.0
2015,146147358,1202548,24,3.7
2014,20263801,1202548,64,3.4
2013,10381407,1202548,52,3.1
2012,3439822,1202548,36,3.0
2010,1485167,1202548,10,3.5
2013,20376400,1202550,18,3.9
2012,4108056,1202550,26,4.0
2011,3841896,1202550,29,4.0
2019,160978834,1202551,127,3.6
2018,159626154,1202551,163,3.6
2017,152241970,1202551,131,3.6
2016,108414302,1202551,199,3.5
2015,15751619,1202551,185,3.5
2014,4592856,1202551,194,3.3
2013,4262685,1202551,326,3.4
2012,2406219,1202551,239,3.4
2011,1837972,1202551,284,3.5
2010,1747745,1202551,197,3.4
2009,1282432,1202551,144,3.4
2008,2185463,1202551,18,3.1
2015,46650442,1202552,34,4.0
2012,8930530,1202552,27,3.6
2011,13662221,1202552,13,3.3
2017,153013586,1202554,45,3.8
2016,142218853,1202554,272,4.1
2015,56599926,1202554,131,3.8
2014,26868764,1202554,198,4.0
2013,4579249,1202554,53,3.8
2012,4182223,1202554,70,3.7
2010,1832114,1202554,108,3.9
2009,1334516,1202554,13,3.5
2016,147480324,1202556,64,4.1
2015,145134712,1202556,127,4.0
2014,27217343,1202556,137,4.1
2013,4693321,1202556,14,3.1
2012,21305641,1202556,91,4.0
2011,4534000,1202556,64,3.9
2010,2069385,1202556,207,4.1
2009,1707887,1202556,56,4.0
2008,1382409,1202556,52,4.0
2007,1895063,1202556,20,3.8
2006,1473291,1202556,131,4.0
2005,2355901,1202556,31,4.2
2004,1282440,1202556,43,4.0
2001,3442383,1202556,21,4.1
2000,1961512,1202556,82,4.1
1999,4102476,1202556,13,3.7
2012,2757330,1202560,11,4.0
2008,1282444,1202560,14,3.9
2017,156383582,1202561,22,3.7
2015,156935826,1202561,55,3.7
2014,145972728,1202561,39,3.2
2013,148697278,1202561,11,3.0
2017,157696850,1202563,40,3.7
2016,152357255,1202563,68,3.6
2015,71968355,1202563,95,3.7
2014,4670958,1202563,18,3.4
2012,10065634,1202563,19,3.4
2011,4519604,1202563,22,3.3
2010,1796742,1202563,16,3.5
2009,2164838,1202563,15,3.2
2008,1520819,1202563,11,3.3
2016,153142296,1202564,39,3.8
2015,150636107,1202564,58,3.5
2014,84414995,1202564,125,3.5
2013,8516926,1202564,61,3.5
2012,5093363,1202564,20,3.7
2011,2630191,1202564,21,3.1
2010,1441780,1202564,39,3.7
2009,1282451,1202564,24,3.6
2018,156900753,1202570,21,4.3
2017,151066531,1202570,49,4.2
2016,149395837,1202570,57,4.0
2015,14795916,1202570,53,3.9
2014,9526534,1202570,76,3.9
2013,3805113,1202570,147,4.1
2012,3497903,1202570,366,4.1
2011,2400642,1202570,226,4.0
2010,1520424,1202570,301,4.2
2009,1292881,1202570,154,4.1
2008,1869597,1202570,13,3.6
2007,1552141,1202570,100,4.1
2006,1282461,1202570,65,4.0
2005,1310819,1202570,54,4.1
2004,1593693,1202570,25,4.2
2003,1390561,1202570,40,4.3
2001,1505884,1202570,40,4.2
2000,3294447,1202570,15,4.2
2016,147678923,1202573,21,2.7
2014,142358365,1202573,44,3.5
2012,4547302,1202573,12,3.2
2011,7496856,1202573,14,2.8
2010,1526219,1202573,19,3.2
2018,157995957,1202580,33,3.8
2016,152559560,1202580,33,4.0
2014,144030462,1202580,11,3.9
2013,21119789,1202580,10,4.0
2012,9777416,1202580,10,4.2
2009,1662489,1202580,12,3.8
2008,1282475,1202581,26,4.1
2018,158904514,1202587,38,3.6
2017,155352939,1202587,49,3.5
2016,152298210,1202587,16,3.2
2015,143636554,1202587,140,3.4
2014,57747382,1202587,112,3.5
2013,10412985,1202587,96,3.3
2012,3418848,1202587,57,3.1
2011,1818036,1202587,10,3.0
2008,1282481,1202587,14,3.3
2011,147750076,1202588,13,3.5
2010,4522169,1202588,10,3.8
2009,5054128,1202588,11,3.8
2008,1282482,1202588,17,3.9
2007,4713912,1202593,32,4.4
2015,27794914,1202595,268,4.1
2014,16732008,1202595,83,4.2
2013,5085694,1202595,358,4.0
2012,3536737,1202595,303,4.1
2011,3826260,1202595,271,4.1
2010,4371397,1202595,202,4.1
2009,3553084,1202595,180,3.8
2008,1568738,1202595,96,3.9
2007,1395764,1202595,73,4.1
2006,1512278,1202595,45,4.1
2005,1282597,1202595,42,4.1
2004,1282489,1202595,17,4.1
2003,8775397,1202595,16,4.3
2002,2174019,1202595,15,4.1
2001,2312788,1202595,25,4.0
1997,1794448,1202595,10,4.7
2016,152363015,1202601,140,3.6
2015,141593796,1202601,24,3.7
2014,61199445,1202601,41,3.5
2013,12647628,1202601,14,3.3
2012,4254918,1202601,13,3.2
2009,1419496,1202601,32,3.3
2016,145521778,1202603,79,4.0
2015,59083594,1202603,100,4.0
2014,22399662,1202603,73,3.8
2013,24173592,1202603,96,3.9
2012,99440843,1202603,97,3.7
2011,2589602,1202603,60,3.5
2010,4313029,1202603,53,3.5
2009,1476444,1202603,42,3.6
2008,1282501,1202603,44,4.0
2007,2526103,1202603,20,3.3
2006,1318212,1202603,12,3.8
2005,1539601,1202603,23,3.0
2018,158446908,1202610,16,3.6
2016,154719566,1202610,61,3.5
2015,153212601,1202610,83,4.1
2014,142452333,1202610,85,3.8
2013,2121578,1202610,40,3.8
2011,2680750,1202610,78,4.1
2010,2866676,1202610,30,3.6
2009,2058167,1202610,17,3.5
2007,1282510,1202610,10,3.4
2006,2996944,1202610,12,3.1
2019,159455675,1202611,40,3.1
2018,158077192,1202611,103,3.3
2017,157690704,1202611,14,3.4
2016,147202532,1202611,55,3.3
2015,152888821,1202611,66,3.3
2014,29135280,1202611,104,3.2
2013,8809819,1202611,36,3.1
2012,3196318,1202611,63,3.1
2011,1749635,1202611,63,3.1
2010,1282512,1202611,37,3.2
2014,147954565,1202616,10,3.7
2013,2714869,1202616,69,4.0
2012,1332993,1202616,148,4.2
2011,1323948,1202616,164,4.2
2010,1333027,1202616,122,4.2
2009,1366697,1202616,112,4.1
2008,1292993,1202616,77,4.3
2007,1286756,1202616,116,3.8
2006,1282517,1202616,39,4.1
2005,1290422,1202616,23,3.5
2004,1290330,1202616,23,3.8
2017,152980299,1202617,13,3.8
2016,142085569,1202617,72,3.7
2015,30447347,1202617,154,3.8
2014,10547155,1202617,162,3.3
2013,3256980,1202617,269,3.5
2012,2144616,1202617,196,3.5
2011,1725910,1202617,156,3.5
2010,1692083,1202617,89,3.3
2009,1539635,1202617,30,3.3
2008,1282518,1202617,45,3.5
2007,47127220,1202617,34,4.3
2005,31032836,1202617,14,3.7
2015,148638385,1202619,28,4.2
2013,27173683,1202619,59,3.9
2012,6083669,1202619,54,4.0
2011,81002839,1202619,35,3.7
2010,6083664,1202619,43,4.3
2009,1951554,1202619,21,4.0
2008,1282521,1202619,30,3.7
2005,2215726,1202619,26,3.8
2003,1366630,1202619,15,4.1
2008,1282522,1202620,61,3.4
2004,104183036,1202620,22,3.7
2010,2116063,1202622,10,3.4
2012,3618647,1202625,97,4.1
2011,3210450,1202625,13,4.1
2010,3017036,1202625,967,3.8
2009,1806771,1202625,86,3.6
2008,1356834,1202625,50,3.9
2007,1282527,1202625,21,3.6
2015,145366242,1202627,75,3.1
2014,63958442,1202627,176,3.5
2013,4583266,1202627,106,3.4
2012,7272341,1202627,87,3.1
2011,4063998,1202627,89,3.0
2009,1729510,1202627,81,2.9
2008,1282529,1202627,28,3.3
2019,159393988,1202628,464,3.8
2018,156742604,1202628,242,3.6
2017,154444686,1202628,365,3.5
2016,134927950,1202628,262,3.6
2015,132737760,1202628,514,3.5
2014,21121942,1202628,129,4.0
2013,8318737,1202628,52,3.5
2012,2956138,1202628,217,3.6
2011,1807061,1202628,59,3.7
2010,1297253,1202628,70,3.3
2009,1282530,1202628,39,3.3
2016,144282709,1202635,53,3.1
2015,145038261,1202635,92,3.2
2014,24234066,1202635,59,2.5
2013,5454977,1202635,102,3.1
2012,3479476,1202635,53,2.9
2011,1778169,1202635,110,3.1
2010,1282537,1202635,139,3.1
2009,1808331,1202635,56,3.5
2007,1734124,1202635,64,3.5
2008,1282538,1202636,27,3.8
2005,2424334,1202636,65,3.9
2004,2000988,1202636,10,3.6
