id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
7090966,Valle Frio Reserva Cabernet Sauvignon,Reserva Cabernet Sauvignon,1,Red Wine,Maule Valley,Valle Frio,Maule Valley,Chile,10,3.6,0.0,2.921739,,4.4869566,1.1173913,3.578261,https://www.vivino.com/GB/en/valle-frio-reserva-cabernet-sauvignon/w/7090966
7090992,L'Acino Le Temps des Fleurs Blanco,Le Temps des Fleurs Blanco,2,White Wine,Calabria,L'Acino,Calabria,Italy,28,3.8,13.0,2.5677779,,3.8266666,1.0,,https://www.vivino.com/GB/en/l-acino-le-temps-des-fleurs-blanco/w/7090992
7091087,Alto Bello Primitivo,Primitivo,1,Red Wine,Puglia,Alto Bello,Puglia,Italy,194,3.7,0.0,2.2131867,,3.7271426,3.3234615,2.2013736,https://www.vivino.com/GB/en/alto-bello-primitivo/w/7091087
7091169,The American Redwood Bourbon Barrels Zinfandel,Bourbon Barrels Zinfandel,1,Red Wine,Lodi,The American Redwood,Lodi,United States,254,3.6,0.0,1.8289418,,4.588201,2.5638094,2.3236508,https://www.vivino.com/GB/en/the-american-redwood-bourbon-barrels-zinfandel/w/7091169
7092016,Monte da Ravasqueira Colete Velho Premium Tinto,Colete Velho Premium Tinto,1,Red Wine,Tejo,Monte da Ravasqueira,Alentejo,Portugal,1648,3.8,0.0,2.9649382,,3.4367967,2.2596605,2.9305089,https://www.vivino.com/GB/en/monte-da-ravasqueira-colete-velho-premium-tinto/w/7092016
7092079,Chacabuco Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Mendoza,Chacabuco,Mendoza,Argentina,16,3.0,0.0,3.9013252,,2.893735,1.4326507,,https://www.vivino.com/GB/en/chacabuco-sauvignon-blanc/w/7092079
7092092,Conn Creek AVA Series Cabernet Sauvignon,AVA Series Cabernet Sauvignon,1,Red Wine,Diamond Mountain District,Conn Creek,St. Helena,United States,110,4.5,0.0,3.2548454,,4.558763,1.6157733,3.3850513,https://www.vivino.com/GB/en/conn-creek-winery-ava-series-cabernet-sauvignon-diamond-mountain/w/7092092
7092111,Naciente Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Maule Valley,Naciente,Maule Valley,Chile,14,3.5,13.0,4.025,,3.1068752,1.0,,https://www.vivino.com/GB/en/naciente-sauvignon-blanc/w/7092111
7092114,Becker Chardonnay,Chardonnay,2,White Wine,Hunter Valley,Becker,Hunter Valley,Australia,32,4.3,12.7,3.0264,,3.853,1.722,,https://www.vivino.com/GB/en/becker-chardonnay/w/7092114
7092127,Kahler Cellars Proprietary Blend,Proprietary Blend,1,Red Wine,Howell Mountain,Kahler Cellars,Napa Valley,United States,163,4.0,0.0,3.5902128,,4.6055536,2.236468,3.1245532,https://www.vivino.com/GB/en/kahler-cellars-proprietary-blend/w/7092127
7092141,Fabregas Familia Puro Syrah,Familia Puro Syrah,1,Red Wine,Somontano,Fabregas,Murcia,Spain,80,4.0,0.0,3.2772465,,3.9062319,1.721884,3.8268118,https://www.vivino.com/GB/en/fabregas-familia-puro-syrah/w/7092141
7092173,Turners Crossing The Crossing Shiraz,The Crossing Shiraz,1,Red Wine,Central Victoria,Turners Crossing,Central Victoria,Australia,11,4.2,0.0,3.0,,4.571429,1.6099999,3.5,https://www.vivino.com/GB/en/turners-crossing-the-crossing-shiraz/w/7092173
7092245,Il Poderone Morellino di Scansano,Morellino di Scansano,1,Red Wine,Morellino di Scansano,Il Poderone,Toscana,Italy,233,3.3,0.0,3.3336987,,3.0073972,1.4792602,3.208712,https://www.vivino.com/GB/en/il-poderone-morellino-di-scansano/w/7092245
7092246,Domaine Passy le Clou Petit Chablis,Petit Chablis,2,White Wine,Petit Chablis,Domaine Passy le Clou,Chablis,France,110,3.9,12.5,4.1605716,,2.6670206,1.0518367,,https://www.vivino.com/GB/en/domaine-passy-le-clou-petit-chablis/w/7092246
7092251,Cascina Desderi Etichetta Blu,Etichetta Blu,1,Red Wine,Piemonte,Cascina Desderi,Piemonte,Italy,24,4.1,0.0,2.722857,,3.7777777,1.5,3.0,https://www.vivino.com/GB/en/cascina-desderi-etichetta-blu/w/7092251
7092329,La Campagne Alicante Bouschet,Alicante Bouschet,1,Red Wine,Languedoc-Roussillon,La Campagne,Languedoc-Roussillon,France,56,3.8,0.0,3.7182977,,3.644681,1.5221276,3.4593616,https://www.vivino.com/GB/en/la-campagne-alicante-bouschet-languedoc-roussillon/w/7092329
7092392,Mother Rock Brutal! Chenin Blanc,Brutal! Chenin Blanc,2,White Wine,Swartland,Mother Rock,Swartland,South Africa,309,4.0,12.0,4.3647733,,2.4186761,1.4641116,,https://www.vivino.com/GB/en/mother-rock-brutal-chenin-blanc/w/7092392
7092427,Luca Malbec Altos de Mendoza,Malbec Altos de Mendoza,1,Red Wine,Mendoza,Luca,Mendoza,Argentina,34,4.4,13.5,2.4727724,,4.048614,1.4993069,2.2218812,https://www.vivino.com/GB/en/luca-malbec-altos-de-mendoza/w/7092427
7092450,Chappellet Grower Collection Apple Lane Vineyard Three Blocks Pinot Noir,Grower Collection Apple Lane Vineyard Three Blocks Pinot Noir,1,Red Wine,Russian River Valley,Chappellet,St. Helena,United States,63,4.3,0.0,3.668295,,3.2264056,1.5964055,1.907834,https://www.vivino.com/GB/en/chappellet-winery-grower-collection-apple-lane-vineyard-three-blocks-pinot-noir/w/7092450
7092475,Kia Kaha Sauvignon Blanc,Sauvignon Blanc,2,White Wine,Marlborough,Kia Kaha,Marlborough,New Zealand,56,4.0,0.0,4.3840003,,2.5910769,1.4209231,,https://www.vivino.com/GB/en/kia-kaha-sauvignon-blanc/w/7092475
7092482,Woodlands Clémentine Eloise Cabernet Sauvignon,Clémentine Eloise Cabernet Sauvignon,1,Red Wine,Margaret River,Woodlands,Margaret River,Australia,34,4.4,13.5,3.3228571,,3.9860003,1.0840001,3.7680001,https://www.vivino.com/GB/en/woodlands-clementine-eloise-cabernet-sauvignon/w/7092482
7092515,La Jota Restricted Yverdon Vineyard Cabernet Sauvignon,Restricted Yverdon Vineyard Cabernet Sauvignon,1,Red Wine,Spring Mountain District,La Jota,Howell Mountain,United States,42,4.5,13.5,3.5911891,,4.635242,1.2006168,3.6717184,https://www.vivino.com/GB/en/la-jota-restricted-yverdon-vineyard-cabernet-sauvignon/w/7092515
7092523,Bernard Tornay Brut Champagne Grand Cru 'Bouzy',Brut Champagne Grand Cru 'Bouzy',3,Sparkling,Champagne Grand Cru 'Bouzy',Bernard Tornay,Champagne,France,14,3.7,0.0,3.7214084,3.7214084,3.5302818,,,https://www.vivino.com/GB/en/bernard-tornay-brut-champagne-grand-cru-bouzy/w/7092523
7092524,Gómez Pujanza Tradición Crianza,Tradición Crianza,1,Red Wine,Vino de España,Gómez Pujanza,Vino de España,Spain,25,3.5,13.0,2.6360714,,4.2228575,1.15,3.889643,https://www.vivino.com/GB/en/gomez-pujanza-tradicion-crianza/w/7092524
7092571,Alpasión Old School,Old School,1,Red Wine,Uco Valley,Alpasión,Tunuyán,Argentina,42,4.4,0.0,2.7671816,,3.890727,2.7851365,1.8551817,https://www.vivino.com/GB/en/alpasion-old-school/w/7092571
7092599,Intruso Verdejo,Verdejo,2,White Wine,Rueda,Intruso,Jumilla,Spain,127,3.6,13.5,3.1608825,,2.2611763,1.8664706,,https://www.vivino.com/GB/en/intruso-verdejo/w/7092599
7092606,Plozza Impronta,Impronta,1,Red Wine,Valtellina,Plozza,Valtellina,Italy,13,3.7,0.0,3.8715732,,3.50809,1.8730336,3.985281,https://www.vivino.com/GB/en/plozza-impronta-valtellina/w/7092606
7092615,Nier Fine Wines Signore Federico Primitivo di Manduria,Signore Federico Primitivo di Manduria,1,Red Wine,Primitivo di Manduria,Nier Fine Wines,Slovakia,Slovakia,52,4.5,14.5,1.5,,4.0,2.7129629,2.0562963,https://www.vivino.com/GB/en/nier-fine-wines-signore-federico-primitivo-di-manduria/w/7092615
