year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2013,12176680,2055116,18,3.9
2015,78945798,2055122,10,4.0
2014,151125947,2055122,40,4.1
2013,142093099,2055122,19,3.6
2011,12553390,2055122,32,3.4
2009,10056790,2055123,16,3.9
2008,13703159,2055123,39,3.6
2019,164791364,2055148,63,4.1
2018,156574760,2055148,71,4.2
2016,150304136,2055148,73,3.9
2015,28071330,2055148,87,3.8
2014,28142159,2055148,41,3.8
2013,14677934,2055148,19,3.7
2012,3792168,2055148,19,3.2
2010,6861210,2055148,10,3.1
2018,162375898,2055151,13,3.7
2017,159194676,2055151,59,3.8
2016,154391830,2055151,20,3.8
2015,145002836,2055151,48,3.8
2014,24955476,2055151,30,4.0
2013,8251322,2055151,25,4.1
2015,19421205,2055159,20,4.6
2014,15497553,2055159,15,3.6
2019,161375402,2055175,37,3.5
2018,159016204,2055175,49,3.4
2017,156454703,2055175,38,3.6
2016,148892748,2055175,25,3.1
2015,127696875,2055175,15,3.8
2019,161039589,2055182,69,3.1
2018,156725120,2055182,105,3.1
2017,152174544,2055182,76,3.1
2016,137562159,2055182,105,3.0
2015,18051493,2055182,102,3.1
2014,20536157,2055182,32,2.9
2013,4410991,2055182,92,3.2
2012,4050655,2055182,13,3.5
2016,150207485,2055196,14,3.5
2014,20957869,2055196,78,3.8
2012,22144754,2055196,47,3.8
2010,20957880,2055196,25,3.8
2009,142434157,2055196,15,4.0
2008,11962157,2055196,12,4.2
2007,6209175,2055196,11,4.1
2011,3792333,2055219,12,3.3
2016,159260813,2055220,37,3.2
2014,85789548,2055220,49,2.5
2013,4634116,2055220,49,3.3
2011,25303561,2055221,50,4.2
2010,13811877,2055221,46,3.8
2008,3792335,2055221,59,3.5
2020,166496258,2055222,11,4.2
2019,160413307,2055222,103,4.1
2017,150294735,2055222,30,4.2
2016,96940448,2055222,19,4.4
2015,18472828,2055222,57,4.4
2014,7746415,2055222,988,4.3
2013,10087315,2055222,10,3.4
2012,8354408,2055222,28,3.3
2008,26557889,2055222,15,3.9
2012,26855512,2055235,20,3.8
2010,155440210,2055235,28,4.1
2009,153262880,2055235,12,4.0
2010,3792400,2055247,18,3.8
2010,158496349,2055248,62,4.1
2009,95757924,2055248,47,4.2
2008,148642328,2055248,42,4.1
2007,14612786,2055248,12,4.3
2006,3792401,2055248,22,4.4
2011,100849829,2055262,27,3.9
2009,74621530,2055262,114,4.2
2008,21229189,2055262,43,3.9
2007,19543050,2055262,52,4.2
2005,7719170,2055262,27,4.3
2017,159714427,2055269,12,4.4
2015,154954575,2055269,17,4.4
2014,39672928,2055269,16,4.2
2013,24599635,2055269,13,4.3
2012,11435985,2055269,20,4.3
2011,3792466,2055269,28,4.3
2010,4473104,2055269,18,4.1
2009,4043070,2055269,19,4.3
2017,152202077,2055274,65,4.2
2016,149772374,2055274,13,4.0
2015,15170979,2055274,33,4.1
2014,10959612,2055274,31,4.2
2012,3792481,2055274,23,3.7
2017,152374567,2055276,22,3.8
2016,148100671,2055276,32,4.2
2015,144200598,2055276,41,4.0
2014,6165047,2055276,18,3.9
2011,62599014,2055276,16,3.6
2010,26609661,2055276,14,4.0
2009,7852415,2055276,23,3.6
2008,3792484,2055276,11,3.8
2007,4067206,2055276,14,3.8
2013,147981673,2055283,17,4.6
2012,24114254,2055283,57,4.5
2011,7473537,2055283,14,4.4
2010,3792503,2055283,24,4.7
2019,162365707,2055294,57,3.8
2018,159536733,2055294,84,3.8
2017,152917521,2055294,32,3.3
2016,145818452,2055294,32,3.2
2015,141155686,2055294,40,3.7
2014,19826478,2055294,22,3.3
2016,154970510,2055298,68,3.7
2015,142995321,2055298,36,4.1
2014,13133984,2055298,17,3.5
2013,11251737,2055298,11,3.7
2019,162459062,2055306,22,3.5
2018,156187518,2055306,54,3.1
2017,155151966,2055306,170,3.1
2016,143852554,2055306,153,3.5
2015,17974742,2055306,117,3.1
2014,11626037,2055306,52,3.3
2013,10163222,2055306,28,3.2
2012,3792586,2055306,39,3.3
2015,143589984,2055337,18,3.7
2008,4178260,2055337,148,3.5
2007,4641637,2055337,57,3.9
2005,4279523,2055337,12,3.8
2015,23213395,2055344,59,3.7
2014,23258695,2055344,37,3.4
2011,13764998,2055347,11,4.1
2012,4673455,2055349,45,4.5
2011,3874388,2055349,44,4.3
2010,3818217,2055349,75,4.3
2009,3792685,2055349,84,4.3
2008,3808347,2055349,27,4.5
2007,3861120,2055349,16,4.4
2006,3796873,2055349,31,4.3
2016,152530550,2055361,40,3.6
2014,16002360,2055361,57,3.8
2014,151533737,2055378,13,3.5
2014,30272719,2055387,11,3.4
2013,5999554,2055387,13,3.8
2015,148078807,2055390,15,3.9
2012,3792772,2055390,33,3.8
2019,162666664,2055398,14,3.6
2018,160367482,2055398,18,3.6
2017,157359245,2055398,33,3.5
2016,146959896,2055398,16,3.6
2015,142378704,2055398,18,3.7
2014,19268053,2055398,26,3.6
2013,5547905,2055398,12,3.3
2012,4063861,2055398,10,3.9
2017,159097381,2055407,13,3.5
2015,126527633,2055407,24,3.5
2013,18627869,2055407,23,3.3
2012,3792813,2055407,14,3.3
2016,152343255,2055411,11,4.0
2015,141717345,2055411,15,3.9
2014,94651127,2055411,25,4.1
2013,21784626,2055411,14,3.9
2012,10986223,2055411,82,3.7
2011,5242388,2055411,113,3.8
2010,4392413,2055411,42,3.6
2009,3792823,2055411,39,3.8
2008,6588991,2055411,21,3.9
2007,5645694,2055411,22,4.0
2006,13749368,2055411,16,4.4
2005,7005031,2055411,17,4.4
2004,13670288,2055411,15,3.9
2016,145211826,2055415,13,3.7
2015,14870682,2055415,31,3.6
2014,20979090,2055415,25,4.0
2013,8115895,2055415,331,3.5
2012,3792832,2055415,109,3.6
2011,4568323,2055415,44,4.0
1963,11036239,2055415,13,4.1
2017,159024233,2055416,38,4.2
