year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2014,18106569,3200469,73,3.6
2012,20439036,3200489,132,3.8
2014,45570797,3200505,18,4.0
2013,18107353,3200505,77,3.5
2016,150794622,3200533,10,4.3
2019,160695676,3200536,28,3.6
2018,157331486,3200536,21,3.5
2017,153040319,3200536,12,3.6
2016,142063328,3200536,1086,3.8
2014,41816643,3200536,18,3.4
2000,148878476,3200536,232,4.0
2018,156681081,3200542,39,3.4
2017,151274152,3200542,101,3.8
2016,142942447,3200542,26,4.0
2015,29472466,3200542,265,3.7
2014,25426387,3200542,154,4.0
2013,18107943,3200542,132,3.9
2012,18108066,3200551,20,4.1
2013,18108195,3200559,24,3.5
2017,162080066,3200598,14,4.1
2014,145564902,3200598,34,4.1
2013,144284380,3200598,10,3.7
2011,18108966,3200598,19,4.0
2014,28068245,3200625,14,4.0
2012,18109560,3200625,14,4.5
2019,162359367,3200670,38,4.2
2018,160619441,3200670,389,4.2
2017,152859592,3200670,395,4.1
2016,146516653,3200670,333,4.1
2016,149773882,3200675,78,4.0
2015,67320483,3200675,47,3.9
2013,30233008,3200675,62,3.6
2018,160737466,3200681,16,3.7
2017,152907304,3200681,57,3.7
2016,147601982,3200681,129,3.7
2015,20184643,3200681,383,3.7
2014,18997290,3200681,75,3.3
2013,18348300,3200681,15,3.8
2014,97492485,3200686,10,4.1
2015,152995949,3200721,17,4.3
2012,18270878,3200721,14,4.1
2012,18111365,3200728,18,3.5
2013,18111398,3200732,72,4.1
2017,160729017,3200750,11,4.1
2015,143225239,3200750,23,4.1
2014,144821238,3200750,27,3.9
2013,20947364,3200750,19,3.9
2012,18152031,3200750,12,4.2
2011,19550384,3200750,12,4.0
2017,154677845,3200808,29,3.9
2016,148607030,3200808,114,3.8
2015,144878434,3200808,153,3.6
2013,24647308,3200808,74,3.7
2012,27325301,3200808,27,3.6
2018,161572965,3200868,17,3.5
2017,158196480,3200868,25,3.4
2015,146635909,3200868,34,3.6
2014,36780928,3200868,14,3.9
2012,18198151,3200868,12,3.2
2019,161014454,3200900,325,3.7
2018,158784606,3200900,714,3.6
2017,151744562,3200900,405,3.5
2016,116384480,3200900,731,3.6
2015,20810257,3200900,434,3.5
2014,18228516,3200900,222,3.5
2013,25712500,3200900,16,3.7
2012,20258375,3200900,12,3.6
2011,21323391,3200900,14,3.8
2010,18761167,3200900,27,3.6
2009,19051823,3200900,10,3.4
2011,151848897,3200927,470,4.1
2010,27974893,3200927,177,4.1
2009,18113839,3200927,25,4.0
2008,151236273,3200927,24,4.3
2018,161595921,3200940,68,3.8
2017,158316884,3200940,41,3.7
2016,157256343,3200940,47,3.6
2015,82460178,3200940,117,3.9
2014,22991356,3200940,36,4.2
2011,18114160,3200940,18,3.6
2018,158717057,3200972,22,3.6
2017,157537300,3200972,17,3.5
2016,154390288,3200972,20,3.4
2015,143375952,3200972,23,3.3
2013,18114593,3200972,12,4.3
2017,160283360,3200977,10,3.6
2016,156656198,3200977,56,3.8
2015,152321447,3200977,57,3.9
2014,145152106,3200977,12,3.8
2017,160857067,3201005,24,4.5
2016,147578940,3201005,45,4.3
2015,130345579,3201005,19,4.2
2014,143509240,3201005,49,4.2
2013,21261219,3201005,22,4.5
2012,18114916,3201005,27,4.3
2014,63710606,3201016,35,4.3
2011,18115148,3201016,68,3.3
2019,164205822,3201199,13,2.8
2016,153098931,3201199,24,2.7
2015,113312110,3201199,31,3.4
2015,116240931,3201205,10,3.1
2014,28332549,3201241,13,3.5
2013,18119715,3201241,11,3.6
2014,18120679,3201297,12,3.6
2018,157003786,3201315,15,3.9
2016,150263214,3201315,39,3.7
2015,22297100,3201315,68,3.6
2014,5151518,3201315,48,3.6
2013,12208081,3201315,25,3.7
2012,13498931,3201315,82,3.8
2011,18121055,3201315,65,3.6
2010,4417248,3201315,21,4.0
2018,156689473,3201375,14,3.3
2017,153418408,3201375,57,3.4
2016,147476017,3201375,48,3.6
2015,148013482,3201375,58,3.6
2013,24520487,3201375,19,3.5
2012,18122178,3201375,40,3.3
2018,161291509,3201564,19,2.8
2017,155948251,3201564,33,3.0
2016,152818237,3201564,14,2.8
2015,145864449,3201564,28,3.0
2013,18127125,3201564,56,2.8
2011,18349862,3201564,12,2.5
2009,21916075,3201564,15,3.4
2014,146641806,3201565,14,3.5
2013,35490622,3201565,13,3.8
2012,19665394,3201565,22,3.7
2019,160882146,3201671,18,3.8
2018,159751550,3201671,39,3.7
2017,156397234,3201671,55,3.9
2016,147428574,3201671,82,3.8
2015,141490054,3201671,73,3.9
2014,23044411,3201671,40,3.8
2016,156835490,3201688,18,4.0
2017,163124921,3201710,43,4.1
2016,154568826,3201710,10,3.7
2014,142702177,3201710,24,4.0
2012,19372543,3201710,11,4.0
2015,110724451,3201738,18,4.4
2014,146030297,3201738,54,4.2
2012,18130331,3201738,51,4.3
2018,157385828,3201831,50,3.5
2014,121734644,3201831,20,3.7
2013,23165827,3201831,20,3.7
2017,154716424,3201975,36,3.3
2015,32667792,3201975,32,3.5
2014,24167922,3201975,11,3.1
2016,144937119,3201976,25,4.1
2013,91701504,3201976,29,4.3
2015,150258023,3202084,31,3.9
2012,22247360,3202084,10,4.1
2019,164473509,3202160,18,4.1
2018,160061757,3202160,28,4.0
2017,156840068,3202160,19,4.2
2014,22818271,3202160,60,4.0
2013,18140578,3202160,38,3.8
2015,149759415,3202196,22,4.1
2012,18141254,3202196,62,4.0
2019,165902344,3202208,19,4.0
2018,159904683,3202208,16,4.0
2017,158643922,3202208,31,3.8
2016,148523294,3202208,45,4.0
2015,144460521,3202208,26,3.6
2014,91281742,3202208,15,3.7
2013,18482568,3202208,19,3.7
2017,152109027,3202213,132,3.9
2016,141544142,3202213,48,3.5
2015,141544129,3202213,97,3.6
2014,141438734,3202213,122,3.4
2013,25119356,3202213,20,3.1
2012,18586468,3202213,43,3.1
2019,160075364,3202221,48,3.5
2018,158636292,3202221,60,3.2
2017,157391919,3202221,37,3.6
2016,145236119,3202221,52,3.5
2015,103657243,3202221,33,3.0
2014,19722542,3202221,18,3.4
2012,18143688,3202338,10,3.7
2016,156364060,3202344,17,4.1
2015,152451674,3202344,30,4.2
