id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
8682381,Cave de Tain Nobles Rives Saint-Peray,Nobles Rives Saint-Peray,2,White Wine,Saint-Péray,Cave de Tain,Rhone Valley,France,59,3.8,0.0,3.4868572,,2.3245714,1.9988571,,https://www.vivino.com/GB/en/cave-de-tain-l-hermitage-nobles-rives-saint-peray/w/8682381
8682386,Corvezzo Organic Prosecco Demi-Sec,Organic Prosecco Demi-Sec,3,Sparkling,Prosecco,Corvezzo,Prosecco,Italy,43,3.7,9.5,3.2881355,4.0,1.9389831,,,https://www.vivino.com/GB/en/corvezzo-organic-prosecco-demi-sec/w/8682386
8682408,Hauksson Sólskin Pinot Noir,Sólskin Pinot Noir,1,Red Wine,Aargau,Hauksson,Aargau,Switzerland,60,4.0,0.0,4.428367,,1.0936733,1.0771428,2.0636733,https://www.vivino.com/GB/en/hauksson-solskin-pinot-noir/w/8682408
8682573,Château de Coulaine Sinople Chinon,Sinople Chinon,2,White Wine,Chinon,Château de Coulaine,Touraine,France,19,4.2,13.5,5.0,,2.0,1.0,,https://www.vivino.com/GB/en/coulaine-sinople-chinon/w/8682573
8682580,La Gerla Camponovo Brunello di Montalcino,Camponovo Brunello di Montalcino,1,Red Wine,Brunello di Montalcino,La Gerla,Toscana,Italy,18,3.9,15.0,2.8831325,,2.6783135,2.0551805,3.1399999,https://www.vivino.com/GB/en/la-gerla-tuscany-camponovo-brunello-di-montalcino/w/8682580
8682584,Bodega Badiola L3Z4 Viñas Viejas,L3Z4 Viñas Viejas,1,Red Wine,Rioja Alavesa,Bodega Badiola,Rioja Alavesa,Spain,10,3.8,14.0,4.0,,4.1080003,1.056,4.086364,https://www.vivino.com/GB/en/bodega-badiola-l3z4-vinas-viejas/w/8682584
8682615,The Remarkables Hidden Parcel Pinot Noir,Hidden Parcel Pinot Noir,1,Red Wine,Central Otago,The Remarkables,Central Otago,New Zealand,53,3.8,13.5,3.7003953,,2.5751412,1.5770622,2.4263844,https://www.vivino.com/GB/en/nz-remarkables-hidden-parcel-pinot-noir/w/8682615
8682722,Philippe Gamet Rive Droite Blanc de Pinot Brut Champagne,Rive Droite Blanc de Pinot Brut Champagne,3,Sparkling,Champagne,Philippe Gamet,Champagne,France,46,4.0,0.0,4.106435,4.105739,3.8711305,,,https://www.vivino.com/GB/en/philippe-gamet-rive-droite-blanc-de-pinot-brut-champagne/w/8682722
8682735,Jacob's Creek 1847 Sauvignon Blanc,1847 Sauvignon Blanc,2,White Wine,Barossa Valley,Jacob's Creek,Barossa,Australia,10,3.5,0.0,3.5346513,,3.0,2.4976745,,https://www.vivino.com/GB/en/jacob-s-creek-eighteen-fortyseven-sauvignon-blanc/w/8682735
8682886,Fonterutoli Badiòla Gran Selezione Chianti Classico,Badiòla Gran Selezione Chianti Classico,1,Red Wine,Chianti Classico,Fonterutoli,Chianti,Italy,15,4.1,13.57,3.25,,3.0,2.5,3.25,https://www.vivino.com/GB/en/fonterutoli-badiola-gran-selezione-chianti-classico/w/8682886
8682919,Josef Brigl Vigna Windegg Pinot Grigio,Vigna Windegg Pinot Grigio,2,White Wine,Südtirol - Alto Adige,Josef Brigl,Trentino,Italy,107,3.6,13.5,2.5,,3.0,1.5,,https://www.vivino.com/GB/en/josef-brigl-vigna-windegg-pinot-grigio/w/8682919
8682991,Capellana Vendimia Seleccionada Tempranillo,Vendimia Seleccionada Tempranillo,1,Red Wine,Utiel-Requena,Capellana,Valencia,Spain,84,3.7,0.0,2.6296403,,3.3407912,1.6697842,3.4182014,https://www.vivino.com/GB/en/capellana-vendimia-seleccionada-tempranillo/w/8682991
8683050,Laufener Altenberg No. 5 Edition Spätburgunder Trocken,No. 5 Edition Spätburgunder Trocken,1,Red Wine,Baden,Laufener Altenberg,Baden,Germany,12,3.8,13.5,4.528824,,1.1358824,1.0864706,2.3623528,https://www.vivino.com/GB/en/laufener-altenberg-no-5-edition-spatburgunder-trocken/w/8683050
8683124,Celaya Johan Black Label Tempranillo Premier,Johan Black Label Tempranillo Premier,1,Red Wine,Vino de España,Celaya,Castilla,Spain,37,3.5,13.0,2.7612119,,4.5,1.2424242,4.0,https://www.vivino.com/GB/en/celaya-johan-black-label-tempranillo-premier/w/8683124
8683477,Cole Cellars Chardonnay,Chardonnay,2,White Wine,California,Cole Cellars,California,United States,44,3.9,0.0,3.0777776,,4.6615686,2.182745,,https://www.vivino.com/GB/en/cole-cellars-chardonnay/w/8683477
8683492,Decoy Limited Pinot Noir,Limited Pinot Noir,1,Red Wine,Sonoma Coast,Decoy,Sonoma County,United States,313,3.9,14.5,3.2105525,,2.7721076,1.5861919,1.9972094,https://www.vivino.com/GB/en/decoy-limited-pinot-noir/w/8683492
8683711,Adega Cooperativa de Alijo Reserva,Reserva,1,Red Wine,Douro,Adega Cooperativa de Alijo,Douro,Portugal,297,3.8,0.0,2.7426143,,3.543937,2.6547086,3.086624,https://www.vivino.com/GB/en/adega-cooperativa-de-alijo-reserva/w/8683711
8683730,First Crush Vineyards Myth Red Blend,Myth Red Blend,1,Red Wine,California,First Crush Vineyards,California,United States,94,3.9,13.5,3.7371187,,4.6893225,2.020678,3.4567797,https://www.vivino.com/GB/en/first-crush-vineyards-myth-red-blend/w/8683730
8683798,Rias del Mar Albariño,Albariño,2,White Wine,Rías Baixas,Rias del Mar,Rías Baixas,Spain,60,4.2,0.0,3.7099028,,2.515728,2.0233982,,https://www.vivino.com/GB/en/rias-del-mar-albarino/w/8683798
