id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
5634072,Familia Bastida Cava Molina Canovas Brut Nature,Cava Molina Canovas Brut Nature,3,Sparkling,Cava,Familia Bastida,La Mancha,Spain,43,3.5,0.0,3.6341271,4.0,3.0,,,https://www.vivino.com/GB/en/liesch-cava-molina-canovas-brut-nature/w/5634072
5634104,Domaine Plo-Des-Vents Les Terrasses Du Domaine Carignan - Grenache,Les Terrasses Du Domaine Carignan - Grenache,1,Red Wine,Corbières,Domaine Plo-Des-Vents,Corbières,France,11,3.4,0.0,4.0,,4.0576925,1.0,4.0,https://www.vivino.com/GB/en/domaine-plo-des-vents-les-terrasses-du-domaine-carignan-grenache/w/5634104
5634177,Giorgi Gerry Scotti Mesdi,Gerry Scotti Mesdi,2,White Wine,Provincia di Pavia,Giorgi,Oltrepò Pavese,Italy,161,3.3,0.0,3.0632257,,3.1958988,2.1291244,,https://www.vivino.com/GB/en/giorgi-gerry-scotti-mesdi/w/5634177
5634178,Ghost Vines Zinfandel,Zinfandel,1,Red Wine,Lodi,Ghost Vines,Lodi,United States,427,3.6,0.0,1.6336207,,5.0,2.8414223,2.4378016,https://www.vivino.com/GB/en/ghost-vines-zinfandel/w/5634178
5634189,Laurent Miquel Vendanges Nocturnes Cabernet - Syrah,Vendanges Nocturnes Cabernet - Syrah,1,Red Wine,Languedoc-Roussillon,Laurent Miquel,Languedoc-Roussillon,France,28,3.3,0.0,4.0,,3.8666666,1.4444444,3.3333333,https://www.vivino.com/GB/en/laurent-miquel-cabernet-syrah-vendanges-nocturnes/w/5634189
5634216,Poggio Rececconi Bolgheri,Bolgheri,1,Red Wine,Bolgheri,Poggio Rececconi,Chianti,Italy,71,3.5,0.0,3.5758002,,3.9889998,1.1602,4.3448,https://www.vivino.com/GB/en/poggio-rececconi-bolgheri/w/5634216
5634229,Gérard Bertrand Prima Nature Organic Muscat Sec,Prima Nature Organic Muscat Sec,2,White Wine,Languedoc-Roussillon,Gérard Bertrand,Languedoc-Roussillon,France,48,3.3,12.0,2.5439534,,3.0,1.0,,https://www.vivino.com/GB/en/gerard-bertrand-prima-nature-organic-muscat-sec/w/5634229
5634232,Dirty Black Denim Syrah,Syrah,1,Red Wine,Macedon Ranges,Dirty Black Denim,New South Wales,Australia,28,3.8,0.0,3.0212767,,4.382979,1.8404255,2.8457446,https://www.vivino.com/GB/en/dirty-black-denim-syrah/w/5634232
5634280,Conclusion Wines - Canyon Lakes Sangiacomo Vineyard Pinot Noir,Sangiacomo Vineyard Pinot Noir,1,Red Wine,Sonoma County,Conclusion Wines - Canyon Lakes,Napa Valley,United States,10,4.5,0.0,3.0615385,,2.676923,1.323077,2.0,https://www.vivino.com/GB/en/canyon-lakes-sangiacomo-vineyard-pinot-noir/w/5634280
5634304,Barón de Lión Reserva,Reserva,1,Red Wine,Utiel-Requena,Barón de Lión,Utiel-Requena,Spain,917,3.6,13.0,2.6572,,3.5868576,1.478857,2.9193141,https://www.vivino.com/GB/en/baron-de-lion-reserva-utiel-requena/w/5634304
