id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1709893,Gaiao Tinto,Tinto,1,Red Wine,Alentejano,Gaiao,Alentejano,Portugal,1861,3.5,14.0,2.8618112,,3.8190224,1.6158001,2.756789,https://www.vivino.com/GB/en/gaiao-tinto/w/1709893
1709894,Pighin Picolit,Picolit,2,White Wine,Collio,Pighin,Friuli-Venezia Giulia,Italy,19,4.3,13.5,3.2371798,,3.926923,2.3898718,,https://www.vivino.com/GB/en/fernando-pighin-picolit/w/1709894
1709906,Arnaces Vigneto Campo dei Gelsi Pinot Grigio,Vigneto Campo dei Gelsi Pinot Grigio,2,White Wine,Friuli-Venezia Giulia,Arnaces,Friuli-Venezia Giulia,Italy,1259,4.1,13.0,2.9442327,,2.8392117,1.9889213,,https://www.vivino.com/GB/en/arnaces-vigneto-campo-dei-gelsi-pinot-grigio/w/1709906
1709907,Qaramy Latido Malbec,Latido Malbec,1,Red Wine,Uco Valley,Qaramy,Mendoza,Argentina,172,3.5,0.0,2.4801672,,3.6792977,1.597291,1.8733445,https://www.vivino.com/GB/en/qaramy-mendoza-malbec/w/1709907
1709932,Domaine Gris des Bauries Sous les Cyprès,Sous les Cyprès,1,Red Wine,Côtes-du-Rhône-Villages,Domaine Gris des Bauries,Côtes-du-Rhône,France,55,3.9,13.5,3.6162791,,4.116279,1.1511627,3.5,https://www.vivino.com/GB/en/gris-des-bauries-sous-les-cypres/w/1709932
1709934,Agriverde Riseis di Recastro Trebbiano d'Aruzzo,Riseis di Recastro Trebbiano d'Aruzzo,2,White Wine,Trebbiano d'Abruzzo,Agriverde,Abruzzo,Italy,15,3.3,0.0,4.0,,3.0,2.0,,https://www.vivino.com/GB/en/agriverde-riseis-di-recastro-trebbiano-d-aruzzo/w/1709934
1709938,Tscheppe Chardonnay Römerstein,Chardonnay Römerstein,2,White Wine,Steiermark,Tscheppe,Steiermark,Austria,21,3.2,0.0,3.5581818,,2.779394,1.1987879,,https://www.vivino.com/GB/en/tscheppe-chardonnay-romerstein/w/1709938
1709943,Zabu Grillo,Grillo,2,White Wine,Terre Siciliane,Zabu,Terre Siciliane,Italy,2370,3.5,13.0,2.738853,,3.7423317,1.3550236,,https://www.vivino.com/GB/en/vigneti-zabu-grillo/w/1709943
1709955,Ceraudo Grisara Bianco,Grisara Bianco,2,White Wine,Val di Neto,Ceraudo,Val di Neto,Italy,436,3.8,13.0,2.7303379,,3.980876,1.3599123,,https://www.vivino.com/GB/en/ceraudo-grisara/w/1709955
1709973,Bulas Reserva Tinto,Reserva Tinto,1,Red Wine,Douro,Bulas,Douro,Portugal,502,3.9,14.5,3.2253942,,4.842718,1.3112241,4.044295,https://www.vivino.com/GB/en/bulas-reserva-tinto/w/1709973
