id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
4625711,Domaine Mas du Pont L'Étoile Filante Saint-Guilhem-le-Désert,L'Étoile Filante Saint-Guilhem-le-Désert,2,White Wine,Saint-Guilhem-le-Desert,Domaine Mas du Pont,Pays d'Oc,France,74,4.3,13.5,3.174286,,2.4582856,2.2405713,,https://www.vivino.com/GB/en/domaine-mas-du-pont-l-etoile-filante-saint-guilhem-le-desert/w/4625711
4625736,Rutz Cellars Merlot,Merlot,1,Red Wine,Paso Robles,Rutz Cellars,Sonoma County,United States,33,2.8,0.0,1.5,,4.0,1.5833334,2.0,https://www.vivino.com/GB/en/rutz-cellars-merlot-paso-robles/w/4625736
4625742,Domaine Martin Schaetzel - Domaine Kirrenbourg Ammerschwihr Gewürztraminer Alsace Grand Cru 'Kaefferkopf',Ammerschwihr Gewürztraminer Alsace Grand Cru 'Kaefferkopf',2,White Wine,Alsace Grand Cru 'Kaefferkopf',Domaine Martin Schaetzel - Domaine Kirrenbourg,Alsace,France,40,4.1,0.0,1.7957447,,4.068085,3.2621279,,https://www.vivino.com/GB/en/domaine-martin-schaetzel-domaine-kirrenbourg-ammerschwihr-alsace-grand-cru-kaefferkopf-gewurztraminer/w/4625742
4625747,Gimenez Mendez Casco Viejo Reserva Cabernet Sauvignon,Casco Viejo Reserva Cabernet Sauvignon,1,Red Wine,Canelones,Gimenez Mendez,Canelones,Uruguay,532,3.5,0.0,3.1945033,,3.7411919,2.3217218,3.4521852,https://www.vivino.com/GB/en/gimenez-mendez-casco-viejo-reserva-cabernet-sauvignon/w/4625747
4625752,Cantine La Pergola Trepio Rosso,Trepio Rosso,1,Red Wine,Benaco Bresciano,Cantine La Pergola,Lombardia,Italy,251,3.4,0.0,2.3954546,,3.7627273,2.3572726,3.111818,https://www.vivino.com/GB/en/cantine-la-pergola-benaco-bresciano-trepio/w/4625752
4625760,Conte Uvaggio ll Nerello del Conte Mascalese,ll Nerello del Conte Mascalese,1,Red Wine,Terre Siciliane,Conte Uvaggio,Etna,Italy,42,3.8,0.0,2.175,,4.3889585,2.398125,2.9183333,https://www.vivino.com/GB/en/conte-uvaggio-ll-nerello-del-conte-mascalese/w/4625760
4625761,Marta Mate El Holgazán,El Holgazán,1,Red Wine,Ribera del Duero,Marta Mate,Ribera del Duero,Spain,200,3.7,14.0,3.6522028,,3.7693813,2.184926,3.4738364,https://www.vivino.com/GB/en/marta-mate-el-holgazan/w/4625761
4625780,Domaine Regis Rossignol Changarnier Savigny-lès-Beaune Les Bas Liards,Savigny-lès-Beaune Les Bas Liards,1,Red Wine,Savigny-lès-Beaune,Domaine Regis Rossignol Changarnier,Côte de Beaune,France,29,3.9,13.0,3.822222,,2.5,1.0,2.2444444,https://www.vivino.com/GB/en/regis-rossignol-changarnier-savigny-les-beaune-les-bas-liards/w/4625780
4625790,Cave d'Anchettes Merlot de Venthône,Merlot de Venthône,1,Red Wine,Valais,Cave d'Anchettes,Valais,Switzerland,35,3.7,0.0,3.0,,4.0,2.5,3.0,https://www.vivino.com/GB/en/cave-d-anchettes-merlot-de-venthone/w/4625790
4625811,Herdade do Portocarro Partage Sercial,Partage Sercial,2,White Wine,Península de Setúbal,Herdade do Portocarro,Península de Setúbal,Portugal,67,4.4,11.5,2.407111,,2.8339999,1.5085185,,https://www.vivino.com/GB/en/herdade-do-portocarro-partage-sercial/w/4625811
