year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2011,157637377,2607031,11,3.9
2017,152752973,2607037,42,3.6
2008,55141857,2607037,35,3.7
2014,34562072,2607058,13,3.1
2012,96687836,2607078,17,4.1
2014,9479977,2607086,11,4.3
2010,8455311,2607086,18,2.9
2015,147351023,2607103,18,3.9
2014,149466903,2607103,60,3.7
2013,148953481,2607103,87,3.7
2012,58864272,2607103,11,3.9
2011,12588527,2607103,14,3.8
2015,147951838,2607111,90,3.5
2014,27448869,2607111,50,3.6
2012,8455970,2607111,117,3.7
2011,11111256,2607111,14,3.9
2017,157500014,2607138,16,3.8
2013,10553212,2607138,19,3.2
2013,28618389,2607154,15,3.8
2011,8943922,2607154,14,4.0
2009,8719774,2607198,129,3.9
2007,8909943,2607198,62,4.4
2004,8458859,2607198,31,4.3
2014,152328351,2607247,16,4.3
2012,20729102,2607247,19,3.9
2016,156467445,2607265,11,3.6
1971,36575754,2607271,10,4.5
2019,161388392,2607285,12,3.4
2018,159775175,2607285,26,3.8
2007,10130193,2607289,18,4.3
2015,146546682,2607331,17,3.3
2014,37012513,2607331,22,3.8
2013,9271149,2607331,12,3.0
2018,156816678,2607339,37,3.8
2017,156341005,2607339,17,3.8
2016,150651806,2607339,15,3.6
2015,82729175,2607339,13,3.5
2014,20293170,2607339,16,4.0
2016,154632592,2607346,11,3.5
2017,157131567,2607358,29,4.1
2014,75415448,2607358,34,4.2
2012,47879423,2607358,26,4.3
2019,160576613,2607394,143,3.7
2018,157281635,2607394,1094,3.6
2017,153403375,2607394,1788,3.6
2016,147754757,2607394,1738,3.5
2015,144977690,2607394,3897,3.5
2014,22346300,2607394,608,3.7
2013,29367080,2607394,145,3.7
2012,8463314,2607394,58,3.6
2011,10052107,2607394,22,4.2
2010,9116287,2607394,13,3.6
2011,8462961,2607410,27,4.1
2014,148807667,2607438,26,4.3
2018,160266327,2607459,11,3.2
2016,146923286,2607459,51,3.7
2015,145937699,2607459,164,3.4
2014,86911999,2607459,78,3.5
2012,10348386,2607459,19,3.3
2011,9518616,2607459,18,3.5
2015,124200916,2607469,20,3.3
2014,9165624,2607469,10,3.7
2015,150369455,2607488,30,3.5
2013,8464310,2607488,34,3.6
2018,157837564,2607514,89,3.8
2017,152414304,2607514,134,3.7
2016,144168196,2607514,137,3.9
2015,22916235,2607514,116,3.9
2014,12481620,2607514,68,3.9
2013,13331959,2607514,158,3.8
2012,8783267,2607514,258,4.0
2011,8464806,2607514,173,3.9
2010,8684849,2607514,23,3.9
2005,11116886,2607514,11,4.3
2019,161687587,2607523,12,3.3
2016,151404611,2607523,48,3.5
2015,142631002,2607523,10,3.6
2018,160414093,2607556,11,3.5
2017,155390833,2607556,47,3.6
2016,154532295,2607556,53,3.6
2015,141118618,2607556,81,3.6
2014,141118577,2607556,51,3.4
2013,28302498,2607556,33,3.6
2012,8727583,2607556,25,3.4
2010,9966262,2607556,12,3.1
2014,143490545,2607566,25,3.5
2013,15769370,2607566,25,3.5
2012,8465496,2607566,11,3.5
2012,9641079,2607578,28,3.7
2011,8465704,2607578,14,4.0
2018,161399104,2607606,15,3.6
2016,154583833,2607606,10,3.6
2015,39381817,2607606,15,4.3
2014,144163677,2607606,20,4.0
2013,27585466,2607606,21,3.8
2019,161187387,2607608,54,3.5
2018,156309361,2607608,83,3.7
2016,146953621,2607608,250,3.6
2015,85451204,2607608,95,3.5
2014,22363784,2607608,59,3.5
2012,10851673,2607608,140,3.7
2017,156476247,2607655,11,3.0
2016,145535616,2607655,27,2.8
2015,124293520,2607655,40,3.2
2014,21713497,2607655,21,3.0
2013,8466743,2607655,17,2.9
2010,11277197,2607655,11,3.5
2016,144791850,2607660,784,3.3
2014,9658449,2607660,11,2.8
2013,9656660,2607660,39,3.3
2012,9648206,2607660,38,3.0
2019,163569666,2607690,22,3.6
2018,157461254,2607690,27,3.0
2016,149344016,2607690,119,3.2
2015,35448533,2607690,104,3.1
2005,8467280,2607697,11,4.4
2018,156705707,2607721,12,3.9
2017,156705704,2607721,11,3.6
2016,146101865,2607721,35,3.6
2015,143859983,2607721,19,3.7
2014,21103649,2607721,41,3.5
2013,9514428,2607721,58,3.5
2019,162209477,2607802,10,3.4
2018,156343517,2607802,15,3.5
2017,151197673,2607802,42,4.0
2016,147131862,2607802,40,3.5
2015,41256484,2607802,27,3.9
2014,29916328,2607802,10,3.9
2017,157405069,2607856,34,3.4
2016,153404019,2607856,24,2.8
2015,14263296,2607856,31,3.6
2014,28660903,2607856,39,3.2
2013,8468668,2607856,27,3.2
2017,156646135,2607860,18,3.4
2019,162577861,2607875,27,4.2
2018,159114905,2607875,149,4.3
2017,155443603,2607875,69,4.2
2016,152194466,2607875,16,3.8
2015,60014586,2607875,17,3.8
2012,8470267,2607983,128,3.6
2010,12505871,2607983,10,3.0
2017,156572714,2607984,19,3.7
2016,143785396,2607984,17,4.1
2015,142742183,2607984,22,4.0
2013,156005576,2608001,13,3.9
2012,79787384,2608001,34,3.7
2011,8470425,2608001,31,3.7
2013,17758028,2608036,22,2.9
2015,142357224,2608051,14,3.3
2014,19339300,2608051,32,3.5
2016,154465636,2608064,11,4.4
2017,152586127,2608078,13,4.1
2015,143346187,2608078,17,3.5
2014,18643137,2608078,12,3.8
2013,8590587,2608078,13,3.7
2015,144355826,2608096,14,4.0
2015,147581063,2608214,12,3.9
2015,151635158,2608230,13,4.2
2017,157218488,2608237,10,3.8
2016,152979855,2608237,12,4.1
2015,150611756,2608237,15,3.6
2014,19817616,2608237,13,3.4
2012,13189012,2608237,13,3.2
2018,161017026,2608250,19,3.4
2016,147264966,2608250,69,3.7
2015,61769334,2608250,15,3.7
2018,160883456,2608252,14,3.6
2015,125917954,2608252,15,4.5
2013,11465498,2608270,16,3.3
2012,8874839,2608270,10,3.7
2011,10768102,2608270,11,3.7
2005,8473905,2608289,10,4.3
2013,28951658,2608296,10,4.1
2016,154177997,2608365,20,4.2
2015,155063833,2608365,45,4.1
2013,21747240,2608365,11,4.4
2011,8474987,2608365,17,3.9
2020,165533383,2608381,13,3.9
2019,160938591,2608381,35,3.8
2018,156908409,2608381,47,3.9
2017,151230221,2608381,31,3.8
2016,145097566,2608381,13,3.7
2014,12629541,2608381,18,3.7
2017,158948765,2608382,14,4.4
2016,155125552,2608382,14,4.3
2015,152703642,2608382,34,4.2
2014,143992452,2608382,24,4.1
2012,26566401,2608382,12,4.7
2010,8985963,2608382,10,4.0
2019,161096735,2608385,163,3.6
2018,159519226,2608385,463,3.7
2017,152383732,2608385,63,3.5
2016,147115802,2608385,222,3.6
2015,25257893,2608385,96,3.4
2014,25257900,2608385,85,3.5
2013,8557878,2608385,99,3.4
2018,157334531,2608391,25,3.7
2017,153009478,2608391,30,3.8
2016,153009492,2608391,100,3.9
2015,142318951,2608391,102,4.0
2013,14311706,2608391,77,3.8
2016,146115664,2608393,21,3.6
2015,146115665,2608393,52,3.2
2014,149117997,2608393,39,3.3
2019,164444406,2608409,24,3.6
2018,158130377,2608409,18,3.4
2017,158632453,2608409,23,3.5
2016,147488021,2608409,26,3.8
2015,144251018,2608409,40,4.0
2014,28655562,2608409,18,3.3
2013,11006146,2608409,22,3.8
2012,8615182,2608409,15,3.8
2015,69941791,2608418,19,3.9
2014,36611303,2608418,13,3.1
2013,8475546,2608418,21,2.9
2015,59792486,2608420,21,3.6
2014,89692119,2608420,11,3.3
2013,15776851,2608420,15,3.5
2012,8475560,2608420,20,3.5
2016,152885780,2608470,21,4.0
2015,152417180,2608470,10,3.9
2013,16116706,2608470,14,3.8
2019,164297620,2608480,15,3.8
2018,160877824,2608480,17,3.5
2017,157611737,2608480,22,3.4
2016,153410270,2608480,17,3.7
2015,149156898,2608480,13,4.0
2018,156908371,2608487,12,3.7
2017,156303740,2608487,24,3.8
2016,146794234,2608487,27,3.7
2015,39645718,2608487,38,3.2
2014,13355070,2608487,81,3.5
2012,11179575,2608487,15,3.8
2017,157468581,2608517,17,4.2
2016,152195355,2608517,17,3.9
2015,141175443,2608517,35,4.2
2014,20659370,2608517,13,4.0
2016,145202388,2608530,26,3.5
2015,56905954,2608530,26,3.8
2014,28990198,2608530,26,3.8
2013,8477023,2608530,15,3.8
2013,8490438,2608536,12,3.9
2011,8477139,2608545,10,3.2
2019,161849169,2608585,10,4.3
2015,129661205,2608585,13,4.4
2018,160588794,2608612,18,3.9
2017,158181649,2608612,47,4.0
2016,151325446,2608612,54,3.7
2015,142139725,2608612,26,3.5
2014,28952334,2608612,25,3.8
2010,8477834,2608614,10,4.3
2019,162277551,2608627,96,3.8
2017,152722708,2608627,152,3.7
2016,142830287,2608627,129,3.7
2015,26185092,2608627,55,3.6
2014,20487234,2608627,55,3.5
2013,8488835,2608627,25,4.2
2012,8477956,2608627,45,3.7
2011,8651678,2608627,13,4.0
2009,8693519,2608627,30,3.8
2008,9305255,2608627,10,3.8
2009,10551229,2608638,22,3.7
2015,14648691,2608639,39,3.7
2013,8478043,2608639,28,3.4
2011,8626949,2608639,13,3.8
2017,157462013,2608654,60,3.8
2015,142471064,2608654,16,3.5
2014,21686256,2608654,12,3.0
2014,8797196,2608688,11,4.0
2010,26066609,2608688,17,3.4
2009,9413819,2608688,15,4.4
2019,163987310,2608710,39,3.9
2018,160223160,2608710,76,3.9
2017,150562582,2608710,69,3.8
2016,144200364,2608710,26,3.8
2013,8478802,2608710,17,3.2
2018,160570778,2608712,10,3.5
2013,8478847,2608712,44,3.3
2016,154927125,2608810,27,3.9
2015,145912683,2608810,40,4.4
2014,46293818,2608810,34,4.1
2013,8480367,2608810,30,4.2
2012,8480426,2608810,31,4.1
2010,143746966,2608819,23,4.2
2008,9939698,2608819,18,3.8
2007,8480514,2608819,18,4.4
2015,142884800,2608827,20,3.8
2014,19552825,2608827,27,3.9
2013,11528366,2608827,37,3.5
2012,11528192,2608827,21,3.5
2011,9057077,2608827,13,2.9
2010,161687576,2608831,37,3.9
2008,157123318,2608831,88,3.8
2002,14702387,2608831,39,4.0
2017,156973096,2608861,28,4.1
2016,156942701,2608861,24,4.2
2017,156848235,2608908,24,3.8
2016,148929096,2608908,22,3.9
2015,142875497,2608908,13,3.9
2015,154699357,2608925,17,3.5
2011,26592716,2608936,25,3.2
2016,153010136,2608951,12,3.9
2011,10265448,2608961,23,3.6
2010,8648448,2608961,26,3.8
2016,152344035,2609011,11,3.4
1998,157652535,2609014,10,4.1
1991,160085107,2609014,15,4.4
1987,150574522,2609014,44,4.6
1986,151220429,2609014,56,4.6
2007,8483949,2609061,11,4.5
2019,164072701,2609073,26,3.8
2018,160463853,2609073,16,3.4
2017,153315258,2609073,55,3.6
2016,141546204,2609073,50,3.3
2015,141546215,2609073,54,3.5
2014,33550547,2609073,82,3.3
2013,8484101,2609073,45,3.5
2018,159978579,2609102,49,4.0
2017,157297254,2609102,33,4.0
2016,142949521,2609102,48,4.1
2015,22586895,2609102,83,3.8
2014,78433313,2609102,20,3.8
2013,14770532,2609102,17,3.6
2012,13649736,2609102,25,3.8
2011,8484418,2609102,17,4.1
2015,29761950,2609118,25,3.2
2014,14426466,2609118,14,3.4
2013,8484745,2609118,25,3.4
2018,160405310,2609139,46,3.9
2017,152892768,2609139,25,3.7
2016,152822256,2609139,92,3.9
2015,142295921,2609139,28,3.9
2014,21080647,2609139,17,3.5
2013,11186105,2609139,26,4.2
2018,159651404,2609162,11,3.7
2015,15859686,2609174,13,3.6
2013,14279998,2609174,11,3.2
2014,12554571,2609178,11,3.6
2018,159531221,2609194,13,3.1
2017,151267299,2609194,61,3.5
2016,146044965,2609194,95,3.3
2015,144372211,2609194,31,3.1
2015,148653699,2609195,21,4.0
2018,156111993,2609210,24,4.1
2016,88780059,2609210,14,4.3
2015,18605109,2609210,46,4.1
2014,11010225,2609210,1067,4.0
2013,9723958,2609210,109,4.1
2012,9801576,2609210,84,3.9
2011,9555985,2609210,58,4.1
2010,9555975,2609210,47,3.9
2009,9560160,2609210,42,4.0
2008,9575531,2609210,44,4.1
2007,9558167,2609210,38,4.3
2006,9656399,2609210,20,4.3
2005,9597340,2609210,11,4.7
2001,9596338,2609210,10,4.5
1996,8486223,2609210,22,4.7
2016,147261750,2609216,73,2.8
2015,64668782,2609216,68,3.4
2014,14732656,2609216,101,3.2
2013,8665590,2609216,71,3.2
2011,8777920,2609216,13,2.5
2010,8958776,2609216,23,3.4
2015,142237712,2609221,35,3.8
2014,36411197,2609221,266,3.3
2012,8486311,2609221,107,3.1
2018,159832518,2609237,14,3.2
2017,153223869,2609237,10,2.7
2016,143528298,2609237,17,2.8
2015,100974483,2609237,37,3.2
2014,24330837,2609237,13,3.0
2013,11053943,2609237,16,3.1
2016,147512500,2609276,12,3.5
2015,146784562,2609276,16,3.8
2016,151360180,2609348,11,3.6
2013,8487969,2609348,15,3.5
2016,144622868,2609376,21,3.6
2015,99432421,2609376,13,4.1
2017,157651003,2609383,37,3.8
2012,8488536,2609384,20,4.0
2011,8488575,2609388,11,3.8
2014,23605813,2609411,10,3.9
2009,25067171,2609414,18,3.7
2009,13018435,2609435,24,3.9
2008,8489157,2609435,12,3.9
2016,154710149,2609447,16,3.8
2015,155356935,2609447,30,3.9
2014,146606266,2609447,39,3.9
2013,25467159,2609447,15,4.0
2017,156936678,2609463,16,3.9
2014,8978590,2609463,22,3.9
2017,152011206,2609527,15,2.7
2014,10841244,2609527,14,3.0
2008,8630109,2609527,31,3.3
2018,161018815,2609546,11,3.5
2017,158951086,2609546,16,3.6
2016,153182355,2609546,26,3.7
2011,8704797,2609551,19,3.3
2017,152141216,2609564,55,4.0
2016,145734147,2609564,232,4.1
2015,142290956,2609564,44,4.2
2014,22912253,2609564,179,4.0
2013,16195579,2609564,44,3.7
2012,8930709,2609564,22,3.6
2007,8492182,2609598,39,3.9
2019,164047055,2609607,11,3.8
2014,142339288,2609749,14,4.2
2013,23069871,2609749,11,4.2
2012,8497484,2609749,13,4.2
2019,164181993,2609756,10,3.4
2017,154263252,2609756,18,3.6
2016,152138370,2609756,17,3.6
2015,135823460,2609756,22,3.6
2013,14368608,2609756,14,3.9
2017,157531449,2609886,18,3.4
2016,152449686,2609886,19,3.8
2014,28694312,2609886,10,3.8
2013,8502857,2609886,10,2.8
2015,145621138,2609936,20,4.0
2019,162496406,2609960,55,3.6
2018,158581595,2609960,34,3.1
2017,151204115,2609960,49,3.3
2016,147167314,2609960,44,2.8
2015,29757309,2609960,67,3.2
2014,21825704,2609960,138,3.2
2013,8507536,2609960,201,3.3
2012,9347086,2609960,70,3.1
2011,8540998,2609960,48,3.3
2010,9425239,2609960,34,3.6
2018,159727438,2609993,46,3.8
2017,157994697,2609993,42,3.5
2016,155913016,2609993,34,3.4
2015,148171605,2609993,21,3.8
2014,143691892,2609993,26,3.6
2013,38867766,2609993,12,3.9
2003,9787740,2610023,12,3.8
2001,8620506,2610023,18,4.4
2016,151945395,2610025,10,3.3
2015,63244739,2610025,13,3.8
2014,21072697,2610025,12,4.1
2012,11376799,2610048,18,3.7
2011,12000891,2610048,13,3.9
2015,96945278,2610075,12,3.1
2017,152941664,2610076,21,3.7
2016,149975709,2610076,17,3.4
2015,142826877,2610076,202,3.7
2014,20729433,2610076,41,3.4
2013,8508353,2610076,36,3.3
2019,159740998,2610079,14,3.9
2018,160709385,2610079,11,4.2
2017,157568065,2610079,21,3.7
2016,153223119,2610079,19,3.7
2015,142701054,2610079,20,3.9
2020,164045766,2610104,14,3.7
2019,161439525,2610104,16,3.6
2018,158615012,2610104,289,3.7
2017,155146222,2610104,239,3.7
2016,147715595,2610104,260,3.6
2015,35684529,2610104,160,3.6
2013,8508880,2610104,142,3.5
2011,8508930,2610109,64,3.0
2016,148876988,2610137,25,4.3
2015,144565706,2610203,11,4.1
2014,11864986,2610203,22,3.8
2014,23425457,2610221,30,4.1
2013,12367267,2610221,23,4.2
2012,13420430,2610221,12,4.8
2013,11888619,2610264,27,3.4
2012,8511454,2610264,58,3.4
2016,152655756,2610269,20,3.7
2015,145043071,2610269,13,3.7
2013,74815705,2610269,12,3.9
2016,150973891,2610309,14,3.2
2015,152417938,2610309,21,3.5
2014,142493832,2610309,15,3.0
2013,25143379,2610309,22,3.7
2017,157344634,2610332,10,3.2
2011,8512123,2610333,15,4.1
2013,10192703,2610334,21,4.0
2012,9520733,2610334,12,3.5
2011,13171438,2610334,15,3.6
2015,50591107,2610358,17,4.3
2014,10525357,2610358,18,3.9
2013,146594059,2610358,10,4.1
2015,147503935,2610375,13,4.1
2013,155147434,2610375,17,4.1
2012,28765404,2610375,40,4.4
2010,8512385,2610375,21,4.2
2014,32091085,2610383,68,3.2
2012,8571083,2610383,13,3.1
2016,152815522,2610392,11,4.0
2018,161626898,2610422,19,4.1
2017,158352234,2610422,18,4.2
2016,147420849,2610422,40,4.1
2015,15517538,2610422,25,3.9
2014,15517535,2610422,14,3.4
2013,15517530,2610422,12,3.9
2012,8549926,2610422,11,4.2
2016,151964491,2610441,20,4.5
2015,148025746,2610441,22,4.2
2013,39380998,2610441,25,4.1
2012,10053873,2610441,18,4.0
2011,13865760,2610441,24,4.0
2008,10504027,2610441,12,4.4
2017,156285842,2610442,12,3.4
2019,165281429,2610457,12,4.1
2018,159476090,2610457,13,3.7
2017,152912579,2610457,20,3.8
2016,146521775,2610457,12,3.5
2015,36264309,2610457,15,3.8
2014,19390656,2610457,10,3.7
2008,141346410,2610457,26,4.2
2017,162096978,2610467,25,3.5
2016,151215493,2610467,40,3.5
2015,54752376,2610467,10,3.3
2014,139468758,2610467,11,3.8
2013,10099540,2610467,66,3.7
2019,163986578,2610469,28,3.6
2018,157917428,2610469,124,3.7
2017,151482716,2610469,96,3.8
2016,144133966,2610469,120,3.7
