year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2014,67218770,1084743,15,3.5
2011,6719680,1084743,15,3.8
2007,1104661,1084744,16,4.3
2018,156598875,1084745,26,4.3
2017,151749605,1084745,52,4.1
2016,143492030,1084745,44,4.4
2015,21590219,1084745,82,4.2
2014,6839882,1084745,153,4.3
2013,5133239,1084745,154,4.3
2012,2892416,1084745,139,4.3
2011,2270459,1084745,119,4.2
2010,1628401,1084745,47,4.2
2009,1243029,1084745,34,4.3
2008,1194767,1084745,22,4.3
2019,161314929,1084746,91,4.0
2018,157025902,1084746,239,3.9
2017,150996681,1084746,313,3.9
2016,141893552,1084746,243,3.8
2015,53734900,1084746,393,3.8
2014,9038016,1084746,118,3.9
2013,3957108,1084746,137,3.8
2012,2283633,1084746,69,3.7
2011,1425601,1084746,31,3.3
2010,1276222,1084746,18,4.0
2008,1230831,1084746,81,3.8
2019,163604293,1084749,31,3.5
2018,159653226,1084749,39,3.5
2017,151735112,1084749,56,3.9
2016,144053923,1084749,30,3.5
2015,136553999,1084749,39,3.7
2014,20684648,1084749,45,3.1
2013,6885381,1084749,54,3.6
2012,2826443,1084749,35,3.5
2010,1288316,1084749,11,3.0
2009,2872676,1084749,11,3.6
2008,1218256,1084749,14,3.2
2015,149054653,1084750,11,3.7
2014,150844872,1084750,14,3.4
2011,3312419,1084750,19,3.3
2009,1700292,1084750,35,3.8
2008,1285526,1084750,23,3.3
2012,8436828,1084753,11,4.0
2011,4399376,1084753,39,3.9
2009,1919867,1084753,19,3.9
2008,1393120,1084753,19,4.1
2019,159910308,1084755,41,3.9
2018,159957774,1084755,82,3.7
2017,151224526,1084755,42,3.5
2016,145310549,1084755,144,3.7
2015,75658437,1084755,136,3.6
2014,12183877,1084755,75,3.7
2013,3076412,1084755,72,3.6
2012,2846884,1084755,36,3.3
2011,2048298,1084755,21,3.4
2010,2182643,1084755,12,3.7
2009,1780177,1084755,15,3.7
2008,1192964,1084755,16,3.5
2019,162809464,1084756,293,3.9
2018,156705728,1084756,424,3.9
2017,150451456,1084756,380,3.9
2016,127484096,1084756,346,3.7
2015,14527714,1084756,403,3.7
2014,4326018,1084756,186,3.5
2013,3356843,1084756,313,3.7
2012,2332489,1084756,124,3.7
2011,1734937,1084756,44,3.8
2010,1884341,1084756,19,3.5
2008,1251090,1084756,78,3.8
2018,159334810,1084757,89,4.2
2017,152444607,1084757,165,4.1
2016,142001013,1084757,186,4.0
2015,20617224,1084757,241,4.1
2014,4684119,1084757,199,3.8
2013,6633306,1084757,151,3.9
2012,2925372,1084757,119,3.9
2011,1833115,1084757,54,3.8
2010,1691703,1084757,22,3.4
2008,1320846,1084757,18,4.2
2018,162720919,1084760,17,3.9
2017,155027816,1084760,32,3.8
2016,146634508,1084760,13,3.5
2015,24230892,1084760,47,3.7
2014,13107912,1084760,51,3.7
2013,12009767,1084760,31,3.5
2012,4522713,1084760,48,3.6
2011,2380693,1084760,40,3.5
2010,1970473,1084760,46,3.6
2009,1270240,1084760,10,3.9
2008,1259392,1084760,27,3.9
