year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2015,165877199,8815296,16,3.5
2016,165874768,8815366,141,3.8
2018,166253345,8815580,21,4.0
2019,165930762,8815616,47,3.7
2018,165924312,8815616,138,3.7
2017,165892892,8815616,274,3.7
2018,165875572,8815643,17,3.5
2018,165876426,8815949,24,3.8
2018,165876476,8815967,28,3.8
2020,165921332,8815980,222,4.0
2019,165848221,8816215,13,4.0
2020,165877321,8816228,44,4.3
2019,165981784,8816243,159,4.0
2018,165877360,8816243,280,4.0
2019,165877371,8816247,62,4.1
2016,165932478,8816384,25,3.8
2017,165877994,8816437,15,4.4
2019,165878189,8816497,22,3.9
2018,165878214,8816507,60,3.7
2018,166011599,8816690,54,3.6
2017,165878817,8816690,23,3.4
2018,165879445,8816847,10,4.2
2018,165879569,8816878,44,4.1
2017,165937735,8816878,13,3.8
2016,165948361,8816878,10,3.7
2015,165962205,8817398,17,3.7
2019,165886108,8817490,149,3.4
2019,165892617,8820447,21,4.1
2018,165931262,8820447,31,3.8
2019,165930895,8820669,29,3.5
2018,165893236,8820669,29,3.5
2018,165893399,8820733,31,3.1
2019,165931360,8820862,19,3.6
2015,166011681,8820958,16,4.1
2018,165852735,8821133,85,3.9
2017,166803293,8821133,11,4.0
2018,165894695,8821155,27,3.7
2009,165894919,8821217,18,4.0
2018,165897431,8821962,15,3.7
2019,166082426,8822077,11,3.7
2018,165897833,8822077,25,3.7
2019,165901632,8823199,82,3.6
2018,165907350,8824972,96,3.5
2018,165907649,8825087,39,3.9
2018,166076501,8825102,11,3.8
2019,165856147,8825192,74,3.8
2017,165908028,8825243,40,4.5
2018,165908049,8825253,14,3.3
2019,165908081,8825263,10,3.9
2019,165908129,8825282,22,3.7
2019,165956415,8825302,21,3.8
2019,165925144,8825324,62,3.4
2019,165908247,8825327,68,3.5
2019,165958961,8825332,24,3.9
2018,165935239,8825332,60,3.8
2019,165937141,8825349,14,4.5
2018,165908313,8825349,14,4.2
2020,167032258,8825367,34,4.0
2019,165908358,8825367,97,4.1
2019,165989222,8825399,423,3.3
2018,166528727,8825420,12,4.4
2015,165963809,8825420,13,4.0
2019,165859419,8825424,16,4.0
2019,165910352,8825476,30,3.8
2019,165941913,8825515,34,3.7
2019,165908904,8825559,85,3.7
2019,165908929,8825572,18,3.5
2019,166008329,8825586,31,4.0
2019,165909044,8825607,132,4.0
2019,165923633,8825624,14,3.2
2019,165863461,8825695,11,3.5
2018,165909496,8825751,13,3.9
2019,166005634,8825828,24,3.6
2014,165998049,8825828,10,3.8
2019,165999521,8825876,61,3.5
2018,165909877,8825876,15,3.3
2019,165910288,8826005,13,3.3
2019,165911957,8826485,125,4.0
2019,165912787,8826704,16,3.8
2017,165916278,8827672,102,3.6
2018,165917069,8827721,32,4.0
2018,166732156,8827795,46,3.9
2013,165916649,8827799,42,4.3
2015,165916833,8827871,14,3.6
2020,165916934,8827912,76,3.8
2019,165938467,8827936,28,3.8
2016,166075764,8827958,30,3.8
2019,165917109,8827985,10,3.4
2018,165994164,8828006,26,3.8
2019,165917426,8828115,133,3.8
2019,165917458,8828128,70,3.6
2020,166320834,8828206,11,4.1
2019,165917676,8828206,23,3.9
2018,165917759,8828237,135,3.7
2018,165917763,8828239,13,4.4
2017,165917797,8828251,10,4.2
2019,165917976,8828310,11,3.2
2019,165941670,8828350,18,4.6
2019,165918138,8828374,12,3.5
2017,165877448,8828414,11,3.8
2018,165975191,8828450,13,3.3
2017,165918903,8828610,59,3.7
2018,165919054,8828664,25,4.3
2018,165919411,8828768,14,4.0
2018,165920445,8829054,24,3.6
2017,165939597,8829054,14,3.3
2016,165917181,8829054,31,3.9
2012,165925868,8830570,11,4.0
2019,165925895,8830577,48,3.6
2019,165929322,8830698,22,3.6
2018,166255177,8830715,30,3.8
2019,165926450,8830822,14,3.6
2018,165926527,8830848,41,3.7
2019,165926582,8830864,211,3.7
2019,165926754,8830942,115,3.6
2017,165926880,8830997,37,3.9
