year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2016,149633693,2206685,12,2.6
2015,129224806,2206685,30,3.0
2014,18827403,2206685,48,3.2
2013,12340913,2206685,10,3.3
2015,21047589,2206710,40,3.8
2011,4415161,2206710,14,4.0
2009,4359755,2206710,21,3.9
2008,4359806,2206721,56,3.9
2014,142680818,2206752,15,3.5
2013,9418092,2206752,29,3.5
2012,4359931,2206752,13,3.3
2011,9389873,2206757,24,3.7
2010,19766674,2206757,17,3.5
2009,144976774,2206757,20,3.6
2008,1394442,2206757,18,3.5
2007,4505665,2206757,78,3.6
2005,4359945,2206757,209,3.7
2004,8500562,2206757,26,3.7
2015,146399271,2206818,12,3.9
2014,14077342,2206818,13,4.2
2018,159726229,2206821,13,2.7
2017,157535314,2206821,38,3.1
2015,74595692,2206821,12,2.8
2014,17905779,2206821,16,3.3
2013,7034457,2206821,21,3.4
2011,4411671,2206861,13,3.7
2014,23673865,2206880,15,3.9
2013,9342191,2206880,12,3.8
2012,46365001,2206940,38,4.1
2011,9391973,2206940,14,4.3
2013,35517184,2207011,17,3.9
2012,9448547,2207011,18,3.9
2011,4360970,2207011,15,3.6
2010,9448534,2207011,11,3.8
2018,160440308,2207061,24,3.8
2017,157184750,2207061,28,3.8
2015,141939005,2207061,21,4.0
2015,143808052,2207074,11,3.5
2013,7258030,2207074,21,3.3
1947,141350252,2207121,35,3.9
2017,157792671,2207131,30,3.7
2009,8361243,2207200,33,3.6
2014,40449636,2207224,11,3.5
2013,4434824,2207224,13,3.2
2012,4361962,2207224,16,3.2
2016,153162132,2207283,13,4.1
2015,145330805,2207283,18,4.0
2018,160450940,2207312,36,3.5
2017,152664597,2207414,38,4.2
2016,152229073,2207414,17,3.7
2015,145095428,2207414,54,3.8
2014,146123725,2207414,81,4.3
2013,26356163,2207414,76,4.0
2012,50062471,2207414,58,4.0
2011,12321109,2207414,31,4.2
2009,5060930,2207414,25,4.2
2008,8707342,2207414,13,3.6
2007,4362840,2207414,18,3.8
2005,6097986,2207414,12,3.9
2018,157043920,2207421,38,4.0
2017,151825828,2207421,86,3.9
2016,146008838,2207421,39,3.8
2015,151477547,2207421,32,3.9
2014,141947270,2207421,84,3.9
2013,23299867,2207421,54,4.0
2012,10104561,2207421,52,4.0
2011,4362875,2207421,35,4.0
2010,4432976,2207421,11,3.9
2014,23190617,2207441,32,4.0
2013,19943702,2207481,12,3.8
2011,4392767,2207481,42,3.3
2017,151814609,2207494,69,4.1
2016,130893204,2207494,57,3.3
2015,24255332,2207494,137,3.5
2014,9378584,2207494,176,3.3
2013,8837119,2207494,204,3.2
2012,6589186,2207494,225,3.1
2011,4363229,2207494,45,3.1
2010,5355499,2207494,33,3.6
2009,4684032,2207494,10,3.2
2006,11522123,2207494,34,3.4
2017,157328999,2207529,15,4.2
2015,154884606,2207529,18,4.3
2014,98848052,2207529,27,4.3
2013,18472827,2207529,20,4.3
2012,6704385,2207529,23,4.1
2011,4363374,2207529,14,3.9
2010,4378614,2207529,13,4.2
2017,151797715,2207536,12,3.8
2016,149360171,2207536,12,3.4
2014,20410133,2207536,16,3.6
2016,155603200,2207587,28,3.6
2015,142795870,2207587,13,3.8
2014,148801742,2207587,49,3.8
2013,15647582,2207587,16,4.1
2018,159910537,2207588,261,3.8
2017,152790780,2207588,253,3.9
2016,145141559,2207588,83,4.2
2015,26200234,2207588,19,3.3
2014,19667511,2207588,305,3.9
2013,12101832,2207588,196,3.7
2012,4363658,2207588,130,3.6
2014,149309370,2207675,10,4.2
2011,4609904,2207675,19,4.1
2010,4363971,2207675,16,4.5
2019,161422037,2207734,179,4.0
2018,160208545,2207734,114,4.0
2017,156768652,2207734,81,3.8
2016,151513712,2207734,65,3.7
2015,141150906,2207734,42,3.8
2014,7477682,2207734,28,3.8
2013,7835214,2207734,16,4.0
2017,159098637,2207737,18,3.7
2016,151750524,2207737,29,3.4
2015,150082658,2207737,105,3.4
2014,32745601,2207737,22,3.7
2012,21929759,2207737,31,3.3
2011,11225005,2207737,92,3.8
2010,4665080,2207737,46,2.9
2009,4364207,2207737,46,3.8
2005,7392454,2207737,11,3.8
2017,156449239,2207743,12,4.1
2015,141128414,2207743,11,3.3
2017,157571047,2207748,10,3.8
2018,160102997,2207785,23,3.9
2016,154717090,2207785,49,4.0
2014,142781704,2207785,59,3.8
2013,62910108,2207785,14,3.3
2012,6003366,2207785,39,3.9
2015,144357912,2207793,543,3.6
2013,6954522,2207793,251,3.7
2015,152472486,2207797,18,4.3
2014,108980466,2207797,11,4.1
2013,16624624,2207797,17,4.5
2014,84713029,2207816,10,4.2
2013,7665960,2207816,47,4.0
2015,61127400,2207818,32,4.0
2014,8565632,2207818,84,3.9
2013,8565626,2207818,89,3.7
2012,4372589,2207818,63,3.8
2011,4364516,2207818,35,3.2
2010,4401891,2207818,20,3.8
2009,4568943,2207818,12,3.4
2015,142636220,2207827,77,3.9
2013,10647900,2207827,49,4.0
2012,8491858,2207827,104,3.8
2011,4380885,2207827,63,3.5
2009,4364550,2207827,15,3.4
2018,160077967,2207837,37,3.3
2017,156959640,2207837,89,3.5
2016,152334333,2207837,48,3.5
2015,140450619,2207837,30,3.4
2014,24632199,2207837,109,3.5
2013,5071194,2207837,14,3.6
2018,164373992,2207864,18,3.8
2017,152952831,2207864,31,4.0
2016,152952834,2207864,40,4.1
2015,127116014,2207864,35,4.3
2014,145182484,2207864,58,4.0
2013,121370395,2207864,24,3.6
2012,4585955,2207864,27,4.4
2004,151224735,2207864,14,4.4
2010,4405418,2207889,13,3.3
2009,4383048,2207889,14,3.9
2017,151199347,2207906,29,4.5
2016,144169211,2207906,101,4.3
2015,15838329,2207906,136,4.3
2014,21807624,2207906,134,4.2
2013,15838350,2207906,123,4.2
2012,5694353,2207906,122,4.4
2011,5233257,2207906,97,4.2
2010,4364814,2207906,79,4.1
2009,4372346,2207906,107,4.2
2008,4414009,2207906,50,4.3
2007,4448512,2207906,42,4.3
2006,4397797,2207906,20,4.2
2005,4397807,2207906,12,4.5
2008,4365224,2208002,30,3.9
2017,152786977,2208044,12,3.8
2016,156780546,2208044,13,3.3
2014,35728124,2208044,17,3.9
2012,5729553,2208044,12,3.3
2014,148619662,2208065,21,4.1
2013,31643014,2208065,11,4.3
2015,148115708,2208084,22,4.3
2013,5085859,2208084,66,4.1
2012,5646026,2208084,35,4.1
2011,4442596,2208084,132,4.3
2010,4367156,2208084,247,4.3
2009,4365443,2208084,255,4.2
2012,19133771,2208087,12,3.8
2018,159769525,2208093,61,3.7
2017,154313326,2208093,24,3.0
2016,152198492,2208093,45,3.8
2015,140609097,2208093,22,3.5
2015,158472769,2208123,20,3.4
2012,10435352,2208123,37,4.2
2011,5851038,2208123,26,3.8
2009,4365512,2208123,20,4.1
2013,9200722,2208204,18,3.9
2012,6880394,2208204,24,4.3
2011,5057768,2208204,21,4.0
2015,16067895,2208208,21,4.2
2012,4625952,2208208,10,4.3
2011,4365654,2208208,12,4.4
2003,12181681,2208208,14,3.7
2013,6196063,2208242,26,3.6
2012,4365711,2208242,26,3.4
2017,157710294,2208262,30,3.8
2016,157592796,2208262,53,3.7
2015,157555319,2208262,33,3.6
2014,157592795,2208262,29,3.9
2013,157555318,2208262,32,3.6
2014,146389756,2208306,11,4.0
2013,79622683,2208306,16,3.9
2016,144976652,2208312,57,3.4
2015,141686169,2208312,20,3.4
2020,166434610,2208340,45,3.3
2019,162353256,2208340,60,3.4
2018,158525105,2208340,221,3.4
2017,153026867,2208340,170,3.4
2016,150482895,2208340,145,3.3
2015,67268156,2208340,146,3.3
2014,16114711,2208340,85,3.6
2013,4365959,2208340,85,3.5
2018,157101428,2208346,16,3.8
2017,156453997,2208346,55,3.8
2016,146755391,2208346,61,3.8
2015,112872677,2208346,60,4.3
2014,27405137,2208346,31,4.2
2013,27404799,2208346,20,4.2
2012,4365974,2208346,18,4.1
2011,20717899,2208346,11,4.5
2018,159243144,2208385,29,4.3
2017,157627941,2208385,22,4.1
2016,155742026,2208385,44,4.4
2015,152441100,2208385,15,4.2
2014,141147653,2208385,32,4.1
2013,7665915,2208385,19,3.7
2012,4366051,2208385,26,4.1
2017,161573746,2208396,28,3.9
2016,156414611,2208396,19,4.0
2011,4366076,2208396,24,4.3
2017,154514094,2208403,36,3.5
2016,152120330,2208403,131,3.3
2015,142603220,2208403,30,3.5
2014,26677410,2208403,144,3.1
2012,9586919,2208409,35,3.7
