year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2013,20863798,3325940,54,4.0
2013,36750263,3326123,23,4.3
2018,160630378,3326160,21,3.5
2017,150454245,3326160,39,3.5
2016,149849525,3326160,72,3.8
2015,29354327,3326160,47,3.8
2014,30046770,3326160,22,3.5
2013,20868956,3326160,27,3.8
2012,22594194,3326160,13,4.2
2017,157552892,3326163,13,4.1
2016,153369572,3326163,12,3.9
2019,159904658,3326246,23,3.6
2018,159942762,3326246,62,3.6
2017,152676171,3326246,58,3.4
2016,147062082,3326246,51,3.6
2015,22259774,3326246,47,3.4
2014,22368236,3326246,53,3.6
2019,160150039,3326359,84,3.7
2018,159647347,3326359,266,3.7
2017,156121790,3326359,222,3.7
2016,148525463,3326359,254,3.6
2015,111118975,3326359,118,3.5
2014,21986973,3326359,82,3.4
2013,20871838,3326359,29,3.7
2016,158125193,3326362,12,3.4
2015,41833370,3326362,45,3.7
2012,142163113,3326362,18,3.4
2010,20871850,3326362,13,3.5
2018,157114309,3326374,29,4.2
2017,156456717,3326374,26,3.8
2016,144089749,3326374,57,4.0
2015,36556058,3326374,12,4.0
2013,10633511,3326374,24,4.1
2012,4065225,3326374,15,4.0
2011,3953100,3326374,14,4.2
2010,3829266,3326374,18,4.1
2009,3064658,3326374,64,4.1
2008,3177686,3326374,47,3.9
2007,2667508,3326374,13,4.0
2015,155364166,3326379,17,3.8
2013,155161018,3326379,14,4.0
2012,146892737,3326379,38,3.6
2010,20875059,3326379,39,3.8
2015,142130054,3326391,11,3.7
2019,160088530,3326402,134,4.0
2018,160088529,3326402,152,4.0
2017,155411034,3326402,118,4.0
2016,143406322,3326402,19,4.0
2014,25089694,3326402,10,3.7
2017,159576662,3326433,26,4.1
2016,147435853,3326433,14,3.6
2020,163079228,3326461,92,3.6
2019,159508559,3326461,839,3.5
2018,156133258,3326461,723,3.2
2017,152214965,3326461,1242,3.6
2016,141391660,3326461,806,3.4
2015,21333695,3326461,201,3.2
2014,20872628,3326461,362,3.5
2011,20963413,3326461,18,3.5
2018,157957525,3326509,95,4.2
2017,156983836,3326509,136,4.1
2016,152210092,3326509,116,4.1
2015,76751297,3326509,195,3.9
2014,26902605,3326509,22,4.1
2013,22611600,3326509,178,3.9
2012,20873186,3326509,20,3.7
2016,151756357,3326535,11,3.6
2013,152851280,3326535,21,3.7
2011,20873322,3326535,40,4.1
2016,95799255,3326536,40,4.2
2015,137855398,3326536,80,4.1
