id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
5445176,Parmeson Munselle Vineyard Cabernet Sauvignon,Munselle Vineyard Cabernet Sauvignon,1,Red Wine,Alexander Valley,Parmeson,Sonoma Coast,United States,34,4.1,0.0,2.7621348,,4.231348,1.6300001,2.9632585,https://www.vivino.com/GB/en/parmeson-munselle-vineyard-cabernet-sauvignon/w/5445176
5445177,Bodegas Lacus Single Vineyard Inédito Blanco,Single Vineyard Inédito Blanco,2,White Wine,Rioja,Bodegas Lacus,Rioja,Spain,35,3.9,13.0,3.22,,4.451667,1.52,,https://www.vivino.com/GB/en/lacus-inedito-blanco/w/5445177
5445181,Mariposa Sombrio Lúcia Freitas,Sombrio Lúcia Freitas,2,White Wine,Dão,Mariposa,Dão,Portugal,69,4.3,0.0,3.932121,,3.121212,1.073212,,https://www.vivino.com/GB/en/mariposa-dao-sombrio-lucia-freitas/w/5445181
5445193,Ottomani Canaiolo,Canaiolo,1,Red Wine,Toscana,Ottomani,Chianti,Italy,20,3.9,12.0,3.2740262,,3.287013,1.9987012,3.4097402,https://www.vivino.com/GB/en/ottomani-canaiolo/w/5445193
5445196,Katherine Hills Sauvignon Blanc,Sauvignon Blanc,2,White Wine,South Eastern Australia,Katherine Hills,South Eastern Australia,Australia,24,3.3,13.5,3.6305127,,3.0,1.0,,https://www.vivino.com/GB/en/katherine-hills-sauvignon-blanc/w/5445196
5445212,Miró Waiheke Island Syrah,Waiheke Island Syrah,1,Red Wine,Waiheke Island,Miró,Prosecco,Italy,16,3.5,0.0,3.5,,4.0,1.0,3.3069232,https://www.vivino.com/GB/en/miro-waiheke-island-syrah/w/5445212
5445222,Château La Couspaude Héritage de La Couspaude Bordeaux Supérieur,Héritage de La Couspaude Bordeaux Supérieur,1,Red Wine,Bordeaux Supérieur,Château La Couspaude,Saint-Émilion Grand Cru,France,232,3.6,0.0,3.9057555,,3.8628979,1.0849388,3.6728165,https://www.vivino.com/GB/en/chateau-la-couspaude-heritage-de-la-couspaude-bordeaux-superieur/w/5445222
5445226,Beyond Ordinary Red Blend,Red Blend,1,Red Wine,Coastal Region,Beyond Ordinary,Coastal Region,South Africa,958,3.5,14.5,3.7188287,,3.9428864,1.3256366,3.569219,https://www.vivino.com/GB/en/beyond-ordinary-red-blend/w/5445226
5445253,Château Saint Sauveur Cuvée de l'Astéroïde Ventoux,Cuvée de l'Astéroïde Ventoux,1,Red Wine,Ventoux,Château Saint Sauveur,Bordeaux Supérieur,France,28,3.5,0.0,3.6092856,,4.089286,1.0,3.5,https://www.vivino.com/GB/en/chateau-saint-sauveur-cuvee-de-l-asteroide-ventoux/w/5445253
5445264,Harrods Brut Champagne Premier Cru,Brut Champagne Premier Cru,3,Sparkling,Champagne Premier Cru,Harrods,London,United Kingdom,60,3.6,0.0,4.2197013,4.9104476,4.3277617,,,https://www.vivino.com/GB/en/harrods-brut-champagne-premier-cru/w/5445264
5445285,Jean-Luc Baldès Clos Triguedina Black Vintage,Clos Triguedina Black Vintage,1,Red Wine,Cahors,Jean-Luc Baldès,Cahors,France,22,3.8,0.0,3.0866668,,4.086667,2.0,3.6266668,https://www.vivino.com/GB/en/jean-luc-baldes-clos-triguedina-black-vintage/w/5445285
5445287,Jeaunaux-Robin Le Dessous de la Cabane Brut Rosé Champagne,Le Dessous de la Cabane Brut Rosé Champagne,3,Sparkling,Champagne,Jeaunaux-Robin,Champagne,France,60,4.0,12.0,4.2772393,3.8352761,3.6858284,,,https://www.vivino.com/GB/en/jeaunaux-robin-le-dessous-de-la-cabane-brut-rose-champagne/w/5445287
5445291,Hartford Court Sevens Bench Vineyard Chardonnay,Sevens Bench Vineyard Chardonnay,2,White Wine,Los Carneros,Hartford Court,Sonoma County,United States,61,4.1,0.0,2.5761905,,4.8218093,2.4102857,,https://www.vivino.com/GB/en/hartford-court-sevens-bench-vineyard-chardonnay/w/5445291
5445295,Baron de Montgaillard Rouge,Rouge,1,Red Wine,Pays d'Oc,Baron de Montgaillard,Languedoc-Roussillon,France,90,3.5,0.0,3.66875,,3.9416666,1.4416666,3.6427085,https://www.vivino.com/GB/en/baron-de-montgaillard-rouge/w/5445295
5445304,L'Ecole No 41 Estate Cabernet Sauvignon,Estate Cabernet Sauvignon,1,Red Wine,Walla Walla Valley,L'Ecole No 41,Columbia Valley,United States,33,4.2,0.0,3.77675,,4.3182497,1.53175,4.0239997,https://www.vivino.com/GB/en/l-ecole-no-41-estate-cabernet-sauvignon/w/5445304
5445320,Girls' Night Out Pinot Grigio,Pinot Grigio,2,White Wine,Ontario,Girls' Night Out,Ontario,Canada,12,2.8,12.5,2.0,,3.2068965,1.6810344,,https://www.vivino.com/GB/en/girls-night-out-pinot-grigio/w/5445320
5445324,Jean-François Jacouton Souvenirs d'André Saint-Joseph,Souvenirs d'André Saint-Joseph,2,White Wine,Saint-Joseph,Jean-François Jacouton,Rhone Valley,France,62,4.0,0.0,2.0,,3.5818183,1.5,,https://www.vivino.com/GB/en/jean-francois-jacouton-souvenirs-d-andre-saint-joseph/w/5445324
5445335,Domaine Carneros Blanc de Blancs,Blanc de Blancs,3,Sparkling,Los Carneros,Domaine Carneros,Los Carneros,United States,137,4.1,0.0,3.3349009,4.073812,4.0,,,https://www.vivino.com/GB/en/domaine-carneros-blanc-de-blancs-los-carneros/w/5445335
5445340,Viña Casas del Toqui Coastal Mist Sauvignon Blanc,Coastal Mist Sauvignon Blanc,2,White Wine,Colchagua Valley,Viña Casas del Toqui,Cachapoal Valley,Chile,165,3.8,0.0,3.6524467,,3.0017555,1.8795745,,https://www.vivino.com/GB/en/vina-casas-del-toqui-coastal-mist-sauvignon-blanc-colchagua-valley/w/5445340
5445347,Château de Pommard Clos Marey-Monge Monopole,Clos Marey-Monge Monopole,1,Red Wine,Pommard,Château de Pommard,Pommard,France,1423,4.4,0.0,3.7083895,,2.9591398,1.3924081,2.3445973,https://www.vivino.com/GB/en/chateau-de-pommard-clos-marey-monge-monopole-pommard-red-wine-v/w/5445347
5445351,Tarapacá Reserva Merlot,Reserva Merlot,1,Red Wine,Maipo Valley,Tarapacá,Maipo Valley,Chile,133,3.5,0.0,2.0824137,,3.6364136,1.6706897,1.9466207,https://www.vivino.com/GB/en/tarapaca-reserva-merlot-maipo-valley/w/5445351
5445359,Cave de Tain BM Terroirs d'Exception Crozes-Hermitage,BM Terroirs d'Exception Crozes-Hermitage,1,Red Wine,Crozes-Hermitage,Cave de Tain,Rhone Valley,France,100,4.1,13.0,3.0,,4.016364,1.3027272,3.2721212,https://www.vivino.com/GB/en/cave-de-tain-l-hermitage-bm-terroirs-d-exception-crozes-hermitage-crozes-hermitage/w/5445359
5445362,Château de Lavernette Saint-Amour 'Le Châtelet',Saint-Amour 'Le Châtelet',1,Red Wine,Saint-Amour,Château de Lavernette,Bourgogne,France,40,4.1,0.0,3.956737,,1.6617894,2.0075788,1.7358948,https://www.vivino.com/GB/en/lavernette-saint-amour-le-chatelet/w/5445362
5445364,Bodegas Ondalán Tempranillo,Tempranillo,1,Red Wine,Rioja,Bodegas Ondalán,Rioja,Spain,36,4.0,13.5,4.0817075,,3.9585366,1.3414634,4.5317073,https://www.vivino.com/GB/en/ondalan-tempranillo/w/5445364
5445369,Barons de Rothschild (Lafite) Réserve Spéciale Saint-Émilion,Réserve Spéciale Saint-Émilion,1,Red Wine,Saint-Émilion,Barons de Rothschild (Lafite),Bordeaux,France,714,4.0,0.0,3.9343734,,3.9022403,1.5175201,3.5141335,https://www.vivino.com/GB/en/barons-de-rothschild-lafite-reserve-speciale-saint-emilion-saint-emilion-red-wine/w/5445369
5445379,Eola Hills Wolf Hill Vineyard 667 Pinot Noir,Wolf Hill Vineyard 667 Pinot Noir,1,Red Wine,Willamette Valley,Eola Hills,Oregon,United States,27,4.3,0.0,3.9897437,,2.7453847,1.256923,1.8967948,https://www.vivino.com/GB/en/eola-hills-wine-cellars-wolf-hill-vineyard-667-pinot-noir/w/5445379
5445385,Norfolk Rise Pinot Noir,Pinot Noir,1,Red Wine,Mount Benson,Norfolk Rise,Limestone Coast,Australia,63,3.6,0.0,3.6436622,,2.886479,1.1822536,1.7288733,https://www.vivino.com/GB/en/norfolk-rise-pinot-noir/w/5445385
5445391,Château de Seguin Cuvée Carl Cru Exceptionnel Bordeaux Supérieur,Cuvée Carl Cru Exceptionnel Bordeaux Supérieur,1,Red Wine,Bordeaux Supérieur,Château de Seguin,Bordeaux Supérieur,France,31,3.9,0.0,4.0,,4.35,1.0,4.35,https://www.vivino.com/GB/en/chateau-de-seguin-cuvee-carl-cru-exceptionnel-bordeaux-superieur-bordeaux-superieur/w/5445391
5445393,Terrazas de los Andes Malbec,Malbec,1,Red Wine,Mendoza,Terrazas de los Andes,Mendoza,Argentina,457,3.8,0.0,2.6718278,,3.738968,2.0925376,2.320043,https://www.vivino.com/GB/en/terrazas-de-los-andes-malbec-mendoza-red-wine-v-ubwdy/w/5445393
5445399,Bellanova Primitivo Puglia,Primitivo Puglia,1,Red Wine,Puglia,Bellanova,Puglia,Italy,1012,3.7,0.0,1.7526835,,3.9116383,3.0654235,2.271441,https://www.vivino.com/GB/en/bellanova-primitivo-puglia-puglia-red-wine-v/w/5445399
