id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1513495,Château de l'Horte Syrah - Grenache Corbières,Syrah - Grenache Corbières,1,Red Wine,Corbières,Château de l'Horte,Corbières,France,207,3.4,0.0,3.9079347,,4.0058694,1.3035871,3.9994566,https://www.vivino.com/GB/en/chateau-de-lhorte-syrah-grenache-corbieres/w/1513495
1513496,Château Tanunda The Everest Shiraz,The Everest Shiraz,1,Red Wine,Barossa Valley,Château Tanunda,Barossa,Australia,55,4.3,14.5,2.5862498,,4.9125,2.038125,3.09875,https://www.vivino.com/GB/en/tanunda-the-everest-shiraz/w/1513496
1513497,Armando Simoncelli Lagrein Trentino,Lagrein Trentino,1,Red Wine,Trentino,Armando Simoncelli,Trentino,Italy,218,3.4,12.5,2.4009795,,3.727371,2.2461855,3.0295875,https://www.vivino.com/GB/en/armando-simoncelli-lagrein-trentino/w/1513497
1513498,Proidl Ehrenfels Reserve Grüner Veltliner,Ehrenfels Reserve Grüner Veltliner,2,White Wine,Kremstal,Proidl,Kremstal,Austria,126,4.0,0.0,3.7078505,,3.229707,2.2476547,,https://www.vivino.com/GB/en/proidl-ehrenfels-reserve-gruner-veltliner/w/1513498
1513512,Weinmanufaktur Untertürkheim Weisser Burgunder Trocken,Weisser Burgunder Trocken,2,White Wine,Württemberg,Weinmanufaktur Untertürkheim,Mosel,Germany,33,3.4,0.0,4.0,,3.2142856,1.0,,https://www.vivino.com/GB/en/weinmanufaktur-unterturkheim-weisser-burgunder-trocken/w/1513512
1513516,Finca Antigua Garnacha,Garnacha,1,Red Wine,La Mancha,Finca Antigua,La Mancha,Spain,400,3.6,13.0,3.1495373,,4.898935,1.4635416,3.0027547,https://www.vivino.com/GB/en/finca-antigua-garnacha/w/1513516
1513518,Abbotts & Delaunay Chardonnay,Chardonnay,2,White Wine,Pays d'Oc,Abbotts & Delaunay,Languedoc-Roussillon,France,366,3.7,12.0,2.7067647,,2.9605885,1.4009559,,https://www.vivino.com/GB/en/abbotts-chardonnay/w/1513518
1513532,Christina Limited Release Family Reserve Chardonnay,Limited Release Family Reserve Chardonnay,2,White Wine,Robertson,Christina,Robertson,South Africa,386,3.6,0.0,3.530209,,3.9420815,1.6891629,,https://www.vivino.com/GB/en/christina-robertson-christina-chardonnay/w/1513532
1513533,Antonio Canestrari Verdicchio dei Castelli di Jesi Classico Superiore,Verdicchio dei Castelli di Jesi Classico Superiore,2,White Wine,Verdicchio dei Castelli di Jesi,Antonio Canestrari,Veneto,Italy,94,3.7,0.0,3.745643,,3.199786,2.1664286,,https://www.vivino.com/GB/en/antonio-canestraro-verdicchio-dei-castelli-di-jesi-classico-superiore/w/1513533
1513534,M. Schömann Die Göttinger Weinfreunde Zeltinger Schlossberg Riesling Spätlese Feinberb,Die Göttinger Weinfreunde Zeltinger Schlossberg Riesling Spätlese Feinberb,2,White Wine,Mosel,M. Schömann,Mosel,Germany,32,3.8,0.0,4.8541665,,2.876389,1.6305556,,https://www.vivino.com/GB/en/m-schomann-die-gottinger-weinfreunde-zeltinger-schlossberg-riesling-spatlese-feinberb/w/1513534
1513540,Sieur d'Arques Chardonnay Pays D'Oc,Chardonnay Pays D'Oc,2,White Wine,Pays d'Oc,Sieur d'Arques,Languedoc,France,71,3.1,0.0,2.815,,2.625,1.0,,https://www.vivino.com/GB/en/sieur-d-arques-chardonnay-pays-d-oc/w/1513540
1513550,Schmitges Riesling Trocken,Riesling Trocken,2,White Wine,Mosel,Schmitges,Mosel,Germany,277,3.9,12.5,4.8653665,,2.976366,1.5530244,,https://www.vivino.com/GB/en/schmitges-riesling-trocken/w/1513550
1513554,Tutiac Château Laubarède Côtes de Bourg,Château Laubarède Côtes de Bourg,1,Red Wine,Côtes de Bourg,Tutiac,Bordeaux,France,64,2.9,0.0,4.0864863,,3.9902701,1.327027,3.4227028,https://www.vivino.com/GB/en/tutiac-chateau-laubarede-cotes-de-bourg/w/1513554
