year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2017,157119756,2276602,109,3.8
2016,147499304,2276602,149,3.7
2015,69272057,2276602,41,3.9
2014,23925793,2276602,24,3.5
2013,8043619,2276602,20,3.9
2016,145472722,2276605,10,3.4
2015,155315811,2276606,13,4.2
2018,160749262,2276624,16,4.3
2017,156299335,2276624,27,3.9
2016,153417732,2276624,35,4.5
2015,141842305,2276624,22,4.3
2014,16729903,2276624,28,4.4
2013,9687319,2276624,21,4.5
2012,5051429,2276624,38,4.3
2011,4606058,2276624,36,4.4
2009,6208645,2276624,10,4.3
2009,148147025,2276628,72,4.1
2007,19043414,2276628,36,4.2
2006,4606074,2276628,36,4.0
2019,161577422,2276643,27,3.7
2018,156996197,2276643,81,3.9
2017,154507517,2276643,20,3.9
2016,145918998,2276643,139,3.4
2015,18901059,2276643,73,3.6
2014,10324753,2276643,40,3.2
2013,7310933,2276643,80,3.4
2012,4646212,2276643,33,3.4
2011,4606123,2276643,18,3.4
2010,7310954,2276643,21,4.0
2015,148264453,2276650,15,4.0
2014,18063793,2276650,27,4.3
2013,21838175,2276650,12,4.2
2010,25477949,2276650,15,4.1
2011,4606145,2276652,13,3.0
2010,10208883,2276652,12,3.5
2019,161692409,2276656,14,3.7
2017,153197798,2276656,27,3.7
2016,138240097,2276656,12,4.1
2015,35744990,2276656,10,3.3
2013,6082537,2276656,15,3.7
2011,4606152,2276656,19,3.1
2017,160587872,2276668,11,4.0
2016,155733490,2276668,22,4.3
2015,21839168,2276668,19,4.4
2013,12776617,2276668,22,3.8
2012,5446121,2276668,14,3.5
2008,149056534,2276684,16,4.1
2006,37656765,2276684,63,4.1
2002,34522845,2276684,38,4.0
2000,5036308,2276684,26,4.1
1998,4606244,2276684,13,4.5
1995,16835892,2276684,11,4.2
2019,163908155,2276693,10,3.2
2018,160020681,2276693,15,3.7
2017,156361788,2276693,12,3.3
2016,152460922,2276693,10,3.1
2015,144029251,2276693,12,3.5
2015,154317264,2276699,12,3.5
2013,145229602,2276699,63,3.7
2011,147623183,2276699,14,3.4
2010,10917486,2276699,12,3.8
2013,10134505,2276700,13,3.0
2012,5254836,2276700,22,3.9
2011,5380230,2276700,14,3.8
2013,17972067,2276732,10,3.6
2012,21415563,2276752,13,3.9
2010,19774196,2276752,30,3.9
2008,4606469,2276752,13,3.8
2014,90206186,2276768,35,3.8
2016,146183950,2276773,116,3.6
2015,144085188,2276773,238,3.2
2014,27431858,2276773,109,3.2
2015,147250797,2276797,44,3.7
2014,99975577,2276797,26,3.7
2012,7799424,2276797,12,3.8
2011,5658910,2276797,13,3.8
2016,152352335,2276818,10,3.6
2015,155767089,2276820,10,3.8
2007,4606668,2276820,15,3.7
2019,163394405,2276836,18,3.6
2018,157969807,2276836,26,3.7
2017,150972620,2276836,98,3.6
2016,141381671,2276836,65,3.6
2015,142143729,2276836,42,3.7
2014,12694966,2276836,38,3.8
2013,6270597,2276836,40,3.5
2012,7291760,2276836,16,3.4
2015,143884563,2276838,14,3.8
2014,22067449,2276838,11,3.6
2017,158452546,2276875,23,3.7
2016,156564657,2276875,39,3.9
2015,112112392,2276875,23,4.1
2014,5153078,2276875,13,3.6
2010,10359658,2276895,23,4.2
2009,71453569,2276895,10,3.5
2007,142114185,2276895,27,3.8
2006,144457187,2276895,54,3.4
2005,7759290,2276895,43,3.4
2004,35695951,2276895,32,3.6
2003,6477213,2276895,25,3.9
2001,7819791,2276895,18,3.6
2000,19422349,2276895,52,3.6
2017,153039182,2276897,33,4.1
2016,146278945,2276897,36,4.0
2015,141486684,2276897,44,3.9
2014,6870499,2276897,14,3.7
2013,4606983,2276897,37,4.0
2015,146238490,2276906,17,3.9
2014,28459220,2276906,30,3.9
2012,5155958,2276906,16,3.8
2011,4607062,2276906,10,3.8
2017,158643055,2276918,15,3.7
2015,151998472,2276918,13,4.0
2014,148298909,2276918,10,4.0
2013,138454034,2276918,13,4.0
2012,7040759,2276918,20,4.0
2014,141254052,2276949,10,3.5
2019,161676671,2276958,19,3.6
2018,160631652,2276958,37,3.8
2017,150775186,2276958,130,3.7
2016,141462034,2276958,105,3.5
2015,19216996,2276958,79,3.6
2014,10753838,2276958,57,3.7
2013,8427307,2276958,52,3.4
2012,6925197,2276958,14,3.7
2011,4607221,2276958,26,3.5
2013,4607332,2276978,14,3.5
2017,157725562,2276993,13,4.2
2016,154733500,2276993,30,4.0
2015,150527256,2276993,26,3.6
2013,13097570,2276993,63,3.9
2011,4607416,2276993,34,3.9
2016,152621272,2277003,11,3.1
2015,145061506,2277003,10,3.2
2014,8148601,2277003,17,2.9
2013,4607468,2277003,21,3.0
2018,156742113,2277006,27,3.8
2017,152853420,2277006,67,3.8
2016,99153679,2277006,138,3.6
2015,99612094,2277006,40,4.0
