year,id,wine_id,vintage_ratings_count,vintage_ratings_average
2013,35975404,3758475,18,3.7
2017,152113928,3758501,109,4.1
2016,156816652,3758501,154,4.3
2015,155316390,3758501,37,3.8
2013,35976905,3758501,22,4.0
2019,160685921,3758520,64,3.8
2018,157557717,3758520,56,3.2
2016,151052033,3758520,37,2.6
2015,35981983,3758520,140,3.0
2014,35981990,3758520,88,2.9
2014,35984249,3758584,16,4.0
2016,159528811,3758599,105,3.4
2015,152500133,3758599,17,3.7
2014,151090856,3758599,77,3.9
2013,92410444,3758599,26,3.8
2012,56989497,3758599,51,3.6
2011,42468308,3758599,14,3.9
2011,48203530,3758613,42,3.5
2010,35986112,3758613,20,3.5
2016,142538911,3758640,20,4.3
2013,55144530,3758640,16,3.1
2014,145013156,3758685,12,4.8
2014,35992315,3758696,32,3.6
2018,156503707,3758704,13,4.2
2017,157052139,3758704,11,4.4
2016,158399330,3758704,11,4.1
2014,145528709,3758704,15,4.5
2013,130495176,3758704,13,4.4
2013,35993388,3758714,10,4.1
2013,147136043,3758749,13,4.8
2012,36003329,3758820,21,4.6
2018,156774724,3758825,55,4.1
2017,153242378,3758825,146,3.9
2016,147528281,3758825,234,4.0
2015,142318485,3758825,230,4.0
2014,37875647,3758825,137,3.7
2013,37011243,3758825,94,4.0
2011,47425492,3758825,53,3.7
2010,54509815,3758825,28,3.8
2009,56756335,3758825,17,4.2
2008,36003906,3758825,21,3.6
2013,107911998,3758846,13,4.1
2014,65083422,3758864,14,3.1
2016,159673526,3758911,48,4.1
2015,152333145,3758911,45,4.5
2014,154461491,3758911,29,4.4
2013,88611156,3758911,38,4.4
2012,36012189,3758911,43,4.6
2017,152919791,3758924,20,4.4
2015,146677706,3758924,21,4.6
2014,98291530,3758924,14,4.4
2013,78013990,3758924,36,4.3
2012,36013259,3758924,42,4.3
2015,142076562,3758927,14,3.7
2010,40454726,3758927,14,3.2
2015,154333926,3758932,55,3.7
2013,36013937,3758932,109,3.6
2015,84826861,3758949,25,3.3
2014,83399579,3758949,30,2.8
2013,36643079,3758949,47,2.9
2019,160605346,3758970,35,4.3
2013,51077232,3758980,85,4.3
2011,51389467,3758980,71,4.6
2019,166070164,3759031,12,4.0
2018,162238517,3759031,72,4.1
2017,154373358,3759031,95,3.9
2016,147992406,3759031,39,4.0
2015,38981447,3759031,119,3.9
2014,36022935,3759031,85,3.8
2012,36695282,3759031,34,3.9
2011,65569383,3759031,19,3.8
2018,158764253,3759036,11,3.6
2017,154948546,3759036,58,3.7
2016,142873009,3759036,14,3.7
2015,38870842,3759036,97,3.5
2014,38858176,3759043,11,4.0
2018,158782676,3759044,10,4.0
2016,157693020,3759044,16,3.6
2016,157392905,3759047,12,3.6
2015,156537098,3759047,21,3.6
2014,77263964,3759072,42,3.0
2017,151913010,3759077,21,3.9
2016,153179881,3759077,16,3.7
2015,146823768,3759077,40,3.4
2014,36024856,3759077,20,3.4
2018,160146286,3759109,10,3.3
2017,156589642,3759109,70,4.2
2015,95175079,3759109,64,3.9
2016,155680716,3759263,33,3.2
2014,144315741,3759263,91,3.4
2013,36185602,3759263,105,3.7
2018,159562898,3759273,22,3.9
2017,155304087,3759273,11,3.9
2016,147065546,3759273,19,4.0
2015,74454430,3759273,37,3.9
2014,142974295,3759273,21,3.9
2013,57542678,3759273,22,4.1
2018,160091966,3759281,18,3.9
2017,154551697,3759281,14,4.3
2016,145070106,3759281,17,3.8
2015,111793929,3759281,48,3.8
2014,36035434,3759281,11,3.5
2019,159470987,3759383,10,3.5
2016,147642753,3759425,39,4.2
2015,146673732,3759425,62,4.0
2013,39176112,3759425,28,3.9
2013,36181064,3759430,17,4.5
2018,161410721,3759475,24,3.8
